GEOID,MSA,year,pct18_veterans
310M100US40340,40340,2010,8.9988832
310M100US40340,40340,2011,8.8339043
310M100US40340,40340,2012,9.8110037
310M200US40340,40340,2013,8.3649998
310M200US40340,40340,2014,8.1778002
310M200US40340,40340,2015,8.3710165
310M300US40340,40340,2016,7.2912326
3100000US40380,40380,2006,9.7995987
3100000US40380,40380,2007,9.5582428
3100000US40380,40380,2008,9.2414398
3100000US40380,40380,2009,8.7766848
310M100US40380,40380,2010,8.289938
310M100US40380,40380,2011,8.4965639
310M100US40380,40380,2012,8.05439
310M200US40380,40380,2013,7.3933744
310M200US40380,40380,2014,7.0855689
310M200US40380,40380,2015,7.0832949
310M300US40380,40380,2016,7.0613022
3100000US40420,40420,2006,10.373465
3100000US40420,40420,2007,9.9774151
3100000US40420,40420,2008,10.53331
3100000US40420,40420,2009,9.432766
310M100US40420,40420,2010,10.090784
310M100US40420,40420,2011,8.892396
310M100US40420,40420,2012,9.2563171
310M200US40420,40420,2013,9.2607565
310M200US40420,40420,2014,8.9203653
310M200US40420,40420,2015,7.9898744
310M300US40420,40420,2016,6.8172317
3100000US40580,40580,2006,11.58345
3100000US40580,40580,2007,9.9151821
3100000US40580,40580,2008,9.3780289
3100000US40580,40580,2009,8.9970255
310M100US40580,40580,2010,9.1016712
310M100US40580,40580,2011,10.39377
310M100US40580,40580,2012,8.4402342
310M200US40580,40580,2013,9.5597372
310M200US40580,40580,2014,9.525506
310M200US40580,40580,2015,7.8938608
310M300US40580,40580,2016,7.6509705
3100000US40660,40660,2006,11.799562
3100000US40660,40660,2007,9.3266344
3100000US40660,40660,2008,9.8489485
3100000US40660,40660,2009,10.197992
310M100US40660,40660,2010,9.5662794
310M100US40660,40660,2011,9.8956623
310M100US40660,40660,2012,9.6980333
310M200US40660,40660,2013,9.2041464
310M200US40660,40660,2014,9.935461
310M200US40660,40660,2015,10.362225
310M300US40660,40660,2016,7.6916847
3100000US40700,40700,2006,18.223351
3100000US40700,40700,2007,16.38695
3100000US40700,40700,2008,17.77491
3100000US40700,40700,2009,17.686256
310M100US40700,40700,2010,16.300203
310M100US40700,40700,2011,14.369348
310M100US40700,40700,2012,16.277824
310M200US40700,40700,2013,15.580952
310M200US40700,40700,2014,16.396345
310M200US40700,40700,2015,15.278896
310M300US40700,40700,2016,14.334942
3100000US40740,40740,2008,11.160284
3100000US40740,40740,2009,9.1354685
310M100US40740,40740,2010,11.956453
310M100US40740,40740,2011,8.0908928
310M100US40740,40740,2012,10.851472
310M200US40740,40740,2013,10.051379
310M200US40740,40740,2014,7.4256911
310M200US40740,40740,2015,10.57878
310M300US40740,40740,2016,5.1680512
3100000US40780,40780,2006,11.340137
3100000US40780,40780,2007,10.559249
3100000US40780,40780,2008,13.946898
3100000US40780,40780,2009,8.898778
310M100US40780,40780,2010,10.836776
310M100US40780,40780,2011,10.165297
310M100US40780,40780,2012,8.3157635
310M200US40780,40780,2013,7.7792511
310M200US40780,40780,2014,9.0118561
310M200US40780,40780,2015,8.2169456
310M300US40780,40780,2016,8.017065
3100000US40900,40900,2006,10.425446
3100000US40900,40900,2007,10.359457
3100000US40900,40900,2008,10.425387
3100000US40900,40900,2009,10.053633
310M100US40900,40900,2010,9.5628786
310M100US40900,40900,2011,9.5840464
310M100US40900,40900,2012,8.9004068
310M200US40900,40900,2013,8.3199902
310M200US40900,40900,2014,8.0905085
310M200US40900,40900,2015,7.4371591
310M300US40900,40900,2016,7.198307
3100000US40980,40980,2006,9.8787918
3100000US40980,40980,2007,9.5640707
3100000US40980,40980,2008,10.091918
3100000US40980,40980,2009,11.309072
310M100US40980,40980,2010,9.3964634
310M100US40980,40980,2011,9.3436651
310M100US40980,40980,2012,9.4862404
310M200US40980,40980,2013,8.7044153
310M200US40980,40980,2014,7.6470046
310M200US40980,40980,2015,8.6765375
310M300US40980,40980,2016,8.3760748
3100000US41060,41060,2006,11.00814
3100000US41060,41060,2007,9.3571205
3100000US41060,41060,2008,9.9898348
3100000US41060,41060,2009,9.594821
310M100US41060,41060,2010,9.7529154
310M100US41060,41060,2011,9.8820791
310M100US41060,41060,2012,10.948642
310M200US41060,41060,2013,8.6876659
310M200US41060,41060,2014,7.8077531
310M200US41060,41060,2015,8.1932631
310M300US41060,41060,2016,7.3988109
3100000US41100,41100,2006,11.656725
3100000US41100,41100,2007,11.214794
3100000US41100,41100,2008,11.997169
3100000US41100,41100,2009,11.243645
310M100US41100,41100,2010,10.837184
310M100US41100,41100,2011,11.478578
310M100US41100,41100,2012,10.477029
310M200US41100,41100,2013,10.497433
310M200US41100,41100,2014,10.209999
310M200US41100,41100,2015,8.8977137
310M300US41100,41100,2016,7.8727899
3100000US41140,41140,2006,12.157734
3100000US41140,41140,2007,12.3763
3100000US41140,41140,2008,13.110071
3100000US41140,41140,2009,11.622487
310M100US41140,41140,2010,10.918017
310M100US41140,41140,2011,10.429305
310M100US41140,41140,2012,11.382603
310M200US41140,41140,2013,9.8075838
310M200US41140,41140,2014,8.2127066
310M200US41140,41140,2015,9.2052908
310M300US41140,41140,2016,11.463488
3100000US41180,41180,2006,11.882749
3100000US41180,41180,2007,11.470216
3100000US41180,41180,2008,11.067174
3100000US41180,41180,2009,10.699939
310M100US41180,41180,2010,10.568561
310M100US41180,41180,2011,10.189187
310M100US41180,41180,2012,10.183749
310M200US41180,41180,2013,9.3428383
310M200US41180,41180,2014,9.311408
310M200US41180,41180,2015,8.5776625
310M300US41180,41180,2016,8.6758356
310M200US41400,41400,2013,11.573144
310M200US41400,41400,2014,11.271808
310M200US41400,41400,2015,10.806774
310M300US41400,41400,2016,9.5820446
3100000US41420,41420,2006,12.03484
3100000US41420,41420,2007,11.717189
3100000US41420,41420,2008,10.548628
3100000US41420,41420,2009,12.461502
310M100US41420,41420,2010,11.203376
310M100US41420,41420,2011,11.808244
310M100US41420,41420,2012,10.846619
310M200US41420,41420,2013,9.9990978
310M200US41420,41420,2014,9.2540102
310M200US41420,41420,2015,8.9981022
310M300US41420,41420,2016,9.2652617
3100000US41500,41500,2006,8.2824049
3100000US41500,41500,2007,7.8095264
3100000US41500,41500,2008,7.6240835
3100000US41500,41500,2009,8.0212088
310M100US41500,41500,2010,7.2391782
310M100US41500,41500,2011,7.2286806
310M100US41500,41500,2012,6.2271481
310M200US41500,41500,2013,6.8758788
310M200US41500,41500,2014,5.9795475
310M200US41500,41500,2015,5.1655793
310M300US41500,41500,2016,5.4499979
3100000US41540,41540,2006,10.099759
3100000US41540,41540,2007,10.507149
3100000US41540,41540,2008,11.748613
3100000US41540,41540,2009,9.8752003
310M100US41540,41540,2010,9.8230534
310M100US41540,41540,2011,11.098829
310M100US41540,41540,2012,9.6623688
310M200US41540,41540,2013,10.284952
310M200US41540,41540,2014,10.343349
310M200US41540,41540,2015,9.9843626
310M300US41540,41540,2016,9.6833
3100000US41580,41580,2006,11.983718
3100000US41580,41580,2007,12.118841
3100000US41580,41580,2008,9.974966
3100000US41580,41580,2009,11.335376
310M100US41580,41580,2010,8.2405977
310M100US41580,41580,2011,10.414047
310M100US41580,41580,2012,10.978022
3100000US41620,41620,2006,8.400774
3100000US41620,41620,2007,8.3098021
3100000US41620,41620,2008,7.2288218
3100000US41620,41620,2009,7.3370142
310M100US41620,41620,2010,7.3224306
310M100US41620,41620,2011,6.881197
310M100US41620,41620,2012,6.8774161
310M200US41620,41620,2013,5.9292479
310M200US41620,41620,2014,6.0694575
310M200US41620,41620,2015,5.0007529
310M300US41620,41620,2016,5.4233751
3100000US41660,41660,2006,15.197436
3100000US41660,41660,2007,13.210883
3100000US41660,41660,2008,12.295271
3100000US41660,41660,2009,11.447589
310M100US41660,41660,2010,10.197397
310M100US41660,41660,2011,11.553972
310M100US41660,41660,2012,12.357439
310M200US41660,41660,2013,10.743802
310M200US41660,41660,2014,11.793787
310M200US41660,41660,2015,11.386659
310M300US41660,41660,2016,11.967327
3100000US41700,41700,2006,14.02776
3100000US41700,41700,2007,13.563166
3100000US41700,41700,2008,13.279011
3100000US41700,41700,2009,12.632311
310M100US41700,41700,2010,13.10656
310M100US41700,41700,2011,12.724032
310M100US41700,41700,2012,12.374877
310M200US41700,41700,2013,11.403974
310M200US41700,41700,2014,11.763655
310M200US41700,41700,2015,11.534286
310M300US41700,41700,2016,11.250093
3100000US41740,41740,2006,12.326466
3100000US41740,41740,2007,11.741835
3100000US41740,41740,2008,10.856867
3100000US41740,41740,2009,10.274941
310M100US41740,41740,2010,10.368437
310M100US41740,41740,2011,10.289664
310M100US41740,41740,2012,9.8617868
310M200US41740,41740,2013,9.3381605
310M200US41740,41740,2014,9.4171038
310M200US41740,41740,2015,9.1829052
310M300US41740,41740,2016,8.9702826
3100000US41780,41780,2006,14.233969
3100000US41780,41780,2007,14.551966
3100000US41780,41780,2008,14.240876
3100000US41780,41780,2009,11.014561
310M100US41780,41780,2010,11.464894
310M100US41780,41780,2011,11.804976
310M100US41780,41780,2012,11.43052
310M200US41780,41780,2013,11.300941
310M200US41780,41780,2014,10.297705
310M200US41780,41780,2015,10.424813
310M300US41780,41780,2016,10.573993
3100000US41860,41860,2006,7.3835235
3100000US41860,41860,2007,6.8001723
3100000US41860,41860,2008,6.7847619
3100000US41860,41860,2009,6.2260809
310M100US41860,41860,2010,6.0865974
310M100US41860,41860,2011,5.7383685
310M100US41860,41860,2012,5.5799408
310M200US41860,41860,2013,4.9536204
310M200US41860,41860,2014,4.5096536
310M200US41860,41860,2015,4.4663448
310M300US41860,41860,2016,4.3918123
3100000US41900,41900,2006,5.0090837
3100000US41900,41900,2007,5.5138006
3100000US41900,41900,2008,4.9959216
3100000US41900,41900,2009,4.8088865
310M100US41900,41900,2010,3.3909996
310M100US41900,41900,2011,4.0285645
310M100US41900,41900,2012,4.0226274
310M200US41900,41900,2013,2.978579
310M200US41900,41900,2014,2.0859368
310M200US41900,41900,2015,2.5634537
310M300US41900,41900,2016,2.0772231
3100000US41940,41940,2006,6.2658744
3100000US41940,41940,2007,5.7844272
3100000US41940,41940,2008,5.7634745
3100000US41940,41940,2009,5.4013572
310M100US41940,41940,2010,5.373806
310M100US41940,41940,2011,4.7924552
310M100US41940,41940,2012,4.6122017
310M200US41940,41940,2013,4.371192
310M200US41940,41940,2014,3.9065065
310M200US41940,41940,2015,3.7668753
310M300US41940,41940,2016,3.5590665
3100000US41980,41980,2006,4.3602991
3100000US41980,41980,2007,4.0982084
3100000US41980,41980,2008,3.9980214
3100000US41980,41980,2009,3.7600195
310M100US41980,41980,2010,3.9724329
310M100US41980,41980,2011,3.8437104
310M100US41980,41980,2012,3.7884431
310M200US41980,41980,2013,3.1954403
310M200US41980,41980,2014,3.258754
310M200US41980,41980,2015,2.9807389
310M300US41980,41980,2016,3.0004265
3100000US42020,42020,2006,11.625055
3100000US42020,42020,2007,10.721432
3100000US42020,42020,2008,9.80303
3100000US42020,42020,2009,10.96737
310M100US42020,42020,2010,9.6345654
310M100US42020,42020,2011,9.1522388
310M100US42020,42020,2012,9.8724346
310M200US42020,42020,2013,8.285656
310M200US42020,42020,2014,8.2735167
310M200US42020,42020,2015,7.382709
310M300US42020,42020,2016,7.1084208
3100000US42060,42060,2006,10.039739
3100000US42060,42060,2007,9.4618626
3100000US42060,42060,2008,8.8327494
3100000US42060,42060,2009,7.9402823
310M100US42060,42060,2010,8.9966221
310M100US42060,42060,2011,7.9814944
310M100US42060,42060,2012,7.5914469
3100000US42100,42100,2006,7.3697643
3100000US42100,42100,2007,7.5766015
3100000US42100,42100,2008,7.4574018
3100000US42100,42100,2009,5.8438644
310M100US42100,42100,2010,6.7130847
310M100US42100,42100,2011,6.0729113
310M100US42100,42100,2012,6.2310481
310M200US42100,42100,2013,5.3406367
310M200US42100,42100,2014,4.869081
310M200US42100,42100,2015,4.7534394
310M300US42100,42100,2016,4.9189043
3100000US42140,42140,2006,10.615267
3100000US42140,42140,2007,9.9809008
3100000US42140,42140,2008,10.583599
3100000US42140,42140,2009,9.4542313
310M100US42140,42140,2010,12.29475
310M100US42140,42140,2011,8.334054
310M100US42140,42140,2012,9.7314949
310M200US42140,42140,2013,8.3474197
310M200US42140,42140,2014,7.7379355
310M200US42140,42140,2015,8.9872103
310M300US42140,42140,2016,7.0289154
310M200US42200,42200,2013,7.2546239
310M200US42200,42200,2014,6.5619535
310M200US42200,42200,2015,6.4649282
310M300US42200,42200,2016,6.4527564
3100000US42220,42220,2006,9.7609358
3100000US42220,42220,2007,9.6293631
3100000US42220,42220,2008,8.6705008
3100000US42220,42220,2009,9.1500149
310M100US42220,42220,2010,8.355999
310M100US42220,42220,2011,8.8899775
310M100US42220,42220,2012,8.3899202
310M200US42220,42220,2013,8.2929935
310M200US42220,42220,2014,7.2008777
310M200US42220,42220,2015,6.0200257
310M300US42220,42220,2016,6.9015598
3100000US42260,42260,2006,14.830185
3100000US42260,42260,2007,15.160669
3100000US42340,42340,2006,13.283401
3100000US42340,42340,2007,13.317101
3100000US42340,42340,2008,13.701527
3100000US42340,42340,2009,12.326312
310M100US42340,42340,2010,12.352686
310M100US42340,42340,2011,12.841055
310M100US42340,42340,2012,12.609961
310M200US42340,42340,2013,11.489171
310M200US42340,42340,2014,11.167103
310M200US42340,42340,2015,11.307161
310M300US42340,42340,2016,12.178977
3100000US42540,42540,2006,12.121025
3100000US42540,42540,2007,12.056469
3100000US42540,42540,2008,11.528108
3100000US42540,42540,2009,11.95157
310M100US42540,42540,2010,11.020518
310M100US42540,42540,2011,11.67849
310M100US42540,42540,2012,10.519098
310M200US42540,42540,2013,9.3474932
310M200US42540,42540,2014,9.0348158
310M200US42540,42540,2015,8.4726448
310M300US42540,42540,2016,8.8611917
3100000US42580,42580,2006,14.259214
3100000US42580,42580,2007,14.623776
3100000US42580,42580,2008,14.09868
3100000US42580,42580,2009,14.263701
310M100US42580,42580,2010,12.696574
310M100US42580,42580,2011,12.424768
310M100US42580,42580,2012,13.052127
3100000US42620,42620,2006,12.721199
3100000US42620,42620,2007,11.474555
3100000US42620,42620,2008,10.453282
3100000US42620,42620,2009,12.138353
310M100US42620,42620,2010,10.82783
310M100US42620,42620,2011,9.8676453
310M100US42620,42620,2012,10.137947
310M200US42620,42620,2013,8.0830297
310M200US42620,42620,2014,11.197895
310M200US42620,42620,2015,6.1666555
310M300US42620,42620,2016,9.4954214
3100000US42660,42660,2006,11.873122
3100000US42660,42660,2007,11.395742
3100000US42660,42660,2008,10.974184
3100000US42660,42660,2009,10.199524
310M100US42660,42660,2010,10.127594
310M100US42660,42660,2011,10.207342
310M100US42660,42660,2012,9.7387295
310M200US42660,42660,2013,8.7944918
310M200US42660,42660,2014,8.9923191
310M200US42660,42660,2015,8.3053207
310M300US42660,42660,2016,8.191246
3100000US42680,42680,2006,15.540872
3100000US42680,42680,2007,13.931371
3100000US42680,42680,2008,15.749341
3100000US42680,42680,2009,14.035104
310M100US42680,42680,2010,14.304277
310M100US42680,42680,2011,14.54908
310M100US42680,42680,2012,13.431146
310M200US42680,42680,2013,12.071031
310M200US42680,42680,2014,12.933513
310M200US42680,42680,2015,11.702336
310M300US42680,42680,2016,10.488743
3100000US42700,42700,2006,17.628105
3100000US42700,42700,2007,16.124147
3100000US42700,42700,2008,17.140499
3100000US42700,42700,2009,15.694464
310M100US42700,42700,2010,18.188797
310M100US42700,42700,2011,15.916309
310M100US42700,42700,2012,15.648841
310M200US42700,42700,2013,13.985657
310M200US42700,42700,2014,14.805256
310M200US42700,42700,2015,13.881993
310M300US42700,42700,2016,13.018406
3100000US42860,42860,2006,12.239222
3100000US42860,42860,2007,10.049516
3100000US42860,42860,2008,13.187834
3100000US42860,42860,2009,13.494526
310M100US42860,42860,2010,12.701113
310M100US42860,42860,2011,14.117991
310M100US42860,42860,2012,11.412592
310M200US42860,42860,2013,10.148843
310M200US42860,42860,2014,11.412215
310M200US42860,42860,2015,10.742859
310M300US42860,42860,2016,12.055258
3100000US42940,42940,2006,10.241364
3100000US42940,42940,2007,11.994663
3100000US42940,42940,2008,11.359775
3100000US42940,42940,2009,9.5416193
310M100US42940,42940,2010,11.192572
310M100US42940,42940,2011,11.012964
310M100US42940,42940,2012,9.6943951
310M200US42940,42940,2013,9.441761
310M200US42940,42940,2014,8.0313168
310M200US42940,42940,2015,9.3401041
310M300US42940,42940,2016,8.8252821
3100000US43060,43060,2006,10.633023
3100000US43060,43060,2007,12.73108
3100000US43060,43060,2008,11.278053
3100000US43060,43060,2009,10.503788
310M100US43060,43060,2010,13.569265
310M100US43060,43060,2011,12.413976
310M100US43060,43060,2012,12.128964
310M200US43060,43060,2013,10.258512
310M200US43060,43060,2014,11.048827
310M200US43060,43060,2015,10.69436
310M300US43060,43060,2016,10.557624
3100000US43100,43100,2006,10.537025
3100000US43100,43100,2007,11.362314
3100000US43100,43100,2008,11.338677
3100000US43100,43100,2009,10.353573
310M100US43100,43100,2010,10.349146
310M100US43100,43100,2011,9.1075182
310M100US43100,43100,2012,10.055296
310M200US43100,43100,2013,8.2500143
310M200US43100,43100,2014,8.069313
310M200US43100,43100,2015,7.6094375
310M300US43100,43100,2016,6.0774779
3100000US43140,43140,2006,11.227712
3100000US43140,43140,2007,10.650349
3100000US43140,43140,2008,10.713674
3100000US43140,43140,2009,9.7093172
310M100US43140,43140,2010,9.0425529
310M100US43140,43140,2011,8.9045668
310M100US43140,43140,2012,8.3255701
310M200US43140,43140,2013,9.6937141
310M200US43140,43140,2014,7.1300631
310M200US43140,43140,2015,7.2493744
310M300US43140,43140,2016,9.0505276
3100000US43300,43300,2006,11.996608
3100000US43300,43300,2007,11.712898
3100000US43300,43300,2008,11.461725
3100000US43300,43300,2009,11.106818
310M100US43300,43300,2010,10.184278
310M100US43300,43300,2011,11.805044
310M100US43300,43300,2012,10.62873
310M200US43300,43300,2013,10.76688
310M200US43300,43300,2014,12.283146
310M200US43300,43300,2015,9.2570829
310M300US43300,43300,2016,10.471097
3100000US43320,43320,2008,10.459296
3100000US43320,43320,2009,10.440084
310M100US43320,43320,2010,9.1987143
310M100US43320,43320,2011,8.8583632
310M100US43320,43320,2012,8.5768242
310M200US43320,43320,2013,10.934806
310M200US43320,43320,2014,9.4679661
310M200US43320,43320,2015,8.9230261
310M300US43320,43320,2016,9.3037624
3100000US43340,43340,2006,13.547245
3100000US43340,43340,2007,13.028285
3100000US43340,43340,2008,12.610021
3100000US43340,43340,2009,12.255468
310M100US43340,43340,2010,11.459915
310M100US43340,43340,2011,11.212083
310M100US43340,43340,2012,11.938318
310M200US43340,43340,2013,9.8488407
310M200US43340,43340,2014,10.349092
310M200US43340,43340,2015,10.601041
310M300US43340,43340,2016,9.8027878
3100000US43420,43420,2006,21.302357
3100000US43420,43420,2007,23.650352
3100000US43420,43420,2008,21.75127
3100000US43420,43420,2009,19.292536
310M100US43420,43420,2010,20.444582
310M100US43420,43420,2011,19.085855
310M100US43420,43420,2012,20.861683
310M200US43420,43420,2013,17.607582
310M200US43420,43420,2014,20.457296
310M200US43420,43420,2015,17.589081
310M300US43420,43420,2016,18.351042
3100000US43580,43580,2006,10.652907
3100000US43580,43580,2007,11.269963
3100000US43580,43580,2008,11.218746
3100000US43580,43580,2009,10.717239
310M100US43580,43580,2010,9.852334
310M100US43580,43580,2011,8.8193474
310M100US43580,43580,2012,9.2675695
310M200US43580,43580,2013,9.0768805
310M200US43580,43580,2014,8.1518517
310M200US43580,43580,2015,7.8793368
310M300US43580,43580,2016,7.0295787
3100000US43620,43620,2006,11.283756
3100000US43620,43620,2007,9.9041309
3100000US43620,43620,2008,10.961178
3100000US43620,43620,2009,9.1705847
310M100US43620,43620,2010,9.6426926
310M100US43620,43620,2011,9.5069237
310M100US43620,43620,2012,9.4420109
310M200US43620,43620,2013,8.2279463
310M200US43620,43620,2014,7.5565214
310M200US43620,43620,2015,7.5106874
310M300US43620,43620,2016,8.126977
3100000US43740,43740,2006,11.784394
3100000US43740,43740,2007,12.587401
3100000US43740,43740,2008,11.001242
3100000US43740,43740,2009,11.030512
310M100US43740,43740,2010,11.875979
310M100US43740,43740,2011,10.948707
310M100US43740,43740,2012,11.721582
310M200US43740,43740,2013,8.8654757
310M200US43740,43740,2014,9.7594137
310M200US43740,43740,2015,9.2075729
310M300US43740,43740,2016,11.034629
3100000US43780,43780,2006,10.599374
3100000US43780,43780,2007,10.071031
3100000US43780,43780,2008,9.7134666
3100000US43780,43780,2009,10.384564
310M100US43780,43780,2010,10.231092
310M100US43780,43780,2011,8.4438152
310M100US43780,43780,2012,8.816309
310M200US43780,43780,2013,8.4248314
310M200US43780,43780,2014,8.5654936
310M200US43780,43780,2015,6.6782646
310M300US43780,43780,2016,7.6810174
3100000US43860,43860,2006,14.991226
3100000US43860,43860,2007,14.107776
3100000US43860,43860,2008,14.458435
3100000US43860,43860,2009,14.958897
310M100US43860,43860,2010,15.223763
310M100US43860,43860,2011,12.701686
310M100US43860,43860,2012,16.951405
3100000US43900,43900,2006,11.17074
3100000US43900,43900,2007,9.7305984
3100000US43900,43900,2008,11.259542
3100000US43900,43900,2009,9.4824686
310M100US43900,43900,2010,9.7817402
310M100US43900,43900,2011,10.437777
310M100US43900,43900,2012,10.288116
310M200US43900,43900,2013,8.3321676
310M200US43900,43900,2014,7.960988
310M200US43900,43900,2015,7.6493654
310M300US43900,43900,2016,7.7184405
3100000US44060,44060,2006,14.527007
3100000US44060,44060,2007,14.686561
3100000US44060,44060,2008,14.215085
3100000US44060,44060,2009,13.501401
310M100US44060,44060,2010,12.527483
310M100US44060,44060,2011,13.127089
310M100US44060,44060,2012,13.349042
310M200US44060,44060,2013,11.776065
310M200US44060,44060,2014,11.952924
310M200US44060,44060,2015,11.608209
310M300US44060,44060,2016,11.27288
3100000US44100,44100,2006,12.189386
3100000US44100,44100,2007,10.411901
3100000US44100,44100,2008,10.810436
3100000US44100,44100,2009,11.662943
310M100US44100,44100,2010,10.821003
310M100US44100,44100,2011,10.466687
310M100US44100,44100,2012,9.8797426
310M200US44100,44100,2013,10.30771
310M200US44100,44100,2014,8.8678999
310M200US44100,44100,2015,8.503746
310M300US44100,44100,2016,8.5079308
3100000US44140,44140,2006,10.727078
3100000US44140,44140,2007,9.6704302
3100000US44140,44140,2008,10.370376
3100000US44140,44140,2009,9.3115282
310M100US44140,44140,2010,8.9130344
310M100US44140,44140,2011,9.0162449
310M100US44140,44140,2012,8.6744833
310M200US44140,44140,2013,8.0622272
310M200US44140,44140,2014,7.8126917
310M200US44140,44140,2015,7.1620088
310M300US44140,44140,2016,6.9360905
3100000US44180,44180,2006,11.729161
3100000US44180,44180,2007,11.356716
3100000US44180,44180,2008,11.313509
3100000US44180,44180,2009,12.357468
310M100US44180,44180,2010,11.577344
310M100US44180,44180,2011,11.043971
310M100US44180,44180,2012,10.6934
310M200US44180,44180,2013,9.4815941
310M200US44180,44180,2014,9.8774033
310M200US44180,44180,2015,9.0185747
310M300US44180,44180,2016,9.8111839
3100000US44220,44220,2006,13.608565
3100000US44220,44220,2007,14.549582
3100000US44220,44220,2008,15.521072
3100000US44220,44220,2009,14.055438
310M100US44220,44220,2010,13.409194
310M100US44220,44220,2011,13.506432
310M100US44220,44220,2012,13.598997
310M200US44220,44220,2013,10.694166
310M200US44220,44220,2014,11.762971
310M200US44220,44220,2015,12.340528
310M300US44220,44220,2016,11.888957
3100000US44300,44300,2006,8.0112143
3100000US44300,44300,2007,8.5379963
3100000US44300,44300,2008,8.165576
3100000US44300,44300,2009,8.0897808
310M100US44300,44300,2010,7.1186337
310M100US44300,44300,2011,7.2737136
310M100US44300,44300,2012,7.859385
310M200US44300,44300,2013,6.1237388
310M200US44300,44300,2014,6.2519627
310M200US44300,44300,2015,6.7438707
310M300US44300,44300,2016,6.0088625
3100000US44340,44340,2007,8.2420979
3100000US44340,44340,2008,9.0790911
3100000US44340,44340,2009,7.6810374
310M100US44340,44340,2010,7.1081061
310M100US44340,44340,2011,7.3032556
310M100US44340,44340,2012,7.0134273
310M200US44340,44340,2013,5.9190969
310M200US44340,44340,2014,6.4751587
310M200US44340,44340,2015,7.7946801
310M300US44340,44340,2016,6.807766
3100000US44380,44380,2006,9.7411661
3100000US44380,44380,2007,10.540777
3100000US44380,44380,2008,10.350305
3100000US44380,44380,2009,10.044197
310M100US44380,44380,2010,9.6532879
310M100US44380,44380,2011,8.6906815
310M100US44380,44380,2012,8.8632774
3100000US44420,44420,2006,13.255096
3100000US44420,44420,2007,12.797147
3100000US44420,44420,2008,10.513166
3100000US44420,44420,2009,11.451161
310M100US44420,44420,2010,11.386963
310M100US44420,44420,2011,10.671086
310M100US44420,44420,2012,11.607981
310M200US44420,44420,2013,8.662075
310M200US44420,44420,2014,9.4620695
310M200US44420,44420,2015,9.2610731
310M300US44420,44420,2016,9.7706566
310M100US44600,44600,2010,11.469193
310M100US44600,44600,2011,12.091589
310M100US44600,44600,2012,11.754267
3100000US44620,44620,2006,10.44562
3100000US44620,44620,2007,10.069529
3100000US44620,44620,2008,9.2843218
3100000US44620,44620,2009,8.0209436
310M100US44620,44620,2010,7.7163
310M100US44620,44620,2011,9.4465876
310M100US44620,44620,2012,9.6484346
310M200US44620,44620,2013,8.1605091
310M200US44620,44620,2014,7.0078769
310M200US44620,44620,2015,8.1920061
310M300US44620,44620,2016,6.7007771
3100000US44660,44660,2006,7.3711333
3100000US44660,44660,2007,7.4504023
3100000US44660,44660,2008,8.2635603
3100000US44660,44660,2009,8.7721443
310M100US44660,44660,2010,8.096467
310M100US44660,44660,2011,7.7724118
310M100US44660,44660,2012,7.1429691
310M200US44660,44660,2013,6.6713271
310M200US44660,44660,2014,5.463594
310M200US44660,44660,2015,5.1669049
310M300US44660,44660,2016,6.3077393
3100000US44700,44700,2006,7.7234125
3100000US44700,44700,2007,8.1499157
3100000US44700,44700,2008,8.0004606
3100000US44700,44700,2009,7.6693096
310M100US44700,44700,2010,7.4993982
310M100US44700,44700,2011,7.1496921
310M100US44700,44700,2012,6.3715916
310M200US44700,44700,2013,6.3993511
310M200US44700,44700,2014,6.3491755
310M200US44700,44700,2015,5.7515211
310M300US44700,44700,2016,5.6614628
3100000US44940,44940,2006,17.647058
3100000US44940,44940,2007,15.969007
3100000US44940,44940,2008,16.64164
3100000US44940,44940,2009,15.205115
310M100US44940,44940,2010,15.337142
310M100US44940,44940,2011,15.157017
310M100US44940,44940,2012,16.594318
310M200US44940,44940,2013,15.191559
310M200US44940,44940,2014,14.082965
310M200US44940,44940,2015,14.778245
310M300US44940,44940,2016,14.169108
3100000US44980,44980,2006,13.808981
3100000US44980,44980,2007,12.621999
3100000US44980,44980,2008,12.604892
3100000US44980,44980,2009,11.80759
310M100US44980,44980,2010,14.37464
310M100US44980,44980,2011,12.507431
310M100US44980,44980,2012,12.915484
310M200US44980,44980,2013,12.023425
310M200US44980,44980,2014,10.471738
310M200US44980,44980,2015,9.4941778
310M300US44980,44980,2016,10.323712
3100000US45060,45060,2006,10.678268
3100000US45060,45060,2007,10.561129
3100000US45060,45060,2008,10.153896
3100000US45060,45060,2009,10.007014
310M100US45060,45060,2010,9.0135546
310M100US45060,45060,2011,8.7535477
310M100US45060,45060,2012,8.6760473
310M200US45060,45060,2013,8.1802177
310M200US45060,45060,2014,7.9680896
310M200US45060,45060,2015,7.3254676
310M300US45060,45060,2016,7.3905272
3100000US45180,45180,2006,11.684017
3100000US45180,45180,2007,11.068877
3100000US45180,45180,2008,9.6051712
3100000US45180,45180,2009,11.491777
310M100US45180,45180,2010,11.427663
310M100US45180,45180,2011,10.800013
310M100US45180,45180,2012,11.224977
310M200US45180,45180,2013,8.1302156
310M200US45180,45180,2014,8.7400398
310M200US45180,45180,2015,8.3344984
310M300US45180,45180,2016,9.3293104
3100000US45220,45220,2006,10.208915
3100000US45220,45220,2007,10.371409
3100000US45220,45220,2008,10.495076
