GEOID,MSA,year,pop,pop_male,pop_female,pop5_14,pop15_17,pop18_24,pop15_44,pop18up,pop65up,pop75up,median_age,sex_ratio,age_dep,oldage_dep,child_dep
3100000US11180,11180,2008,86754,.5181893630264887,.4818106369735113,9.5,2.6,29,55.7,82.3,10.4,5.4,26.3,107.6,39.2,14.5,24.7
3100000US11180,11180,2009,87214,.5153415736005688,.4846584263994313,9.300000000000001,2.6,32.6,56,82.59999999999999,10.3,5.3,25,106.3,38.3,14.2,24
310M100US11180,11180,2010,89575,.5083003070053028,.4916996929946972,9.5,3.3,28.2,55.5,82.09999999999999,10,4.9,27.5,103.4,38.7,13.9,24.8
310M100US11180,11180,2011,89663,.5083479250080858,.4916520749919142,9.5,3,30.4,55.6,82.5,10.1,5,26.4,103.4,38,13.9,24.1
310M100US11180,11180,2012,91140,.5193987272328286,.4806012727671714,9.6,2.6,29.9,56.2,82.7,10.3,5,26.9,108.1,38.1,14.2,23.9
310M200US11180,11180,2013,92406,.5148366989156549,.4851633010843452,10.2,2.6,31.2,55.8,82.59999999999999,10.4,5.2,25.8,106.1,38.6,14.5,24.2
310M200US11180,11180,2014,94073,.5213079204447609,.478692079555239,9.300000000000001,2.5,30.3,56.2,82.8,10.8,4.9,26.9,108.9,38.7,14.9,23.8
310M200US11180,11180,2015,96021,.5160954374563897,.4839045625436103,9.4,3,31.9,56.5,83,10.7,5.1,25.7,106.7,38.2,14.7,23.4
310M300US11180,11180,2016,97090,.51211247296323,.48788752703677,8.5,3,30.8,56.6,84,11.5,5.2,26.9,105,37.9,15.8,22.1
3100000US11260,11260,2006,359180,.5099058967648533,.4900941032351467,14.5,5.1,10.9,45.8,73.3,6.4,2.6,33.6,104,49.6,9.6,40
3100000US11260,11260,2007,362340,.516514875531269,.483485124468731,14.1,4.9,11.9,45.3,73.40000000000001,6.7,2.5,33.2,106.8,49.8,10,39.8
3100000US11260,11260,2008,364701,.5119728215716436,.4880271784283564,13.9,4.5,11.8,45.5,74,7,2.5,33.3,104.9,49.3,10.5,38.8
3100000US11260,11260,2009,374553,.5069589617490715,.4930410382509284,14.1,4.5,11.9,45,73.59999999999999,7.4,2.8,32.5,102.8,51,11.2,39.8
310M100US11260,11260,2010,382964,.5102228930134425,.4897771069865575,14.5,4.6,10.7,43.5,73.3,7.2,2.7,33.1,104.2,51.2,10.9,40.3
310M100US11260,11260,2011,387516,.5032179316466933,.4967820683533067,14.4,4.3,10.5,43.5,73.7,8,2.9,33.5,101.3,52.2,12.2,40
310M100US11260,11260,2012,392535,.5100997363292445,.4899002636707555,14.2,4.3,10.9,44.1,74.3,8.1,3,33.5,104.1,51.2,12.3,38.9
310M200US11260,11260,2013,396142,.5134421495322384,.4865578504677616,14.5,4,11.5,44,74.3,8.6,3.1,32.9,105.5,52.2,13,39.2
310M200US11260,11260,2014,398892,.5128505961513392,.4871494038486608,14.4,3.9,11.4,44.4,74.5,9.1,3.3,32.7,105.3,53,13.9,39.1
310M200US11260,11260,2015,399790,.5161184621926511,.4838815378073489,13.7,4.2,11.2,44.7,74.59999999999999,9.300000000000001,3.2,32.7,106.7,53.2,14.3,38.9
310M300US11260,11260,2016,402557,.5145631550314613,.4854368449685386,14,4.2,10.1,44.1,74.59999999999999,9.9,3.2,33.3,106,54.6,15.3,39.3
3100000US11300,11300,2006,130575,.496412023741145,.5035879762588551,12.4,4.1,8.6,39,77,15.3,7.7,39.1,98.59999999999999,62.1,24.8,37.2
3100000US11300,11300,2007,131312,.4986749116607774,.5013250883392226,12.5,4.2,8.699999999999999,39.4,77.2,15.8,7.7,39.2,99.5,62.9,25.7,37.1
3100000US11300,11300,2008,131501,.4953650542581425,.5046349457418575,12.2,4.3,8.4,38.6,77.3,15.4,7.6,39.7,98.2,61.5,24.9,36.6
3100000US11300,11300,2009,131417,.5021572551496382,.4978427448503618,12.3,4.1,8.699999999999999,39,77.3,15.9,7.5,39.3,100.9,62.8,25.9,36.9
310M100US11300,11300,2010,131642,.503448747360265,.496551252639735,12.8,4,9.1,38.7,77,15.5,7.3,39.2,101.4,62.6,25.2,37.4
310M100US11300,11300,2011,131235,.4975501962129005,.5024498037870995,12.8,3.9,9.9,38.4,77.3,15.7,7.5,39.2,99,62.3,25.4,36.9
310M100US11300,11300,2012,130348,.4999769846871452,.5000230153128549,12.9,3.8,9.199999999999999,37.9,77.3,16.2,7.2,39.6,100,63.7,26.5,37.2
3100000US11340,11340,2006,177963,.4801840832083074,.5198159167916927,12.9,4.3,8.1,40,76.5,14.3,6.7,38,92.40000000000001,60.7,22.9,37.8
3100000US11340,11340,2007,179981,.4818397497513626,.5181602502486373,13.1,4.4,8.9,39.7,76.09999999999999,14.4,6.4,38.5,93,62.1,23.3,38.8
3100000US11340,11340,2008,182825,.4846492547518119,.5153507452481881,13.1,4.2,8.199999999999999,38.9,76.2,14.6,6.6,38.9,94,62.4,23.8,38.7
3100000US11340,11340,2009,184901,.4845133341626059,.5154866658373941,13.4,4.2,7.9,37.8,75.8,14.9,6.7,39.3,94,64.2,24.4,39.7
310M100US11340,11340,2010,187269,.4816974512599523,.5183025487400478,13.7,3.9,8.5,37.1,76.09999999999999,15.1,6.7,39.8,92.90000000000001,63.9,24.7,39.2
310M100US11340,11340,2011,188488,.4847311234667459,.5152688765332541,13.3,4,8.5,36.9,76.40000000000001,15.5,6.8,40.7,94.09999999999999,64.2,25.5,38.7
310M100US11340,11340,2012,189355,.4844868104882364,.5155131895117636,13.2,4,8.800000000000001,36.5,76.40000000000001,16.1,6.6,40.1,94,65.8,26.8,39.1
3100000US11460,11460,2006,344047,.5001496888506513,.4998503111493488,11.9,3.6,16.5,49.5,78.5,8.800000000000001,4.2,33.4,100.1,43.6,12.6,30.9
3100000US11460,11460,2007,350003,.5008214215306726,.4991785784693274,12,3.6,16.8,49.3,78.40000000000001,9,4.1,33.2,100.3,44,13,31.1
3100000US11460,11460,2008,347376,.4997639445442402,.5002360554557598,11.9,3.5,16.7,48.5,78.59999999999999,9.300000000000001,4.1,33.1,99.90000000000001,44.2,13.4,30.8
3100000US11460,11460,2009,347563,.4964970379470772,.5035029620529228,11.4,3.5,19.8,48.7,79.3,9.6,4.3,33,98.59999999999999,43.5,13.8,29.6
310M100US11460,11460,2010,345290,.495036056648035,.504963943351965,11.6,3.7,16.8,47.5,79.2,10.3,4.6,33,98,45.1,14.9,30.2
310M100US11460,11460,2011,347962,.4933872089481035,.5066127910518965,11.3,3.5,18.4,48.1,79.90000000000001,10.6,4.7,32.9,97.40000000000001,44.4,15.3,29.1
310M100US11460,11460,2012,350946,.4946715449100431,.5053284550899568,11.2,3.5,17.8,47.6,80.09999999999999,11.1,4.7,33.5,97.90000000000001,44.9,16,28.9
310M200US11460,11460,2013,354240,.4926688121047877,.5073311878952123,11.1,3.5,18.1,47.6,80.09999999999999,11.5,4.7,33.6,97.09999999999999,45.9,16.8,29.1
310M200US11460,11460,2014,356874,.4940651322315439,.5059348677684561,11,3.5,18.2,47.4,80.3,12.1,4.7,33.5,97.7,46.6,17.7,28.9
310M200US11460,11460,2015,358880,.4940342175657602,.5059657824342398,10.7,3.4,18.3,47.4,80.7,12.5,4.9,33.7,97.59999999999999,46.7,18.3,28.4
310M300US11460,11460,2016,364709,.4937717467899065,.5062282532100936,10.7,3.3,18.8,47.7,81,12.9,5,33.5,97.5,46.8,18.9,27.9
3100000US11500,11500,2006,112903,.4812006766870677,.5187993233129323,12.7,4,10,40,76.59999999999999,14.8,7.1,38.5,92.8,61.9,24,37.9
3100000US11500,11500,2007,113103,.4796247668054782,.5203752331945218,12.7,4.2,10.3,39.6,76.90000000000001,14.4,6.8,38.7,92.2,60.1,23.1,37
3100000US11500,11500,2008,113419,.4786058773221418,.5213941226778582,12.5,3.8,9.800000000000001,39.1,76.90000000000001,14.5,7.2,39.2,91.8,60.3,23.3,37
3100000US11500,11500,2009,114081,.4769330563371639,.523066943662836,13.2,3.2,9.300000000000001,38.3,76.7,15.1,7.2,38.6,91.2,62.3,24.5,37.8
310M100US11500,11500,2010,118510,.4763648637245802,.5236351362754198,12.7,3.8,11,39.7,77.3,14.5,6.5,38.5,91,59.2,23,36.2
310M100US11500,11500,2011,117797,.4804876185301833,.5195123814698167,13,3.7,10.8,38.8,77.09999999999999,14.8,6.7,39.6,92.5,60.4,23.7,36.7
310M100US11500,11500,2012,117296,.4786352475787751,.5213647524212249,12.6,3.8,11.1,39.6,77.59999999999999,15,6.5,38.8,91.8,59.7,23.9,35.8
310M200US11500,11500,2013,116736,.48486328125,.51513671875,12.6,3.8,10.6,40.1,77.8,15.4,6.3,37.6,94.09999999999999,60.3,24.6,35.6
310M200US11500,11500,2014,115916,.4783550157010249,.5216449842989751,12.3,4.1,9.699999999999999,39.1,77.8,16,6.6,38.8,91.7,61.8,25.9,35.9
310M200US11500,11500,2015,115620,.4827970939283861,.5172029060716139,12.4,4.3,10.1,39.4,77.90000000000001,16,6.6,40,93.3,61.5,25.9,35.6
310M300US11500,11500,2016,114611,.4841681862997443,.5158318137002557,12.4,4.1,10,39.1,78.2,16.5,6.7,39.1,93.90000000000001,62.1,26.8,35.3
3100000US11540,11540,2006,217313,.4969099869773092,.5030900130226907,14,4.6,9.1,43.3,74.7,11,5.5,36.4,98.8,57.2,17.3,39.8
3100000US11540,11540,2007,218026,.5002751965361929,.499724803463807,13.8,4.4,9.1,42.1,74.90000000000001,11.3,5.6,36.6,100.1,57.1,17.7,39.4
3100000US11540,11540,2008,219720,.500263972328418,.499736027671582,14,4.6,8.699999999999999,41.1,74.7,11.6,5.6,37.4,100.1,58.5,18.3,40.1
3100000US11540,11540,2009,221894,.5019829287858166,.4980170712141834,14.1,4.3,9,40.4,75,11.9,5.7,37.6,100.8,58.4,18.8,39.5
310M100US11540,11540,2010,225952,.5016065359014303,.4983934640985696,14.6,4.4,8.1,39.5,74.3,11.8,5.6,37.6,100.6,59.9,18.8,41.1
310M100US11540,11540,2011,227403,.5022844905300282,.4977155094699718,14.3,4.4,8,39.2,74.90000000000001,12,5.8,38.1,100.9,59.1,19.2,40
310M100US11540,11540,2012,228450,.5003633180126943,.4996366819873058,14.3,4.1,8.199999999999999,38.7,75.2,12.4,5.7,38,100.1,59.3,19.8,39.5
310M200US11540,11540,2013,229962,.4991215940024873,.5008784059975127,14.3,4.3,8.800000000000001,38.8,75.40000000000001,12.8,5.6,38.2,99.59999999999999,59.6,20.4,39.2
310M200US11540,11540,2014,231497,.4980971675658864,.5019028324341136,14.1,4.4,8.6,38.6,75.5,13,5.7,37.8,99.2,59.8,20.7,39.1
310M200US11540,11540,2015,233007,.4998347689125219,.500165231087478,13.6,4.4,8.699999999999999,38.9,75.8,13.5,5.7,38.1,99.90000000000001,60.6,21.7,38.9
310M300US11540,11540,2016,234079,.5001901067588292,.4998098932411707,13.6,4.3,8.5,38.3,76.09999999999999,13.7,5.7,38.8,100.1,60.3,22,38.3
310M200US11640,11640,2013,195036,.4866742550093316,.5133257449906684,12.4,4.2,9.9,40.1,78.09999999999999,17.6,7.3,39.5,94.8,65.3,29.1,36.2
310M200US11640,11640,2014,191864,.483952174456907,.516047825543093,12.1,4.2,9.699999999999999,39.6,78.90000000000001,18.1,7.6,40.5,93.8,64.3,29.7,34.6
310M200US11640,11640,2015,188295,.486316683926817,.5136833160731831,11.7,4.6,9.4,39.2,79.09999999999999,19.1,7.8,40.9,94.7,66.59999999999999,31.8,34.8
310M300US11640,11640,2016,185250,.4800107962213225,.5199892037786774,11.1,3.9,10,39,80.40000000000001,19.4,8.1,41.2,92.3,64,31.8,32.1
3100000US11700,11700,2006,396192,.4821475446248283,.5178524553751717,11.3,3.8,7.5,38.5,79.2,17.6,9.199999999999999,41.5,93.09999999999999,62.2,28.5,33.7
3100000US11700,11700,2007,402801,.4784968259761023,.5215031740238977,11.5,3.6,8.199999999999999,37.7,79.09999999999999,17.4,8.9,41.2,91.8,61.8,28.1,33.7
3100000US11700,11700,2008,409092,.4803051636306748,.5196948363693252,11.6,3.6,8.1,37.2,78.90000000000001,17.8,9.199999999999999,41.6,92.40000000000001,63.6,29.1,34.5
3100000US11700,11700,2009,412671,.479461847331167,.5205381526688331,11.7,3.2,8.199999999999999,36.4,79.5,18.1,8.6,42.3,92.09999999999999,63.1,29.6,33.5
310M100US11700,11700,2010,422752,.4813389410339868,.5186610589660132,11,3.6,8,36.1,80,18.5,8.6,42.9,92.8,62.6,30,32.5
310M100US11700,11700,2011,428906,.4774402782894154,.5225597217105846,11,3.5,8.1,36.5,80,18.6,8.6,42.5,91.40000000000001,63,30.3,32.7
310M100US11700,11700,2012,432406,.4850719000198887,.5149280999801112,11.1,3.4,8,35.9,80.2,19.3,8.699999999999999,43.1,94.2,64.09999999999999,31.6,32.5
310M200US11700,11700,2013,437657,.4849391189904423,.5150608810095577,11.5,3.3,7.6,35.8,80.2,19.8,8.699999999999999,43.3,94.2,65.59999999999999,32.9,32.7
310M200US11700,11700,2014,442316,.4851373226381139,.5148626773618861,11.2,3.2,8,35.8,80.8,20.6,8.9,43.4,94.2,66.09999999999999,34.1,31.9
310M200US11700,11700,2015,446840,.4793057917822934,.5206942082177065,10.8,3.4,7.7,35.9,81,21,8.9,43.7,92.09999999999999,66.5,34.9,31.6
310M300US11700,11700,2016,452319,.480758049075984,.519241950924016,10.8,3.3,7.4,35.3,81.3,21.4,8.800000000000001,44.5,92.59999999999999,67,35.7,31.3
3100000US11780,11780,2006,102703,.489206741769958,.510793258230042,13.6,4.7,7.6,38.9,75.90000000000001,14.6,7.6,38.6,95.8,63.2,23.8,39.4
3100000US11780,11780,2007,101141,.4894750892318644,.5105249107681356,13.5,4.3,7.6,38.6,76.2,14.7,7.4,40,95.90000000000001,62.6,23.9,38.7
3100000US11780,11780,2008,100648,.4847686988315714,.5152313011684286,12.6,4.2,7.7,38.8,76.90000000000001,14.9,7.7,38.8,94.09999999999999,61.4,24.1,37.3
3100000US11780,11780,2009,100767,.5006599382734427,.4993400617265573,12.3,4.6,8.5,37.2,76.40000000000001,15.1,7.2,41,100.3,63.2,24.6,38.6
310M100US11780,11780,2010,101429,.4979936704492798,.5020063295507202,12.9,4.1,8,35.9,76.40000000000001,15.4,7.3,41.8,99.2,63.9,25.3,38.7
310M100US11780,11780,2011,101345,.504188662489516,.495811337510484,13,4.2,7.7,35.6,76.90000000000001,16,7.6,41.2,101.7,64.2,26.3,37.9
310M100US11780,11780,2012,100389,.4987996692864756,.5012003307135244,13,4.1,7.7,34.9,77.2,16.5,7.5,41.9,99.5,64.90000000000001,27.3,37.7
310M200US11780,11780,2013,99811,.4927212431495527,.5072787568504473,12.3,4.1,8.199999999999999,35.6,77.3,16.8,7.3,42.3,97.09999999999999,65.3,27.7,37.6
310M200US11780,11780,2014,99175,.5053390471388959,.4946609528611041,13,4,7.8,35.1,77.3,17.1,7.3,41.8,102.2,66.2,28.5,37.7
310M200US11780,11780,2015,98632,.4934605401897964,.5065394598102035,12.7,4.6,8.199999999999999,35.6,77.59999999999999,17.8,7.3,42.2,97.40000000000001,67.09999999999999,29.7,37.4
310M300US11780,11780,2016,98231,.5069682686728222,.4930317313271778,12.8,4.1,7.5,33.8,77.7,18.6,8.1,43.4,102.8,69.2,31.4,37.7
310M200US11900,11900,2015,65886,.4993473575569924,.5006526424430077,8.300000000000001,3,29.1,54.8,84.90000000000001,11.4,4.5,28.7,99.7,35.9,15.4,20.5
310M300US11900,11900,2016,66186,.4938657722176896,.5061342277823104,7.9,2.7,31.3,54.9,85.5,11.5,4.6,27.9,97.59999999999999,35.2,15.6,19.6
3100000US11980,11980,2006,80222,.486886390267009,.5131136097329909,12.9,4,7.5,39.1,77,17.1,7.9,37.6,94.90000000000001,67,28.6,38.4
3100000US11980,11980,2007,78897,.4879526471221973,.5120473528778027,12.7,4.3,8.800000000000001,37.3,76.8,18.4,9,40.2,95.3,71.2,31.5,39.7
3100000US11980,11980,2008,78814,.4924505798462202,.5075494201537798,13,3.8,8.5,38.5,76.90000000000001,18.8,8.9,39.3,97,72.2,32.3,39.9
3100000US11980,11980,2009,78921,.4847885860544088,.5152114139455911,13,3.7,7.1,34.3,76.8,18.5,7.8,42.4,94.09999999999999,71.59999999999999,31.8,39.8
310M100US11980,11980,2010,78647,.4853331977062062,.5146668022937938,13,3.9,7.7,32.7,77.5,18.9,7.8,44.2,94.3,70.7,32.2,38.5
310M100US11980,11980,2011,78826,.4894704792834851,.5105295207165148,12.7,3.8,8.5,33.1,77.5,19.7,8.6,43.3,95.90000000000001,72.90000000000001,34,38.9
310M100US11980,11980,2012,79094,.4774066300857208,.5225933699142792,13.2,3.1,8.300000000000001,33.2,77.59999999999999,20,8.199999999999999,42.7,91.40000000000001,73.7,34.8,38.9
310M200US11980,11980,2013,78675,.4909056244041945,.5090943755958055,12.9,4.1,8.800000000000001,33.5,77.90000000000001,20.4,8.300000000000001,43.8,96.40000000000001,74.09999999999999,35.5,38.5
310M200US11980,11980,2014,79290,.4954849287425905,.5045150712574095,13.1,4,7.2,33.9,78,21.1,9,43.6,98.2,75.7,37.1,38.6
310M200US11980,11980,2015,79545,.4846816267521529,.5153183732478471,12.1,4.2,8.5,33.5,78.40000000000001,21.3,8.800000000000001,44.3,94.09999999999999,75.09999999999999,37.2,37.8
310M300US11980,11980,2016,79901,.4810953555024343,.5189046444975658,12.1,4.1,8.199999999999999,33.5,78.2,21.4,9.1,43.7,92.7,75.8,37.6,38.2
3100000US12020,12020,2006,190851,.4834294816375078,.5165705183624922,11.3,3.5,23.1,54.3,79.2,8.9,4,28.4,93.59999999999999,42.1,12.6,29.5
3100000US12020,12020,2007,188589,.4847472546118808,.5152527453881192,12.5,3.4,20.4,51.5,77.40000000000001,9.300000000000001,4.6,29.5,94.09999999999999,46.9,13.7,33.1
3100000US12020,12020,2008,194988,.4859478532012226,.5140521467987773,12.6,3.2,21.3,51.1,77.59999999999999,9.5,4.3,29.2,94.5,46.8,14,32.8
3100000US12020,12020,2009,192222,.4827959338681316,.5172040661318683,11.4,3.5,23.3,51.9,78.59999999999999,9.6,4.3,28.7,93.3,44.9,13.9,31
310M100US12020,12020,2010,192738,.4848654650354367,.5151345349645633,12.1,3.4,22.1,50.9,78.8,10.3,4.5,29.6,94.09999999999999,45.9,15,30.9
310M100US12020,12020,2011,193317,.4821096954742728,.5178903045257272,11.5,3.3,23,50.8,79.7,10.7,4.6,29.7,93.09999999999999,45,15.6,29.4
310M100US12020,12020,2012,194337,.4788022867493066,.5211977132506934,11.4,2.8,21.6,49.7,79.40000000000001,11.6,4.3,29.9,91.90000000000001,47.5,17.1,30.3
310M200US12020,12020,2013,197357,.483296766772904,.5167032332270961,11.5,3.1,21.5,49.9,80.09999999999999,11.5,4.7,31,93.5,45.8,16.7,29.1
310M200US12020,12020,2014,197268,.4854208487945333,.5145791512054667,11.4,3.4,20.8,50,79.90000000000001,11.8,4.4,32.1,94.3,46.7,17.2,29.4
310M200US12020,12020,2015,201813,.4781555202093027,.5218444797906974,11.4,3,21.2,49.5,80.2,12.1,4.6,31.4,91.59999999999999,46.8,17.8,29
310M300US12020,12020,2016,206360,.490254894359372,.509745105640628,11.2,3,20,48.4,79.8,12.6,4.6,31.8,96.2,48.9,18.8,30.1
3100000US12060,12060,2006,5134871,.49373645413877,.50626354586123,14.6,4.4,8.9,45.4,73.3,7.9,3.4,34.6,97.5,52.9,12.1,40.8
3100000US12060,12060,2007,5271550,.4933050051692576,.5066949948307424,14.7,4.4,8.9,44.6,73,8.1,3.4,34.7,97.40000000000001,54,12.4,41.5
3100000US12060,12060,2008,5368070,.4952964473265066,.5047035526734934,14.8,4.3,8.9,44,73.2,8.4,3.3,35,98.09999999999999,54.3,12.9,41.3
3100000US12060,12060,2009,5476664,.4930130824165952,.5069869175834048,14.9,4.4,9.1,44.3,73.09999999999999,8.5,3.6,34.4,97.2,55,13.2,41.7
310M100US12060,12060,2010,5288302,.487198348354538,.512801651645462,14.9,4.4,9.199999999999999,43.7,73.5,8.9,3.5,34.9,95,54.8,13.8,41
310M100US12060,12060,2011,5365726,.4890268343929601,.51097316560704,14.8,4.3,9.5,43.3,73.90000000000001,9.199999999999999,3.6,35.2,95.7,54.8,14.3,40.5
310M100US12060,12060,2012,5442113,.4866157685443136,.5133842314556865,14.7,4.3,9.4,43.1,74.09999999999999,9.9,3.8,35.4,94.8,55.6,15.4,40.3
310M200US12060,12060,2013,5524693,.4846868414226818,.5153131585773182,14.7,4.3,9.5,42.7,74.40000000000001,10.4,3.9,35.7,94.09999999999999,56.2,16.2,40.1
310M200US12060,12060,2014,5611829,.4846337976442261,.5153662023557738,14.6,4.3,9.4,42.4,74.59999999999999,10.8,4,35.8,94,56.7,16.9,39.8
310M200US12060,12060,2015,5709731,.4849037546602458,.5150962453397542,14.4,4.4,9.4,42.1,74.8,11.2,4,36.1,94.09999999999999,57.1,17.5,39.6
310M300US12060,12060,2016,5790210,.4829817916794037,.5170182083205963,14.2,4.4,9.199999999999999,41.7,75,11.6,4.2,36.2,93.40000000000001,57.6,18.2,39.4
3100000US12100,12100,2006,271620,.4835100508062735,.5164899491937265,13.2,4.4,8.699999999999999,42.1,76.09999999999999,13.4,6.7,38,93.59999999999999,59.4,21.3,38.1
3100000US12100,12100,2007,270644,.4856084007035072,.5143915992964928,13.3,4.2,8.9,40.6,76,13.8,6.7,38.3,94.40000000000001,60.9,22.2,38.7
3100000US12100,12100,2008,270681,.4876478216055061,.5123521783944939,13,4.3,9.1,40.3,76.2,14.3,7.1,38.5,95.2,61.5,23.1,38.5
3100000US12100,12100,2009,271712,.4864120833824049,.5135879166175951,12.6,4.2,8.6,38.4,76.7,13.9,6.3,39.9,94.7,59.3,22.2,37.1
310M100US12100,12100,2010,274685,.4830223710796003,.5169776289203998,12.9,4.3,9.4,38.2,76.7,14.2,6.4,40.4,93.40000000000001,59.9,22.7,37.2
310M100US12100,12100,2011,274338,.485222608606901,.514777391393099,12.7,4.3,9.4,37.9,77,14.6,6.6,40.1,94.3,60.1,23.3,36.8
310M100US12100,12100,2012,275422,.4873067510946838,.5126932489053162,12.6,4.1,9.5,37.6,77.2,15,6.5,40.7,95,61,24.2,36.8
310M200US12100,12100,2013,275862,.4864134966033741,.5135865033966258,12.3,4,9.6,37.5,77.59999999999999,15.4,6.8,40.3,94.7,60.6,24.7,36
310M200US12100,12100,2014,275209,.4844754350330113,.5155245649669887,12.2,3.9,9.6,37.5,77.90000000000001,15.8,6.5,41.1,94,61,25.4,35.6
310M200US12100,12100,2015,274219,.4808930088724706,.5191069911275294,12.1,3.9,9.6,37.2,78.09999999999999,16.3,7,40.7,92.59999999999999,61.8,26.4,35.5
310M300US12100,12100,2016,270991,.4839053695510183,.5160946304489817,12.1,3.9,9.4,36.6,78.2,16.9,6.9,40.6,93.8,63,27.5,35.5
3100000US12180,12180,2006,81243,.4931009440813363,.5068990559186638,12.4,4.7,9.699999999999999,41.2,78,14.2,7.6,39.8,97.3,56.6,22.2,34.4
3100000US12180,12180,2007,80066,.5071690855044588,.4928309144955412,12,4.3,9.800000000000001,41.2,78.8,14.5,7.6,38.9,102.9,55.5,22.5,33
3100000US12180,12180,2008,79823,.5041153552234319,.4958846447765682,10.7,4.4,9.6,40.8,79.2,15.2,7.6,39.8,101.7,56.4,23.8,32.5
3100000US12180,12180,2009,79526,.5011568543620954,.4988431456379046,11.7,4.2,10,39.1,79,15.1,7.3,40.8,100.5,56.6,23.6,32.9
310M100US12180,12180,2010,79978,.5134662032058817,.4865337967941184,12.3,4.2,8.6,37.4,78.5,15.2,7.5,41.6,105.5,57.9,24,33.9
310M100US12180,12180,2011,79738,.5119265594823046,.4880734405176955,11.8,4.3,9,36.9,78.90000000000001,15.6,7.5,42.6,104.9,58,24.6,33.4
310M100US12180,12180,2012,79552,.5082461786001609,.4917538213998391,11.6,4,8.6,36.3,78.90000000000001,16.4,7.5,42.6,103.4,60.1,26.3,33.8
310M200US12180,12180,2013,79477,.5069013676912818,.4930986323087183,11.6,3.6,8.6,35.3,79.40000000000001,17.5,7.9,42.9,102.8,61.6,28.3,33.3
310M200US12180,12180,2014,78823,.5135683747129645,.4864316252870355,11.5,4,9.5,37.2,79.59999999999999,16.7,7.5,42.6,105.6,58.9,26.5,32.4
310M200US12180,12180,2015,78288,.5211526670754139,.4788473329245861,11.4,4.2,9,37.2,79.40000000000001,17,7.4,42.2,108.8,60.2,27.2,33
310M300US12180,12180,2016,77861,.5143011263662167,.4856988736337833,10.9,4,10,37.2,80.2,17.5,7.4,41.4,105.9,59.4,27.8,31.6
3100000US12220,12220,2006,125781,.4921172514131705,.5078827485868295,12.3,4,22,52.5,77.8,8.5,3.6,28.8,96.90000000000001,44.3,12.3,32
3100000US12220,12220,2007,130516,.498306721015048,.5016932789849521,12.7,3.9,21.7,52.3,77.5,8.6,3.6,28.8,99.3,45.1,12.5,32.6
3100000US12220,12220,2008,133010,.4986166453650102,.5013833546349898,12.5,3.8,21.7,51.9,77.8,8.800000000000001,3.7,28.9,99.40000000000001,44.8,12.7,32.1
3100000US12220,12220,2009,135883,.4980461132003268,.5019538867996732,11.8,3.8,24.6,52.5,78.3,8.699999999999999,3.7,27.1,99.2,43.6,12.4,31.2
310M100US12220,12220,2010,140780,.4918028128995596,.5081971871004404,12.3,3.8,21.2,50.9,77.5,9,3.6,29.2,96.8,45.9,13.1,32.8
