GEOID,MSA,year,med_inc,med_inc_black,med_inc_asian,med_inc_hispanic,med_inc_white
310M200US31900,31900,2013,39455,32510,,27667,40437
310M200US31900,31900,2014,41548,27574,,56287,41816
310M200US31900,31900,2015,45155,27637,,21721,47302
310M300US31900,31900,2016,44073,35522,,,45655
3100000US31940,31940,2006,37709,,,23393,38173
3100000US31940,31940,2007,44414,,,45417,44527
3100000US31940,31940,2008,40461,,,42303,40675
3100000US31940,31940,2009,37893,,,,38021
310M100US31940,31940,2010,38506,,2500,,38946
310M100US31940,31940,2011,38279,,,17123,38624
310M100US31940,31940,2012,39605,,250000,83517,39700
310M200US31940,31940,2013,39669,,,23005,39351
310M200US31940,31940,2014,42533,,250000,78750,42682
310M200US31940,31940,2015,45581,,,47569,45713
310M300US31940,31940,2016,41145,,,,41119
3100000US31980,31980,2006,39219,23511,,,41383
3100000US31980,31980,2007,36143,24294,,,38111
3100000US31980,31980,2008,36694,21422,151987,21502,39188
3100000US31980,31980,2009,39006,30279,70530,20645,40099
310M100US31980,31980,2010,34716,17289,,35943,35611
310M100US31980,31980,2011,38187,20714,,37500,40819
310M100US31980,31980,2012,38877,21929,,,41567
310M200US31980,31980,2013,38665,16646,,39205,40705
310M200US31980,31980,2014,39851,30435,,,40887
310M200US31980,31980,2015,38645,23547,,24946,41357
310M300US31980,31980,2016,37117,25719,,64974,38091
3100000US32020,32020,2006,39585,16537,,43253,40844
3100000US32020,32020,2007,40841,,,,42533
3100000US32020,32020,2008,34449,,,85326,35603
3100000US32020,32020,2009,39621,19940,,28416,41129
310M100US32020,32020,2010,38824,28447,70772,19514,40192
310M100US32020,32020,2011,41133,33008,,83269,41569
310M100US32020,32020,2012,43004,31409,106097,23599,43693
310M200US32020,32020,2013,41849,,,,42457
310M200US32020,32020,2014,39233,,,,39429
310M200US32020,32020,2015,40607,,,58403,41339
310M300US32020,32020,2016,42826,,,,44700
3100000US32060,32060,2009,39169,,2500,33120,40393
310M100US32060,32060,2010,43709,30475,,,44754
310M100US32060,32060,2011,40439,,32396,,40977
310M100US32060,32060,2012,40658,26869,68767,28750,41404
3100000US32100,32100,2007,47303,,101672,,47125
3100000US32100,32100,2008,43098,,,,43041
3100000US32100,32100,2009,41275,,,,41622
310M100US32100,32100,2010,44684,63438,,,44258
310M100US32100,32100,2011,41130,,,18830,41404
310M100US32100,32100,2012,45149,,153580,2500,44868
310M200US32100,32100,2013,45011,,51312,38125,45312
310M200US32100,32100,2014,44267,51205,143553,28833,44734
310M200US32100,32100,2015,48259,,,,49684
310M300US32100,32100,2016,51275,,,,51434
310M100US32220,32220,2010,47801,21066,,47196,60089
310M100US32220,32220,2011,44334,31083,41861,30448,53236
310M100US32220,32220,2012,43131,27164,,31674,51158
310M200US32220,32220,2013,39701,22752,,40815,42055
310M200US32220,32220,2014,49490,43479,,31708,61071
310M200US32220,32220,2015,42958,30839,,37927,47404
310M300US32220,32220,2016,46548,30173,,34529,55620
3100000US32270,32270,2006,45937,200000,93236,,45798
3100000US32270,32270,2007,50430,,,10662,50751
3100000US32270,32270,2008,44149,,41493,30625,45216
3100000US32270,32270,2009,44909,,,33846,45255
310M100US32270,32270,2010,43319,,41270,24419,44456
310M100US32270,32270,2011,45891,,61875,,46480
310M100US32270,32270,2012,44568,,118405,24370,44622
3100000US32300,32300,2006,33663,40217,,30429,33652
3100000US32300,32300,2007,34804,28244,,26663,37323
3100000US32300,32300,2008,31289,24208,35648,17290,34311
3100000US32300,32300,2009,33654,23835,2500,,38485
310M100US32300,32300,2010,31492,27608,,23203,34200
310M100US32300,32300,2011,30859,23496,,25603,34162
310M100US32300,32300,2012,32196,24320,,45087,35221
310M200US32300,32300,2013,35907,30090,,38482,39453
310M200US32300,32300,2014,31423,24442,,46698,34691
310M200US32300,32300,2015,35290,27822,,,36957
310M300US32300,32300,2016,35018,29877,,15556,39545
3100000US32420,32420,2006,15541,20463,,15381,
3100000US32420,32420,2007,12831,10858,,12622,
3100000US32420,32420,2008,15437,13990,,15481,
3100000US32420,32420,2009,15031,6945,,14967,
310M100US32420,32420,2010,15864,23006,,15760,81132
310M100US32420,32420,2011,15447,9569,,15279,
310M100US32420,32420,2012,16899,16938,,16719,
310M200US32420,32420,2013,16095,23675,,16090,
310M200US32420,32420,2014,14637,19076,,14539,
310M200US32420,32420,2015,14176,15573,,14023,
310M300US32420,32420,2016,15500,22819,,15609,
3100000US32580,32580,2006,28660,,47784,26298,41782
3100000US32580,32580,2007,30295,45108,64570,27346,45885
3100000US32580,32580,2008,30235,,80704,27955,45397
3100000US32580,32580,2009,30460,43309,69727,28005,40791
310M100US32580,32580,2010,33732,,81191,31750,44870
310M100US32580,32580,2011,31077,,78073,28795,46647
310M100US32580,32580,2012,33761,75954,119196,32000,41797
310M200US32580,32580,2013,35098,36904,67194,32136,46299
310M200US32580,32580,2014,34801,,84223,32038,49049
310M200US32580,32580,2015,35730,55751,71336,33363,52983
310M300US32580,32580,2016,36176,112305,102024,34953,42146
3100000US32740,32740,2006,35659,19638,,,36022
3100000US32740,32740,2007,36217,25584,,32316,36579
3100000US32740,32740,2008,40393,2500,,44665,40850
3100000US32740,32740,2009,38192,7908,70299,,38788
310M100US32740,32740,2010,38321,,66538,55732,38477
310M100US32740,32740,2011,41199,18750,,50850,41837
310M100US32740,32740,2012,42287,,,,42941
310M200US32740,32740,2013,44575,29022,,,45198
310M200US32740,32740,2014,44598,,,28547,45288
310M200US32740,32740,2015,46574,,,89911,47272
310M300US32740,32740,2016,45410,,,,45486
3100000US32780,32780,2006,40606,,36810,38046,41310
3100000US32780,32780,2007,44524,,85029,26751,46018
3100000US32780,32780,2008,40603,,,20541,43226
3100000US32780,32780,2009,45989,,59175,34200,46499
310M100US32780,32780,2010,40177,63079,,28688,41748
310M100US32780,32780,2011,39138,34393,,36574,40551
310M100US32780,32780,2012,44810,,,34171,46381
310M200US32780,32780,2013,43363,,,32391,45017
310M200US32780,32780,2014,44918,,35124,32156,47286
310M200US32780,32780,2015,43948,35676,68764,41830,44720
310M300US32780,32780,2016,48563,,115679,26029,50313
3100000US32820,32820,2006,42092,27851,45302,33800,58422
3100000US32820,32820,2007,45725,31351,61789,49141,60115
3100000US32820,32820,2008,46158,32896,70676,34273,61692
3100000US32820,32820,2009,43633,29945,69446,34376,57618
310M100US32820,32820,2010,45377,33502,69362,29125,61850
310M100US32820,32820,2011,45393,31735,75047,33959,60283
310M100US32820,32820,2012,45687,31615,80693,35541,58819
310M200US32820,32820,2013,46962,31981,60750,32041,63611
310M200US32820,32820,2014,45844,31509,73806,35546,64297
310M200US32820,32820,2015,48524,34394,69195,40284,66225
310M300US32820,32820,2016,49809,35542,72892,42244,67781
3100000US32900,32900,2006,40447,23437,59286,33589,48723
3100000US32900,32900,2007,44410,28056,50367,39370,49779
3100000US32900,32900,2008,42303,23064,49641,35030,51376
3100000US32900,32900,2009,39535,38950,49066,30907,52127
310M100US32900,32900,2010,42449,,62222,37713,51314
310M100US32900,32900,2011,40055,20660,51005,33511,47454
310M100US32900,32900,2012,43597,33899,48422,39258,49528
310M200US32900,32900,2013,40687,31601,43226,37439,45292
310M200US32900,32900,2014,44084,27239,40321,38103,55974
310M200US32900,32900,2015,41997,36699,50448,37584,48507
310M300US32900,32900,2016,47739,,46512,41619,61057
3100000US32940,32940,2006,28265,19177,39138,,38861
3100000US32940,32940,2007,30228,18718,60247,,41856
3100000US32940,32940,2008,35158,25777,,,46631
3100000US32940,32940,2009,32429,24015,,60718,38701
310M100US32940,32940,2010,29244,20596,,33708,37130
310M100US32940,32940,2011,35704,24326,,62614,56154
310M100US32940,32940,2012,34279,23629,,125617,45210
310M200US32940,32940,2013,31713,21065,,,44335
310M200US32940,32940,2014,35736,21693,,,49688
310M200US32940,32940,2015,37129,23647,51250,,48571
310M300US32940,32940,2016,40105,22298,,,52461
3100000US33100,33100,2006,46637,36286,63652,41269,55623
3100000US33100,33100,2007,49232,38584,65673,43369,58993
3100000US33100,33100,2008,49313,38549,63957,42707,58601
3100000US33100,33100,2009,45946,35067,59021,40616,55543
310M100US33100,33100,2010,45352,35377,60748,40000,54580
310M100US33100,33100,2011,45407,35422,63363,39777,55841
310M100US33100,33100,2012,46648,35492,61577,40482,59039
310M200US33100,33100,2013,46946,36749,64502,41547,58672
310M200US33100,33100,2014,48458,36922,66092,42814,60785
310M200US33100,33100,2015,50441,38901,63477,43557,63731
310M300US33100,33100,2016,51362,40239,69547,45938,65176
3100000US33140,33140,2006,47043,28136,,58539,50228
3100000US33140,33140,2007,43480,24170,,37741,46577
3100000US33140,33140,2008,45613,32524,,,46967
3100000US33140,33140,2009,46168,25470,,,48422
310M100US33140,33140,2010,43765,19207,,,46681
310M100US33140,33140,2011,48389,23395,33098,35559,51089
310M100US33140,33140,2012,46048,25285,,46308,47235
310M200US33140,33140,2013,46506,27530,,,49755
310M200US33140,33140,2014,45744,27251,50422,35750,49268
310M200US33140,33140,2015,45838,24257,,44771,49729
310M300US33140,33140,2016,53507,46830,46830,58425,54096
3100000US33220,33220,2006,48360,,80310,,48027
3100000US33220,33220,2007,49453,,61776,33317,49709
3100000US33220,33220,2008,49239,,70367,,49847
3100000US33220,33220,2009,50053,,,85557,49478
310M100US33220,33220,2010,48706,27105,,,48762
310M100US33220,33220,2011,52591,92555,101563,,51421
310M100US33220,33220,2012,52356,,101451,54145,51730
310M200US33220,33220,2013,49913,,98144,,49622
310M200US33220,33220,2014,49194,,,50345,49544
310M200US33220,33220,2015,59292,2500,120307,64399,59189
310M300US33220,33220,2016,57269,,87674,43860,57808
3100000US33260,33260,2006,45437,23603,157650,33125,59441
3100000US33260,33260,2007,51197,20770,,37168,65573
3100000US33260,33260,2008,57558,38679,60640,47564,71760
3100000US33260,33260,2009,55021,31602,156601,36822,69022
310M100US33260,33260,2010,53170,45413,36028,49377,61917
310M100US33260,33260,2011,54330,34782,67459,47415,62581
310M100US33260,33260,2012,61331,40853,78117,50565,76726
310M200US33260,33260,2013,71442,22847,62476,57335,85843
310M200US33260,33260,2014,77574,32297,,66701,89229
310M200US33260,33260,2015,80761,66430,117692,75999,82937
310M300US33260,33260,2016,65224,47058,,55880,87554
3100000US33340,33340,2006,50270,25351,52941,34165,58049
3100000US33340,33340,2007,51999,26258,68750,37516,60209
3100000US33340,33340,2008,54386,30283,68821,39128,62001
3100000US33340,33340,2009,52024,26031,69980,35399,59293
310M100US33340,33340,2010,49774,26182,59072,34795,57441
310M100US33340,33340,2011,50664,24466,65765,35140,59913
310M100US33340,33340,2012,52605,26036,60931,34894,62100
310M200US33340,33340,2013,51957,27438,69363,32308,62031
310M200US33340,33340,2014,53164,25646,52833,35679,62602
310M200US33340,33340,2015,56247,28879,73046,39790,65862
310M300US33340,33340,2016,58029,28942,82121,39389,68540
3100000US33460,33460,2006,62223,30875,62636,39576,65926
3100000US33460,33460,2007,63898,30800,59424,41852,68110
3100000US33460,33460,2008,65862,29433,66517,43720,70050
3100000US33460,33460,2009,63114,27459,61775,39971,67534
310M100US33460,33460,2010,62352,27382,62415,41382,67163
310M100US33460,33460,2011,63352,29593,62187,39361,67966
310M100US33460,33460,2012,66282,28804,65824,41776,71376
310M200US33460,33460,2013,67194,31564,65594,42764,72014
310M200US33460,33460,2014,69111,27950,70219,42980,74455
310M200US33460,33460,2015,71008,31767,75562,45475,76581
310M300US33460,33460,2016,73231,34720,73010,51122,78864
3100000US33500,33500,2009,50519,,,49824,51114
310M100US33500,33500,2010,46768,30539,,,48816
310M100US33500,33500,2011,54868,20634,50839,,55991
310M100US33500,33500,2012,57777,62361,36095,44718,57279
310M200US33500,33500,2013,58136,66695,23761,41705,60495
310M200US33500,33500,2014,65562,,100701,40545,67852
310M200US33500,33500,2015,63889,,111329,,65134
310M300US33500,33500,2016,62763,47813,,41385,67894
3100000US33540,33540,2006,38168,,2500,,40696
3100000US33540,33540,2007,42798,2500,10920,34147,43283
3100000US33540,33540,2008,42349,48018,,,45017
3100000US33540,33540,2009,38983,,,28090,39610
310M100US33540,33540,2010,45596,2500,2500,50061,46687
310M100US33540,33540,2011,41931,,,26281,44445
310M100US33540,33540,2012,45595,,22171,35916,46666
310M200US33540,33540,2013,48077,,,109520,48846
310M200US33540,33540,2014,44289,23675,2500,40376,45745
310M200US33540,33540,2015,42815,,,27805,44939
310M300US33540,33540,2016,46550,,41755,,47729
3100000US33660,33660,2006,38686,26526,39653,38199,46735
3100000US33660,33660,2007,37391,22119,34241,48602,46886
3100000US33660,33660,2008,41065,27909,55357,35690,50318
3100000US33660,33660,2009,40047,25975,38642,28502,49095
310M100US33660,33660,2010,39998,27836,32387,30699,48495
310M100US33660,33660,2011,42372,27284,46035,37247,52187
310M100US33660,33660,2012,39691,26205,,38499,50549
310M200US33660,33660,2013,42944,25567,50868,40410,51598
310M200US33660,33660,2014,43642,25737,50933,40248,54690
310M200US33660,33660,2015,42699,29596,41534,37700,54513
310M300US33660,33660,2016,45744,29626,52218,52110,54758
3100000US33700,33700,2006,48566,36328,57888,41510,53721
3100000US33700,33700,2007,50616,51131,65761,45438,52476
3100000US33700,33700,2008,50359,38011,55866,45677,55554
3100000US33700,33700,2009,48716,50437,51149,40782,53605
310M100US33700,33700,2010,48044,21124,60262,37197,53164
310M100US33700,33700,2011,44076,29100,57054,37101,51384
310M100US33700,33700,2012,46405,46190,44600,40167,52907
310M200US33700,33700,2013,47962,27428,70493,39131,56097
310M200US33700,33700,2014,51084,32398,52066,42588,58590
310M200US33700,33700,2015,52363,40100,65406,49855,56435
310M300US33700,33700,2016,54305,43554,67023,46949,60437
3100000US33740,33740,2006,35285,21324,90042,,44702
3100000US33740,33740,2007,36456,19011,51180,,44761
3100000US33740,33740,2008,38133,21796,70417,,51155
3100000US33740,33740,2009,37799,21016,49434,,47172
310M100US33740,33740,2010,37819,26594,,41316,45057
310M100US33740,33740,2011,34036,18668,,,47368
310M100US33740,33740,2012,34809,22518,59890,,45590
310M200US33740,33740,2013,37536,21641,99861,32887,49799
310M200US33740,33740,2014,41175,21542,,44676,51974
310M200US33740,33740,2015,36346,23729,,,51106
310M300US33740,33740,2016,38004,22256,,25883,49063
3100000US33780,33780,2006,54444,40635,,43641,54987
3100000US33780,33780,2007,53750,70972,,38700,54574
3100000US33780,33780,2008,57157,,64430,59193,57964
3100000US33780,33780,2009,52824,31683,,38281,53230
310M100US33780,33780,2010,50034,23297,90849,37301,50929
310M100US33780,33780,2011,53744,36689,,62786,53311
310M100US33780,33780,2012,50675,50341,121286,43529,50908
310M200US33780,33780,2013,53561,25795,,61713,54816
310M200US33780,33780,2014,57275,49068,75144,32691,57928
310M200US33780,33780,2015,54396,,135987,37405,54691
310M300US33780,33780,2016,60799,27960,100516,59810,61678
3100000US33860,33860,2006,42934,29609,53402,26408,54013
3100000US33860,33860,2007,43033,30156,65610,42604,56855
3100000US33860,33860,2008,46422,30055,51663,44276,59766
3100000US33860,33860,2009,44287,31125,92309,36791,55895
310M100US33860,33860,2010,45513,30895,74057,34092,62263
310M100US33860,33860,2011,45707,30427,65750,37643,58845
310M100US33860,33860,2012,44674,33320,79661,35379,57489
310M200US33860,33860,2013,45859,32498,72355,37293,57432
310M200US33860,33860,2014,47159,32123,66091,44594,59011
310M200US33860,33860,2015,45636,32737,51808,45074,62009
310M300US33860,33860,2016,47265,32196,71011,47129,60612
310M100US33980,33980,2010,40614,,,24076,43406
310M100US33980,33980,2011,44429,24837,80302,105429,45005
310M100US33980,33980,2012,49853,24044,71490,30616,51766
310M200US33980,33980,2013,45231,33682,,22442,47280
310M200US33980,33980,2014,48881,31293,36319,26592,50591
310M200US33980,33980,2015,51048,30940,,49494,52480
310M300US33980,33980,2016,51206,32475,197617,43646,52686
3100000US34060,34060,2006,34998,20080,,,35463
3100000US34060,34060,2007,39319,49167,,19293,39586
3100000US34060,34060,2008,43002,,51079,,43730
3100000US34060,34060,2009,34471,22986,51357,,34529
310M100US34060,34060,2010,43470,38010,61639,19081,43625
310M100US34060,34060,2011,43722,53074,48349,,43635
310M100US34060,34060,2012,40177,,,22143,41260
310M200US34060,34060,2013,47051,33983,53387,11803,47765
310M200US34060,34060,2014,41924,25994,27834,31139,43313
310M200US34060,34060,2015,45941,25825,61894,,46639
310M300US34060,34060,2016,50120,,,30644,51056
3100000US34100,34100,2006,36526,58006,,24655,36690
3100000US34100,34100,2007,36977,,,35505,38424
3100000US34100,34100,2008,37178,20126,,50076,37923
3100000US34100,34100,2009,35146,35753,,31375,35660
310M100US34100,34100,2010,37065,39300,71763,,37269
310M100US34100,34100,2011,35027,24654,,22563,35911
310M100US34100,34100,2012,38137,24873,,32404,38545
310M200US34100,34100,2013,40957,,,16816,42930
310M200US34100,34100,2014,38542,31063,,14829,41506
310M200US34100,34100,2015,40041,25252,,20157,43174
310M300US34100,34100,2016,44348,,,23042,47607
3100000US34180,34180,2006,36965,,,27293,43303
3100000US34180,34180,2007,42198,,,37471,44829
3100000US34180,34180,2008,43500,6441,,40040,46126
3100000US34180,34180,2009,46883,39534,,38930,51795
310M100US34180,34180,2010,42337,,57162,39328,47402
310M100US34180,34180,2011,43076,,,29598,51487
310M100US34180,34180,2012,46295,,38173,48988,46008
310M200US34180,34180,2013,46728,,,33963,53112
310M200US34180,34180,2014,51949,53604,,53321,51964
310M200US34180,34180,2015,51667,,,49150,54874
310M300US34180,34180,2016,48335,45033,,45351,50697
3100000US34340,34340,2006,35215,,19167,21525,36481
3100000US34340,34340,2007,35628,30561,,29653,38443
3100000US34340,34340,2008,36679,22896,,24153,38481
3100000US34340,34340,2009,33159,31032,,19708,34065
310M100US34340,34340,2010,35928,35531,,33393,36196
310M100US34340,34340,2011,32310,,,30281,33442
