GEOID,MSA,year,mean_inc,mean_inc_earnings,mean_inc_interest,mean_inc_ss,mean_inc_ssi,mean_inc_assist,mean_inc_retire,mean_inc_2workers,mean_inc_black,mean_inc_asian,mean_inc_hispanic,mean_inc_white
310M200US31340,31340,2014,60884,61215,16840,18782,9032,2078,21045,97086,15579,26327,19424,26572
310M200US31340,31340,2015,64045,60889,19094,19369,8576,2407,24862,90290,18464,29347,12907,28004
310M300US31340,31340,2016,64799,66548,12841,19020,10126,1878,20185,102951,16916,12902,19529,28378
3100000US31420,31420,2006,50449,51263,14176,12661,6445,1975,17647,80130,13232,31259,13027,24639
3100000US31420,31420,2007,55711,57505,17851,12957,7336,3404,17376,95612,13829,22220,14572,27638
3100000US31420,31420,2008,57821,60170,13212,13889,6174,3366,20726,93093,13462,19597,17393,29058
3100000US31420,31420,2009,53131,57247,9155,13529,6526,1824,20189,82707,14032,19428,18420,25421
310M100US31420,31420,2010,54540,56848,8403,15666,8048,2932,29170,94089,13391,32503,14755,27044
310M100US31420,31420,2011,52455,54964,8561,16268,8382,3498,20894,100749,13914,27446,9378,26233
310M100US31420,31420,2012,55043,57043,10889,14834,7601,2145,23601,89779,13870,16940,18678,27882
310M200US31420,31420,2013,56618,59543,15817,16041,9084,2172,22854,103754,14833,25181,10246,27201
310M200US31420,31420,2014,58587,62203,19093,17282,9145,1806,22175,114206,13646,29729,13987,30267
310M200US31420,31420,2015,62249,65813,24581,16769,8699,3478,24891,100850,16662,22550,23448,28801
310M300US31420,31420,2016,58904,62400,19308,16779,9087,3347,25763,105489,16465,25616,16729,31280
3100000US31460,31460,2006,54630,53772,19513,14193,9750,8337,17584,82048,15911,8605,12879,21975
3100000US31460,31460,2007,63292,61826,24440,14382,7016,3200,18482,85927,20541,12700,12966,28494
3100000US31460,31460,2008,65329,66583,17059,14825,6825,6604,22126,94496,17254,49655,11603,29382
3100000US31460,31460,2009,59031,57021,12764,15247,9161,6764,25693,87693,15997,26958,11637,26282
310M100US31460,31460,2010,63808,65969,14242,16486,9239,5995,24546,81373,8894,23241,11523,27967
310M100US31460,31460,2011,56089,53700,21326,17682,8507,4968,23999,76187,10128,12106,11114,23922
310M100US31460,31460,2012,56024,57964,10454,17080,8316,4385,25947,90499,9601,26567,11345,25139
310M200US31460,31460,2013,56655,59490,11208,16165,9303,5907,22296,98615,10580,30648,11112,25834
310M200US31460,31460,2014,58507,58360,18628,17035,8238,3701,27635,97085,12392,35932,11120,27627
310M200US31460,31460,2015,65695,65089,20376,18828,8811,4776,28628,104830,18410,35486,13659,31755
310M300US31460,31460,2016,67604,63809,21321,17869,9378,3444,42386,93749,10414,22595,13958,33472
3100000US31540,31540,2006,72970,70365,11877,14951,7961,2843,24344,100153,13919,24929,17448,31940
3100000US31540,31540,2007,75521,72428,12957,15356,8193,2575,24465,102846,14646,19519,22464,32890
3100000US31540,31540,2008,76866,73825,13409,17223,7782,3846,25490,107988,13292,24208,16865,34077
3100000US31540,31540,2009,73350,70621,11249,16302,8548,4288,27237,102263,14820,23765,14818,33262
310M100US31540,31540,2010,72298,70847,9523,17569,9306,4340,23757,107770,15728,23890,15590,32724
310M100US31540,31540,2011,75679,73130,11674,18206,9963,5799,26418,106682,13303,24800,15653,34573
310M100US31540,31540,2012,75613,73251,11232,18112,10350,3533,28986,115530,13730,24081,14380,34731
310M200US31540,31540,2013,77574,76454,12469,18434,10131,3213,25129,115578,16757,27740,14840,35302
310M200US31540,31540,2014,79257,77912,14087,18898,11911,2599,23504,119523,13808,24702,15209,35892
310M200US31540,31540,2015,84372,81150,18377,19740,9870,2709,26361,122343,16612,24688,16940,38534
310M300US31540,31540,2016,88678,86508,16910,20042,10005,2375,27823,127544,19132,31947,18242,39842
3100000US31700,31700,2006,80034,81857,9083,14270,9970,2196,17684,109044,22814,31693,18888,31463
3100000US31700,31700,2007,81569,80052,12160,16113,8128,3259,21476,109492,22403,31642,15889,32641
3100000US31700,31700,2008,85100,85352,12910,16060,8271,3856,18843,117396,16939,32064,18617,33905
3100000US31700,31700,2009,82846,84324,11848,16319,8790,3951,20331,110542,12252,31701,15031,33762
310M100US31700,31700,2010,83905,86634,10364,17379,9167,4549,18123,111857,26979,30518,15107,34942
310M100US31700,31700,2011,83822,87522,12040,17034,9425,3305,20050,125061,23219,31232,14879,34471
310M100US31700,31700,2012,86819,90209,11059,18397,9192,4011,19614,124149,19731,36463,15684,35407
310M200US31700,31700,2013,85775,87094,13936,18227,9689,2903,21117,126375,31161,31525,17597,35547
310M200US31700,31700,2014,90207,92038,13452,18548,10488,3654,24189,130482,20849,32486,20089,37123
310M200US31700,31700,2015,93830,96011,14729,19376,10117,2745,21539,129128,14846,39454,17280,39075
310M300US31700,31700,2016,93120,95958,13100,19819,12330,3889,21184,129794,20902,33407,21318,38567
3100000US31740,31740,2006,50902,47433,10936,13226,5245,1611,19717,,19034,18484,19129,21259
3100000US31740,31740,2007,51376,50116,7361,13802,5524,1696,18518,76694,18051,18649,13425,20964
3100000US31740,31740,2008,56332,54358,9428,13553,6577,3136,17076,,16395,32566,12168,22770
3100000US31740,31740,2009,55484,53597,9198,15013,6952,1577,20498,82041,19977,14997,15161,21373
310M100US31740,31740,2010,56366,56633,10662,15956,11678,3410,21370,,18045,25037,10531,23234
310M100US31740,31740,2011,55977,55782,11495,16449,7471,3463,18986,84913,18923,14876,13719,23162
310M100US31740,31740,2012,59990,55267,8421,17117,5693,2920,37885,88271,21179,17256,11650,24343
310M200US31740,31740,2013,67828,60482,12423,17320,8633,1607,59976,99838,18936,6696,19260,26935
310M200US31740,31740,2014,66594,63003,19517,19518,9130,3927,24306,,19576,18094,13781,27832
310M200US31740,31740,2015,64010,58623,21138,19475,11147,2769,24911,,22318,18367,8524,26376
310M300US31740,31740,2016,70951,65092,21497,20605,9871,,31742,107023,19993,22893,17586,29069
3100000US31820,31820,2006,52799,54493,4314,14004,9632,,15610,72704,,10005,12844,22973
3100000US31820,31820,2007,55666,56862,10022,15332,9182,1105,13607,78800,11207,12569,10520,24397
3100000US31820,31820,2008,62758,64010,10204,16338,11771,3557,15737,83102,30703,11698,18514,27415
3100000US31820,31820,2009,59188,60318,8240,16402,8090,2638,15577,84201,,,12248,25817
310M100US31820,31820,2010,56546,59555,8904,17435,8430,1569,13506,78757,,9772,8094,25702
310M100US31820,31820,2011,58421,60188,7261,17795,10069,4538,17955,83875,,7620,11926,25900
310M100US31820,31820,2012,57722,59035,7699,18887,11554,3152,16050,87390,,13771,10164,26059
310M200US31820,31820,2013,61447,64854,9026,18422,10098,1574,16754,93758,16912,12208,11182,27652
310M200US31820,31820,2014,59770,64036,5979,18440,10345,2040,14563,99436,,,10417,27050
310M200US31820,31820,2015,60071,63264,8042,18353,11206,7855,17011,92233,2374,24909,15175,27197
310M300US31820,31820,2016,63032,64461,9066,20209,10025,1420,18666,91562,,9455,15402,28216
3100000US31860,31860,2006,58782,58627,11114,14064,7508,2453,19361,85118,,17894,10226,24612
3100000US31860,31860,2007,63587,62766,11628,13344,7825,2228,23339,82766,20886,18613,15551,25803
3100000US31860,31860,2008,61771,58912,17354,14161,6554,2098,21888,84937,3952,14585,8869,26043
3100000US31860,31860,2009,58955,57105,9947,15191,6096,2263,17935,82869,9486,8468,13140,23721
310M100US31860,31860,2010,59868,59222,8068,17074,6729,4754,20725,87145,2581,21208,10257,24366
310M100US31860,31860,2011,61161,60059,11560,17750,10497,3285,16785,89665,8043,27486,11754,25154
310M100US31860,31860,2012,67027,66323,14790,17027,7215,2031,21932,89093,8987,21054,20724,27744
310M200US31860,31860,2013,70049,68551,17983,17496,8234,2590,20988,97122,12786,38185,22779,27908
310M200US31860,31860,2014,70536,71342,14372,18681,10181,3227,20700,110039,14183,69868,16462,28149
310M200US31860,31860,2015,66888,65854,11488,19074,10814,2343,20019,106820,9376,15652,12130,28565
310M300US31860,31860,2016,72338,72759,11939,18996,8319,2130,24213,108670,9520,12774,19725,29083
3100000US31900,31900,2006,49219,50716,7955,14750,6451,2508,13204,76373,10136,,17389,20643
3100000US31900,31900,2007,54896,55260,7113,14745,6113,2412,15665,82465,12160,34533,15434,22668
3100000US31900,31900,2008,55609,56417,9876,15192,8955,2288,17456,84111,14753,,17923,22640
3100000US31900,31900,2009,49468,49940,4215,14796,7811,2753,18190,78102,14805,,10027,21034
310M100US31900,31900,2010,53034,54334,7948,16494,8411,3993,16069,81941,,,,
310M100US31900,31900,2011,52968,56348,6917,15742,8193,3330,16054,87588,13944,83202,18322,22670
310M100US31900,31900,2012,53513,49521,9802,16019,8103,1958,30015,80364,12103,,,22730
310M200US31900,31900,2013,51740,52858,7799,16654,9397,2219,20604,88933,11103,,13443,22613
310M200US31900,31900,2014,54501,56431,8368,16240,9268,2047,20620,85737,10405,,16155,22302
310M200US31900,31900,2015,57945,53926,15114,17853,8871,2680,22283,79563,11309,25472,6659,25911
310M300US31900,31900,2016,55670,56638,13028,17702,9649,2092,20806,91353,14796,15708,10878,24459
3100000US31940,31940,2006,47418,50300,4271,13942,7185,1791,13940,72439,,,,
3100000US31940,31940,2007,52012,53188,5471,15016,9228,1955,15307,74218,,,19202,22738
3100000US31940,31940,2008,47392,49871,4879,14754,8188,1852,15643,72627,,,10726,21457
3100000US31940,31940,2009,50594,52139,6509,15232,8546,1983,16025,71353,,,14697,22834
310M100US31940,31940,2010,46317,47911,5460,16660,9865,1782,15644,71023,,,,
310M100US31940,31940,2011,46543,47368,7460,17190,7781,3370,16007,73477,,,,
310M100US31940,31940,2012,50386,49616,21209,17010,8766,2061,14426,80217,,,22150,22904
310M200US31940,31940,2013,49716,54301,6901,16981,8897,2673,14286,83114,7146,,5129,22984
310M200US31940,31940,2014,54999,59770,4926,17127,9368,2909,15258,86287,19801,71758,19668,25987
310M200US31940,31940,2015,55874,59710,12455,17544,9012,1288,17549,81908,,,20809,25857
310M300US31940,31940,2016,56015,57979,10502,17923,11004,1723,20996,92725,,,20080,25930
3100000US31980,31980,2006,45978,45959,5782,14450,7585,1800,14879,72487,13295,,,
3100000US31980,31980,2007,46442,48701,5118,14281,7492,2394,13002,77466,9357,23510,15613,20037
3100000US31980,31980,2008,45613,44892,12648,15346,7487,1065,13874,66570,,,,
3100000US31980,31980,2009,51753,55599,11085,16097,6631,1921,15427,,17678,,9063,21317
310M100US31980,31980,2010,45038,45164,4035,16105,11804,,12339,68882,,,,
310M100US31980,31980,2011,49381,50198,13164,16881,8788,3853,13894,77292,15794,30632,11843,21258
310M100US31980,31980,2012,50461,53981,9372,16768,10049,3339,15896,82610,17119,,20173,21036
310M200US31980,31980,2013,47875,50046,5285,17324,9379,1080,14342,81940,12672,,,
310M200US31980,31980,2014,50206,49948,22657,16791,9457,2569,12893,77796,13820,15218,11569,20755
310M200US31980,31980,2015,49514,51146,12076,18242,8916,,13023,80970,,,,
310M300US31980,31980,2016,49367,48054,9300,18011,11933,,21871,81072,18537,,11540,20830
3100000US32020,32020,2006,49518,53512,5726,12430,7411,2573,14255,75496,10163,,,
3100000US32020,32020,2007,50208,51381,6554,13325,7864,3327,19906,,10601,,9004,20485
3100000US32020,32020,2008,45946,47737,7683,13708,7864,1073,12491,,6769,,8870,19833
3100000US32020,32020,2009,49734,50982,5122,14481,6466,3376,16805,73300,,,,
310M100US32020,32020,2010,49508,49423,7175,16901,9348,2719,16317,79286,9854,,16367,20566
310M100US32020,32020,2011,53064,55219,7025,16319,8577,4909,18649,87393,4915,,13754,21702
310M100US32020,32020,2012,50841,50065,7511,16058,11153,5181,15027,75743,,,,
310M200US32020,32020,2013,57968,57817,20527,17015,8454,1931,15623,88065,4345,,,
310M200US32020,32020,2014,50843,50906,13397,16245,9379,3663,18235,92280,6735,,15914,20731
310M200US32020,32020,2015,53895,51997,9512,16429,8173,2478,26719,80251,,,7886,21729
310M300US32020,32020,2016,54192,58083,11666,17648,10471,1035,19680,82526,,,,
3100000US32060,32060,2009,48928,51000,8554,14344,6472,2131,21147,74565,,,6924,22046
310M100US32060,32060,2010,57565,57141,11202,14754,8946,,22778,94192,,,,
310M100US32060,32060,2011,53145,57078,5900,15775,8707,1178,20682,85258,5504,14940,,23177
310M100US32060,32060,2012,57320,56923,15792,16874,8908,1934,23251,78580,13109,40823,8710,24999
3100000US32100,32100,2007,56041,57143,11665,14025,8711,2711,18329,75979,,,,22842
3100000US32100,32100,2008,55639,56072,10383,14433,9371,2910,18387,85014,,,5476,22061
3100000US32100,32100,2009,52614,54952,5107,15820,7394,1968,18084,91870,,,,22078
310M100US32100,32100,2010,55489,56653,8198,15528,7474,2104,20533,86011,,20065,29018,23529
310M100US32100,32100,2011,52626,55245,6048,16278,9521,2592,20067,94088,3266,24250,,22578
310M100US32100,32100,2012,54564,57906,5165,17313,8655,3361,20344,89948,4965,48167,6272,23281
310M200US32100,32100,2013,60218,63654,13505,17618,10080,2173,18019,102133,7986,14146,11070,25516
310M200US32100,32100,2014,55399,56784,7963,18202,10563,1081,20223,89436,4867,32013,6269,23746
310M200US32100,32100,2015,61653,61913,10575,19544,9066,1518,23791,96198,7624,18688,10123,25581
310M300US32100,32100,2016,63954,64891,19004,18547,10625,1093,19798,102766,6831,19427,7156,26978
310M100US32220,32220,2010,59081,59513,16880,14891,7387,,16564,,,,,
310M100US32220,32220,2011,61039,67358,7495,15374,7813,,19191,100569,,,,
310M100US32220,32220,2012,56880,57605,9089,15126,7561,6501,23737,101563,17732,18891,9366,25030
310M200US32220,32220,2013,59691,61111,,15153,8705,3417,31609,,,,,
310M200US32220,32220,2014,62267,65610,21316,16905,6978,,18153,,16837,,12099,26399
310M200US32220,32220,2015,67156,70292,,19851,9772,,15437,,,,,
310M300US32220,32220,2016,57647,57164,10065,19578,9503,,20645,,,,,
3100000US32270,32270,2006,54365,54863,5708,15364,5498,1174,17273,75078,,23104,7325,22798
3100000US32270,32270,2007,55892,57620,4678,14682,9113,1703,15972,76620,,,13525,24242
3100000US32270,32270,2008,59002,59656,5857,16058,5693,2744,15580,,,16072,11387,26244
3100000US32270,32270,2009,57366,56712,6547,16920,7706,1787,18670,79300,,10374,12250,25726
310M100US32270,32270,2010,55607,57020,9669,16504,7457,1149,18570,,,,,
310M100US32270,32270,2011,55641,56715,10448,17494,10168,1316,15978,83529,,22819,28318,24107
310M100US32270,32270,2012,57314,56458,7401,17797,9882,,16682,85953,,,8785,25130
3100000US32300,32300,2006,41490,44184,6230,13424,5911,1971,10008,64913,14809,17573,,
3100000US32300,32300,2007,43633,44543,9808,13651,6304,,12990,66596,,,,
3100000US32300,32300,2008,42843,42403,9858,13835,5528,3160,12916,77560,13637,9049,,
3100000US32300,32300,2009,45736,43339,14918,14682,8071,5706,18261,67649,,,,
310M100US32300,32300,2010,38932,36916,8249,16474,8754,3578,12856,65015,,,,
310M100US32300,32300,2011,41081,41654,4393,16153,8399,1964,15113,64559,13895,,,
310M100US32300,32300,2012,44728,49896,6038,16655,7835,1082,14660,78723,13117,20086,8562,22770
310M200US32300,32300,2013,45289,46010,7900,16879,8238,2396,14494,73606,15517,27285,12045,22520
310M200US32300,32300,2014,47095,50257,12783,17383,8616,1529,14070,76825,16950,,11062,21718
310M200US32300,32300,2015,51008,49093,,16555,8761,,19848,65183,,,,
310M300US32300,32300,2016,49572,52747,10600,16882,8715,1045,14086,77668,15992,,,
3100000US32420,32420,2006,25257,30059,17103,8782,6664,1922,9587,70578,8348,,,
3100000US32420,32420,2007,23146,28438,15554,9470,4803,1655,10318,63756,12437,32009,,
3100000US32420,32420,2008,24842,30114,12241,10099,,1753,11326,59372,7491,,,
3100000US32420,32420,2009,22617,27084,14780,9545,,1636,12476,52611,7513,,,
310M100US32420,32420,2010,26225,33061,6128,11147,6168,2503,11443,80766,10400,,,
310M100US32420,32420,2011,24086,26762,,11860,6150,1294,10674,49073,8523,,,
310M100US32420,32420,2012,23781,29928,8295,12564,8610,2353,12345,55028,13300,,9251,29862
310M200US32420,32420,2013,25977,30610,21601,12398,7651,1551,13701,,13165,,,
310M200US32420,32420,2014,28088,32369,,12905,,1744,11854,,,,,
310M200US32420,32420,2015,23332,28930,13112,11939,9813,1845,13737,59808,17881,,,
310M300US32420,32420,2016,24751,31190,7479,12370,7939,1682,13704,77914,10380,,,
3100000US32580,32580,2006,40799,40794,13383,10524,5064,1864,17381,61059,9965,21219,10402,26152
3100000US32580,32580,2007,43647,43874,15134,11053,5785,1719,20019,64147,8879,26856,11042,29477
3100000US32580,32580,2008,46338,48340,18016,11371,5555,2032,16221,76858,29514,29212,11826,30176
3100000US32580,32580,2009,43612,44452,16874,11601,5926,2483,17678,70114,40751,23805,11617,27198
310M100US32580,32580,2010,47576,48581,15570,12413,6764,2397,18431,73910,12763,31965,11728,32163
310M100US32580,32580,2011,46835,47272,17657,12958,7075,2740,20947,77189,7153,29179,11617,31032
310M100US32580,32580,2012,48970,50638,22784,12577,6707,2956,19470,78152,20747,37918,12861,27438
310M200US32580,32580,2013,49432,50883,16426,13049,6950,2039,21734,79297,9889,28991,12836,30688
310M200US32580,32580,2014,49841,51611,15839,13641,7849,2615,21635,85905,11040,29079,13093,29273
310M200US32580,32580,2015,53857,54279,19271,13934,7656,2076,22254,89806,15936,33018,13966,33155
310M300US32580,32580,2016,53230,54510,15099,14096,7561,2402,20550,82131,26075,51329,14522,29462
3100000US32740,32740,2006,45135,45547,7983,13452,6846,2800,11987,69132,9404,,,18348
3100000US32740,32740,2007,47701,48601,6781,15292,7051,2340,14171,72957,8825,,17017,19500
3100000US32740,32740,2008,49979,52364,7631,14678,6196,2261,15150,78116,,,,
3100000US32740,32740,2009,50430,50542,9816,15618,8624,2003,13486,81960,6804,27490,4960,20738
310M100US32740,32740,2010,47915,47979,5418,16390,8941,2423,15616,75963,5706,33735,7981,19984
310M100US32740,32740,2011,52533,52053,9603,16268,10220,2166,15017,78297,6287,16114,14492,21460
310M100US32740,32740,2012,52925,53359,7174,17171,8953,3170,16374,80039,10188,15250,6707,22011
310M200US32740,32740,2013,55395,57732,5540,17406,9062,2672,16506,89225,9365,,,22540
310M200US32740,32740,2014,58468,59061,7867,18621,9462,1990,15878,99423,8132,26584,5894,24468
310M200US32740,32740,2015,57529,56717,14107,19114,10268,1445,17335,83018,11007,9805,16763,24351
310M300US32740,32740,2016,61696,62508,13523,18664,9410,1727,19197,97027,,39074,11690,25231
3100000US32780,32780,2006,52764,49363,17258,14858,8113,2298,21180,75446,10320,21251,15727,23714
3100000US32780,32780,2007,56390,53430,19110,14479,8628,4016,21532,81447,11428,21392,9881,25293
3100000US32780,32780,2008,56962,53270,22334,14273,8403,3041,22614,85430,20340,31720,13679,25405
3100000US32780,32780,2009,57346,53215,19220,16487,7962,2721,22255,88701,25861,32248,12349,25585
310M100US32780,32780,2010,54759,53761,14548,15849,8923,3365,21191,81109,11398,27250,12239,24403
310M100US32780,32780,2011,52584,47772,16118,17192,8665,3686,24871,76721,17809,22772,13622,23771
310M100US32780,32780,2012,59424,58856,16993,17229,9387,3932,22317,93280,,23876,12147,26532
