GEOID,MSA,year,poor,poor_black,poor_indian,poor_asian,poor_hawaiian,poor_other,poor_mixed,poor_hispanic,poor_white
310M200US45180,45180,2013,17.3,27.9,,,,,,,12.6
310M200US45180,45180,2014,22.3,31,,,,,,,15.4
310M200US45180,45180,2015,22.2,35.8,,,,,,,14.5
310M300US45180,45180,2016,16,18.5,,,,,,,13.9
3100000US45220,45220,2006,19.1,30,,,,,,,13.3
3100000US45220,45220,2007,18.7,30.1,,18.4,,29.9,,19.8,12.1
3100000US45220,45220,2008,20.9,31.2,,15.3,,,3048,23.4,15.1
3100000US45220,45220,2009,23,34.7,,,,,,27.8,16.4
310M100US45220,45220,2010,25.7,37.1,,19.2,,,27.7,39.9,18.3
310M100US45220,45220,2011,22.8,33.8,,22.7,,47.8,26.3,37.4,15.1
310M100US45220,45220,2012,22.4,31.8,,18.3,,,21.3,31.6,16.7
310M200US45220,45220,2013,21.5,32,,14.3,,,14.9,24.5,15.3
310M200US45220,45220,2014,22.8,33.3,,23.8,,,39.4,29.4,15.7
310M200US45220,45220,2015,22.4,33.9,,16.2,,,23.8,26.5,15.5
310M300US45220,45220,2016,18.3,26.5,,17.8,,,,25.5,12.9
3100000US45300,45300,2006,12.1,24.7,,8.300000000000001,,20.1,7698,18.7,8.9
3100000US45300,45300,2007,11.3,22.6,31.2,8.4,,14.3,6226,15.8,8.5
3100000US45300,45300,2008,12.6,23.5,,7.8,,16.2,7784,19.5,9.5
3100000US45300,45300,2009,13.9,28,23.6,12.4,,26.6,8110,19.1,10.6
310M100US45300,45300,2010,15.4,27.7,25.6,12.4,,24.5,20,23.5,11.6
310M100US45300,45300,2011,16.3,28.7,24,11.2,,30,22.6,25.9,11.9
310M100US45300,45300,2012,16.4,31.4,31,12.4,,33.7,18.8,25.1,11.7
310M200US45300,45300,2013,15.4,28,18.4,12.3,,29,17.3,22,11.7
310M200US45300,45300,2014,15.8,28.1,19.2,12.2,,26.1,19.5,23.2,11.8
310M200US45300,45300,2015,14.7,25.3,9.5,10.4,,20.4,14.9,20.6,11.3
310M300US45300,45300,2016,14.2,20.8,15,12.5,,19.2,22.9,20.4,11.1
3100000US45460,45460,2006,18.5,,,,,,,,17.6
3100000US45460,45460,2007,13.2,,,,,,,,12.5
3100000US45460,45460,2008,16.3,38.9,,,,,,,15.4
3100000US45460,45460,2009,19.5,50.1,,,,,,,17.5
310M100US45460,45460,2010,15.9,23.9,,,,,,,14.2
310M100US45460,45460,2011,17,70.40000000000001,,,,,,,14.5
310M100US45460,45460,2012,19.5,32.9,,,,,48.2,54.9,18
310M200US45460,45460,2013,22.3,,,,,,49,25.6,20.7
310M200US45460,45460,2014,18,35,,,,,44.8,,16.3
310M200US45460,45460,2015,17.7,,,,,,24.5,46.1,16.4
310M300US45460,45460,2016,15.5,34.8,,,,,37.5,,14.3
3100000US45500,45500,2006,14.7,29.8,,,,,,,9.800000000000001
3100000US45500,45500,2007,16.9,30.8,,,,,,,12.2
3100000US45500,45500,2008,19.8,31.8,,,,,,32.1,14
3100000US45500,45500,2009,18.7,34,,,,,,,13.9
310M100US45500,45500,2010,17.8,28,,,,,,,13.4
310M100US45500,45500,2011,19.1,37.6,,,,,,21.7,13.1
310M100US45500,45500,2012,20,29.7,,,,,33.4,23.3,16.4
310M200US45500,45500,2013,21.4,42.5,,,,,,,13.7
310M200US45500,45500,2014,20,40.5,,,,,,26.2,13
310M200US45500,45500,2015,19.6,40.9,,,,,,29.9,11.5
310M300US45500,45500,2016,20.6,35.3,,,,,,,15.3
3100000US45540,45540,2006,11.8,,,,,,,,
3100000US45540,45540,2007,13,,,,,,,,10.9
3100000US45540,45540,2008,12,,,,,,,,11.7
3100000US45540,45540,2009,17.4,37.2,,,,,,,17
310M100US45540,45540,2010,11.7,,,,,,,,8.699999999999999
310M100US45540,45540,2011,14,,,,,,,,9.300000000000001
310M100US45540,45540,2012,12.5,35.8,,,,,,,10.5
310M200US45540,45540,2013,10.5,27.4,,,,,,,8.800000000000001
310M200US45540,45540,2014,9.300000000000001,26.4,,,,,,,7.1
310M200US45540,45540,2015,8.1,,,,,,,37.9,6.4
310M300US45540,45540,2016,9.9,,,,,,,,9.5
3100000US45640,45640,2006,9.6,,,,,,,,7.2
3100000US45640,45640,2007,15.9,33.4,,,,,,33.6,11.5
3100000US45640,45640,2008,15.1,34.8,,,,,,,12.6
3100000US45640,45640,2009,14.4,37.8,,,,29.3,,28.4,10.9
310M100US45640,45640,2010,17.5,39.9,,,,,,57.4,11.5
310M100US45640,45640,2011,13.4,30,,,,,,,12.3
310M100US45640,45640,2012,16.3,30,,,,,,38.3,12.7
3100000US45780,45780,2006,14.6,36.5,,,,,,15.5,10.9
3100000US45780,45780,2007,14.8,39.4,,7.4,,37.1,2913,25.4,10.6
3100000US45780,45780,2008,15.8,35.5,,17.5,,21.6,3963,32.1,11.3
3100000US45780,45780,2009,16.9,35.6,,18,,42.8,3398,28.4,12.7
310M100US45780,45780,2010,17.4,40.4,,10.3,,29.3,31.2,30.6,12.3
310M100US45780,45780,2011,20.2,42.2,,16.1,,24.2,53.4,29,14.5
310M100US45780,45780,2012,19.9,44,,30.6,,51.2,43.1,33.1,14
310M200US45780,45780,2013,19.5,39,,23.3,,24.5,32.9,26.1,14.9
310M200US45780,45780,2014,18.8,36.7,,25.6,,51.9,29.4,28.2,14.3
310M200US45780,45780,2015,17.2,41.8,,23.3,,26.5,40.8,26.8,10.8
310M300US45780,45780,2016,17.5,34.6,,18.3,,32.7,44.7,29.9,12.2
3100000US45820,45820,2006,13.2,,,,,,,26.2,10.6
3100000US45820,45820,2007,11.6,19.6,,,,38.1,1340,36.1,8.699999999999999
3100000US45820,45820,2008,11.6,21.6,,,,26.1,2005,29.1,8.6
3100000US45820,45820,2009,15.2,43.7,,,,29.8,2247,33.3,11.1
310M100US45820,45820,2010,16.6,30.3,,,,39.2,48.4,36.9,12.2
310M100US45820,45820,2011,12.6,33.4,,,,,16.8,25.1,9.5
310M100US45820,45820,2012,14.9,31.9,22.1,,,,37.9,27.2,11.3
310M200US45820,45820,2013,15.4,29.5,32,,,,30,29,11.7
310M200US45820,45820,2014,13.4,23.4,,,,,11.9,28.9,10.8
310M200US45820,45820,2015,13.3,20.3,14.8,,,,26.2,32.3,10.1
310M300US45820,45820,2016,9.5,20.4,16.4,,,,10.3,9.800000000000001,8.4
3100000US45860,45860,2006,6.3,,,,,,,,5.9
3100000US45860,45860,2007,5.3,,,,,,,,5.1
3100000US45860,45860,2008,4.8,,,,,,,,4.4
3100000US45860,45860,2009,6.4,,,,,,,12.9,5.9
310M100US45860,45860,2010,6.5,,,,,,,21.4,5.3
310M100US45860,45860,2011,8.1,,,,,,,12.6,7.7
310M100US45860,45860,2012,6.4,,,,,,,14.5,6
310M200US45860,45860,2013,6.7,,,,,,,28.4,5.1
310M200US45860,45860,2014,7.5,,,,,,,16,7
310M200US45860,45860,2015,7.1,,,,,,,,6
310M300US45860,45860,2016,6.8,,,,,,,16.9,6.3
3100000US45900,45900,2006,9.199999999999999,,,,,,,,8.6
3100000US45900,45900,2007,9.300000000000001,,,,,,,43.2,8.4
3100000US45900,45900,2008,10.4,,,,,,,,10.1
3100000US45900,45900,2009,12.6,,,,,,,,11.1
310M100US45900,45900,2010,12.4,,,,,,,,11.9
310M100US45900,45900,2011,16.1,,,,,,,,15.1
310M100US45900,45900,2012,11.2,,13.5,,,,20.2,25.5,10.6
310M200US45900,45900,2013,12.6,,,,,,,,11.4
310M200US45900,45900,2014,9.800000000000001,,13.5,,,,,,8.800000000000001
310M200US45900,45900,2015,8.5,,,,,,,,8.300000000000001
310M300US45900,45900,2016,10.8,,,,,,,,10.2
3100000US45940,45940,2006,8.4,16.4,,,,,,17.7,4.1
3100000US45940,45940,2007,9.300000000000001,16.7,,5.7,,20.6,,19.3,5
3100000US45940,45940,2008,8.800000000000001,18,,3.6,,12,,11.7,5.7
3100000US45940,45940,2009,11.1,19.1,,1.5,,21.7,,22.9,6.2
310M100US45940,45940,2010,12.1,23.7,,8.6,,25.5,21.8,21.6,6.1
310M100US45940,45940,2011,11.4,22.5,,6.3,,21.8,7.1,23.6,4.7
310M100US45940,45940,2012,10.5,20.2,,4.1,,13.3,,23.9,4.2
310M200US45940,45940,2013,11.8,22.7,,6.8,,13.7,,18.3,6.7
310M200US45940,45940,2014,11.9,20.1,,6.4,,32.7,14.4,23.9,5.7
310M200US45940,45940,2015,11.2,18.8,,6.1,,,,21.7,5.7
310M300US45940,45940,2016,11.1,19.9,,5.3,,,,21.9,5.5
3100000US46020,46020,2006,6.9,,,,,,,,5.4
3100000US46020,46020,2007,9.4,,,,,,,,9.300000000000001
3100000US46020,46020,2008,9.4,,,,,,,,8.800000000000001
3100000US46020,46020,2009,9.4,,,,,,,,9.5
310M100US46020,46020,2010,11.9,,,,,,,35.1,9.800000000000001
310M100US46020,46020,2011,12.4,,,,,,,36.3,10
310M100US46020,46020,2012,11.6,,,,,,,18.2,11.2
310M200US46020,46020,2013,13.5,,,,,,,6.2,14.4
310M200US46020,46020,2014,10.7,,,,,,,17.5,9.800000000000001
310M200US46020,46020,2015,13.4,,,,,,,,14.2
310M300US46020,46020,2016,10.7,,,,,,,11.2,10.9
3100000US46060,46060,2006,15.2,19.3,43.2,,,22.6,7092,21.9,9.9
3100000US46060,46060,2007,15,17.2,32.5,17.8,,24.6,4011,22.6,9.6
3100000US46060,46060,2008,15.6,26.6,23.3,14.1,,26.4,4659,23.7,10.1
3100000US46060,46060,2009,19.3,24.4,48.5,15,,23.7,4743,26.5,13.5
310M100US46060,46060,2010,17.8,19.7,38.9,15.7,,24.4,17.7,24.5,12.3
310M100US46060,46060,2011,20.4,23.5,45.1,16.1,,31.9,21,29.5,13.7
310M100US46060,46060,2012,20,19.8,38.3,17.9,,33.2,25.6,29.2,13.1
310M200US46060,46060,2013,19.5,36.8,41.9,19.4,,29.5,21.3,25.8,13.3
310M200US46060,46060,2014,18.9,27.5,48.9,23.9,,28.8,18.4,25,12.3
310M200US46060,46060,2015,18.9,33.2,42.6,20.4,,29.1,25.2,25.4,12
310M300US46060,46060,2016,18.4,21.8,31.2,15.7,,28.5,24.5,25.2,12.7
3100000US46100,46100,2006,17.2,,,,,,,,16.7
3100000US46100,46100,2007,10.2,,,,,,,,9.5
3100000US46100,46100,2008,19.9,25.2,,,,,,,19.3
3100000US46100,46100,2009,15.3,,,,,,1440,,14.3
310M100US46100,46100,2010,18.5,,,,,54.1,,51,15.9
310M100US46100,46100,2011,20.4,,,,,,,,18.2
310M100US46100,46100,2012,19,,,,,,63.4,,17.6
310M200US46100,46100,2013,20.9,,,,,,54.8,42,19.1
310M200US46100,46100,2014,14.5,,,,,,39.4,42.5,12.2
310M200US46100,46100,2015,14.1,,,,,,,,12.8
310M300US46100,46100,2016,12.2,,,,,,,,12.3
3100000US46140,46140,2006,16.2,36.3,21,,,35,10972,30.7,11.9
3100000US46140,46140,2007,14.2,31.3,19.8,.6,,20.8,10895,23.1,10.7
3100000US46140,46140,2008,13.2,27.5,12.9,20.4,,26.1,12574,21.3,9.9
3100000US46140,46140,2009,13.5,28,16.2,18.8,,27.2,11542,32.5,9.1
310M100US46140,46140,2010,15.5,31.4,21.6,12.4,,34.7,18.7,31.4,10.7
310M100US46140,46140,2011,15.3,34.8,20.7,10.8,,18.6,22.4,22.7,11
310M100US46140,46140,2012,15.1,32.1,18.3,10.9,,30.7,21.2,27.7,10.7
310M200US46140,46140,2013,14.8,30.3,17.8,20.3,,28.4,19.5,24.2,10.9
310M200US46140,46140,2014,14.4,32.1,17.8,8.9,,24.9,20,23,10.5
310M200US46140,46140,2015,15.4,32.3,19.7,17.3,,32.5,22.3,26.8,10.6
310M300US46140,46140,2016,15.1,29,18.2,12.5,,28.9,23.3,27.1,10.6
3100000US46180,46180,2006,19,30.2,,,,,,,16.1
3100000US46180,46180,2007,16.1,31.1,,,,,,,12.9
3100000US46180,46180,2008,16.6,36.4,,,,,,,10.9
3100000US46180,46180,2009,16.3,33.9,,,,,,,11.6
310M100US46180,46180,2010,18.4,32.8,,,,,,,13.5
310M100US46180,46180,2011,14.7,32.7,,,,,,,9.699999999999999
310M100US46180,46180,2012,20.1,36.4,,,,,,,13
310M200US46180,46180,2013,17,28.4,,,,,,36.5,12.9
310M200US46180,46180,2014,19.1,31.9,,,,,,,13.9
310M200US46180,46180,2015,17.3,29.8,,,,,,,12.8
310M300US46180,46180,2016,19.5,32.6,,,,,,,15.3
3100000US46220,46220,2006,21.6,36,,,,,,,13.1
3100000US46220,46220,2007,20,34,,,,,,,12.1
3100000US46220,46220,2008,19.1,35.2,,,,,,,9.9
3100000US46220,46220,2009,20.6,28.5,,,,,,38.1,15.7
310M100US46220,46220,2010,18.4,31.6,,,,,,,11.3
310M100US46220,46220,2011,22,35.6,,,,,,,13.9
310M100US46220,46220,2012,21,31.9,,18.8,,,,42.6,13.6
310M200US46220,46220,2013,17.3,25.6,,,,,,,12.8
310M200US46220,46220,2014,19,29.1,,,,,,39.4,12.2
310M200US46220,46220,2015,21,32.4,,,,,,,14.3
310M300US46220,46220,2016,18.8,29.7,,,,,,27.8,11.9
3100000US46300,46300,2006,13.3,,,,,,,,12.9
3100000US46300,46300,2007,11.5,,,,,,,20.6,10
3100000US46300,46300,2008,14.3,,,,,,,11.9,14.2
3100000US46300,46300,2009,11.9,,,,,,,24.7,8.699999999999999
310M100US46300,46300,2010,16.2,,,,,46.7,,27.8,12.9
310M100US46300,46300,2011,18.1,,,,,,,35.2,13.3
310M100US46300,46300,2012,18.5,,,,,31.5,,30.7,15.9
310M200US46300,46300,2013,14,,,,,,,18.7,12
310M200US46300,46300,2014,13.1,,,,,,,18.7,11.1
310M200US46300,46300,2015,15.2,,,,,,,25.7,12.8
310M300US46300,46300,2016,16.1,,,,,,,24.5,14.3
3100000US46340,46340,2006,17,35.2,,,,,,33.9,8.4
3100000US46340,46340,2007,14.3,29.8,,,,18.8,,23.7,7.3
3100000US46340,46340,2008,12.6,27.8,,,,42.5,,28.1,4.7
3100000US46340,46340,2009,16.4,33.8,,,,39.2,,29.2,8
310M100US46340,46340,2010,14.4,24,,,,41.4,,19.8,10.1
310M100US46340,46340,2011,17.5,29.8,,,,18.8,,32.5,9.5
310M100US46340,46340,2012,17.6,33.8,,,,,,22.5,11.5
310M200US46340,46340,2013,17,25.9,,,,,,31.4,10.2
310M200US46340,46340,2014,19,31.8,,,,,,34.9,10.8
310M200US46340,46340,2015,16.4,30.1,,,,,,22.8,11.1
310M300US46340,46340,2016,16.2,29.9,,,,,43.1,24.2,9.4
3100000US46380,46380,2006,16.9,,,,,,,,12.1
3100000US46380,46380,2007,14.9,,,,,,,21.2,12.5
3100000US46380,46380,2008,19,,40.3,,,,,18.9,16.8
3100000US46380,46380,2009,17.3,,,,,,,28.9,11.6
310M100US46380,46380,2010,20,,,,,,,28.8,15.5
310M100US46380,46380,2011,20.4,,49.4,,,,,28.7,15.7
310M100US46380,46380,2012,22.2,,32,,,,29.7,40.6,15.3
310M200US46380,46380,2013,21.6,,32.6,,,31.8,24.3,27,19.1
310M200US46380,46380,2014,18.5,,26,,,,,25.6,15.1
310M200US46380,46380,2015,21.2,,30.4,,,,38.3,28.4,15.7
310M300US46380,46380,2016,19.5,,,,,,33.4,27.7,15.2
310M200US46520,46520,2013,9.4,4.3,,6.7,17423,10.1,12,12.1,7.9
310M200US46520,46520,2014,9.699999999999999,10.2,,6.2,22400,14.8,11.7,11.2,7.7
310M200US46520,46520,2015,9.199999999999999,11.2,,7.3,19.9,13.3,10.1,12.2,7.3
310M300US46520,46520,2016,8.5,7.7,,6.8,23,9.699999999999999,7.1,10.8,6.6
3100000US46540,46540,2006,14,,,,,,,,11.8
3100000US46540,46540,2007,13.7,42.8,,,,60.9,1987,50.9,10.8
3100000US46540,46540,2008,13.9,48.6,,44.4,,,,35.4,11.3
3100000US46540,46540,2009,14.1,43,,43.4,,53.7,2066,38,11
310M100US46540,46540,2010,15.1,38.2,,30.4,,26.5,24.4,41.1,12.7
310M100US46540,46540,2011,17.2,48.4,,35.8,,47.6,50.7,56.4,13.3
310M100US46540,46540,2012,15.3,39.8,,46.7,,35.2,39.8,33.1,12
310M200US46540,46540,2013,17.5,47,,26.1,,,25,39.7,14.7
310M200US46540,46540,2014,17.5,39.8,,35.4,,,19.9,46.1,14.3
310M200US46540,46540,2015,16.5,49.8,,28.1,,28.7,40.5,40,12.8
310M300US46540,46540,2016,16.4,34.5,,35.9,,,42.4,37.7,12.9
3100000US46660,46660,2006,22.6,36.1,,,,,,,15.3
3100000US46660,46660,2007,20.4,40.2,,,,40.9,,53.5,8.300000000000001
3100000US46660,46660,2008,18.7,30.4,,,,,,56.7,9.6
3100000US46660,46660,2009,21.6,31.5,,,,,,46.1,14.2
310M100US46660,46660,2010,23,40.3,,,,,,,13.2
310M100US46660,46660,2011,27.6,44.2,,,,,16.6,43.4,16.3
310M100US46660,46660,2012,25.3,38.3,,,,,,46.9,15.7
310M200US46660,46660,2013,26.9,39.6,,,,,,43.7,17.2
310M200US46660,46660,2014,26,39.7,,,,,,45.9,16.9
310M200US46660,46660,2015,26.6,36.7,,,,,,28.7,20.9
310M300US46660,46660,2016,22.6,35.3,,,,,,32.1,13.9
3100000US46700,46700,2006,10.8,18.1,,7.1,,17,,14.8,7.7
3100000US46700,46700,2007,9.6,17.6,,5.6,,13.6,1500,14.2,5.9
3100000US46700,46700,2008,8.4,10.7,,6,,11,3735,11.5,6.5
3100000US46700,46700,2009,10.6,21.4,,4.5,,15.9,4685,14.1,6.7
310M100US46700,46700,2010,12.4,18.6,,5.2,,23.5,10.8,22.1,7.5
310M100US46700,46700,2011,13.9,22.2,,9.5,,23.1,14.5,21.4,8.1
310M100US46700,46700,2012,14.6,22.1,,10.5,,29.1,22,20.3,9
310M200US46700,46700,2013,13,22.5,,5.5,,22.8,14.2,18.6,9.1
310M200US46700,46700,2014,12.3,24.2,,6.9,,14.9,8,17.2,8.699999999999999
310M200US46700,46700,2015,12.1,18.9,,9,,15.8,13.8,13.9,8.9
310M300US46700,46700,2016,11.6,20.7,,7.7,,18.9,12.9,14.8,8
3100000US47020,47020,2006,16.2,,,,,25,,25.8,7
3100000US47020,47020,2007,16.2,23.1,,,,23.3,1921,26.9,6.9
3100000US47020,47020,2008,15.1,,,,,20.2,,22,9.300000000000001
3100000US47020,47020,2009,11.8,,,,,25.8,,19.2,5.6
310M100US47020,47020,2010,19.5,25.3,,,,46.7,,34.4,6.8
310M100US47020,47020,2011,20.2,,,,,23.6,52.1,31.8,9.5
310M100US47020,47020,2012,16.6,18.2,,,,16.7,30.1,24.1,8.9
310M200US47020,47020,2013,15.2,13.1,,,,,,22.5,9.4
310M200US47020,47020,2014,16.7,32.6,,,,,,27.6,5.1
310M200US47020,47020,2015,12.7,24.4,,,,10.3,,17.8,6.3
310M300US47020,47020,2016,13.6,,,,,,,21.1,7.1
3100000US47220,47220,2006,15.3,31.4,,,,,,22.5,8.199999999999999
3100000US47220,47220,2007,18.5,35.1,,,,21.8,,20.4,12.5
3100000US47220,47220,2008,12.5,18.6,,,,23.5,1683,18.9,7
3100000US47220,47220,2009,16,21.3,,,,32,,32.4,8.1
310M100US47220,47220,2010,16.9,21.9,,,,29.1,33.9,30.5,7.8
310M100US47220,47220,2011,16.1,23.2,42.7,,,19.8,32.7,27.1,8.800000000000001
310M100US47220,47220,2012,18.8,25.3,,,,30.9,29,23,12.7
310M200US47220,47220,2013,20.6,24,,,,42.4,30.8,35.7,11.2
310M200US47220,47220,2014,19.8,31,,,,25.3,20.5,29.1,10.8
310M200US47220,47220,2015,16.9,28.5,,,,,19.2,28.3,6.9
310M300US47220,47220,2016,19.2,25.4,,,,,29,29.7,10.2
3100000US47260,47260,2006,9.699999999999999,16.9,,6.3,,,4724,13,5.9
3100000US47260,47260,2007,10.4,19.5,12.1,5.5,,8,3249,12.7,5.8
3100000US47260,47260,2008,10.4,19.5,,6.5,,,4935,10.3,5.7
3100000US47260,47260,2009,10.3,18.4,,9.5,,17,6304,14,5.9
310M100US47260,47260,2010,10.6,18.4,,8.800000000000001,,,9.5,11.1,6.6
310M100US47260,47260,2011,11.7,19.9,,7.6,,22.1,17.5,17.2,6.8
310M100US47260,47260,2012,13.1,21.6,15.7,9.9,,25.2,15.4,21,7.9
310M200US47260,47260,2013,13,22.7,,10.9,,24,12.5,17,7.6
310M200US47260,47260,2014,12.4,20.9,19.6,8.699999999999999,,21.8,13.4,20.3,7.3
310M200US47260,47260,2015,12.3,22.1,7.6,9.4,,15.9,11.2,16.5,7
310M300US47260,47260,2016,11.4,18.8,,5.3,,18.3,13.8,15.3,7.4
3100000US47300,47300,2006,21.6,,,,,32,,29.5,10.3
3100000US47300,47300,2007,23.7,24.6,25.2,21.6,,27.8,1868,32.1,11
3100000US47300,47300,2008,21.6,26.1,,8.1,,35.4,639,28.6,12.3
3100000US47300,47300,2009,23,37.5,15.6,11,,33.9,1960,30.4,12
310M100US47300,47300,2010,24.5,51.1,45.6,22,,22.6,32.8,30.8,11.4
310M100US47300,47300,2011,25.7,41.9,28.8,30.1,,34.8,33.8,31.6,13
310M100US47300,47300,2012,30.4,45.4,47.7,29.6,,29.5,25.3,37.7,16.7
310M200US47300,47300,2013,30.1,31.3,34.2,15.5,,40,26.6,38.2,14.9
310M200US47300,47300,2014,28.6,41.6,36.9,14.4,,29.6,25.3,35.9,14
310M200US47300,47300,2015,27.6,23.5,28.8,23.3,,32.1,17.4,35.4,12.6
310M300US47300,47300,2016,25.2,,32.1,32.8,,30.8,33,31.1,12.2
3100000US47380,47380,2006,19.3,32.3,,,,,,25.3,14
3100000US47380,47380,2007,19.2,30.1,,,,32,,28.7,13.3
3100000US47380,47380,2008,20.5,30.9,,,,20.7,725,29.4,14.8
3100000US47380,47380,2009,23.2,37.5,,,,31.6,,29.2,17.4
310M100US47380,47380,2010,21.5,38.1,,,,,,27.3,14.4
310M100US47380,47380,2011,24.4,37.6,,,,30.9,26,38.1,15.1
310M100US47380,47380,2012,19.7,27.8,,,,31.5,6.5,26,15.6
310M200US47380,47380,2013,21.3,33.2,,,,28.5,46.8,31.9,12.8
310M200US47380,47380,2014,19.7,29.9,,,,23.7,16.8,26.7,14
310M200US47380,47380,2015,20.3,36.7,,20,,18.7,,23.1,15.1
310M300US47380,47380,2016,19.4,30.3,,,,21.5,,25.6,13.7
310M200US47460,47460,2013,18.4,,,,,,,26,16.8
310M200US47460,47460,2014,13.8,,,,,,,,13.5
310M200US47460,47460,2015,16.6,,,,,,,24.5,14.1
310M300US47460,47460,2016,12.1,,,,,27.9,,16.3,9.800000000000001
3100000US47580,47580,2006,13.4,25,,,,,,,8.199999999999999
3100000US47580,47580,2007,11.1,17.7,,,,,,28,6.6
3100000US47580,47580,2008,10.5,21.9,,,,,,,6.4
3100000US47580,47580,2009,13.9,27.7,,,,,,26.7,7.8
310M100US47580,47580,2010,14.3,19.4,,,,,,37.9,10
310M100US47580,47580,2011,13.9,23.1,,,,,,,10.9
310M100US47580,47580,2012,18.6,28.2,,,,,,40.7,10.5
310M200US47580,47580,2013,15.9,25.6,,,,,,28.7,9.199999999999999
310M200US47580,47580,2014,20.1,30.3,,,,,,25.2,15.8
310M200US47580,47580,2015,17.8,28.1,,,,,,36.5,11.4
310M300US47580,47580,2016,18.7,25.6,,,,,,33.3,12.6
3100000US47700,47700,2006,9.9,,,,,,,,9.199999999999999
3100000US47700,47700,2007,8.6,,,,,,,,7.4
3100000US47700,47700,2008,8.300000000000001,,,,,,,,6.5
3100000US47700,47700,2009,10.8,,,,,54.4,,41.3,8.199999999999999
310M100US47700,47700,2010,15.7,,,,,40.2,,34.1,14
310M100US47700,47700,2011,10.5,,,,,,,,10.3
310M100US47700,47700,2012,10.9,,,,,,,33,8.300000000000001
310M200US47700,47700,2013,13.9,,,,,,,28.5,12.8
310M200US47700,47700,2014,13.2,,,,,,,,13.2
310M200US47700,47700,2015,10.1,,,,,,,,9
310M300US47700,47700,2016,11.3,,,,,,,40.6,8.4
3100000US47900,47900,2006,7,12.5,,5.8,,11.4,7438,10.7,3.6
3100000US47900,47900,2007,6.8,11.7,7.8,5.6,,11.6,7084,10.1,3.7
3100000US47900,47900,2008,7.1,11.7,8.6,6.2,,13.8,9809,10.3,4.1
3100000US47900,47900,2009,7.5,13.3,12.3,5.7,,14.7,10001,11.9,3.8
310M100US47900,47900,2010,8.4,14,9.300000000000001,8.199999999999999,,13.5,7.3,11.4,4.7
310M100US47900,47900,2011,8.300000000000001,12.6,18.8,6.9,,20,10.3,15.3,3.9
310M100US47900,47900,2012,8.4,13.5,10.3,6.4,,15.5,9.699999999999999,12.8,4.6
310M200US47900,47900,2013,8.5,13.6,8.800000000000001,7.3,,13.9,8.199999999999999,11.3,5.2
310M200US47900,47900,2014,8.699999999999999,13.8,13.3,7.6,,15.5,9.800000000000001,12.8,4.9
310M200US47900,47900,2015,8.300000000000001,12.9,8.300000000000001,6.9,,14.3,8.800000000000001,11.9,4.9
310M300US47900,47900,2016,8.4,13.2,13.2,6.9,,14.3,8.699999999999999,11.9,4.9
3100000US47940,47940,2006,12.5,,,,,,,,10.5
3100000US47940,47940,2007,15.6,45.8,,,,,,,12.1
3100000US47940,47940,2008,12.5,32.5,,,,,,,10.7
3100000US47940,47940,2009,16.3,40.2,,,,,,24.9,13.8
310M100US47940,47940,2010,16.7,54.6,,,,,,,13
310M100US47940,47940,2011,14.7,29.7,,,,,34.5,50.9,11.6
310M100US47940,47940,2012,11.6,35.1,,,,,,,9.699999999999999
310M200US47940,47940,2013,15,40.2,,14.4,,,,,12.6
310M200US47940,47940,2014,12.9,28,,,,,,18.9,11.5
310M200US47940,47940,2015,12.4,39.2,,,,,,17.2,9.800000000000001
310M300US47940,47940,2016,14.6,39.6,,,,,,25.3,12
3100000US48020,48020,2006,9.5,,,,,,,,9.800000000000001
3100000US48020,48020,2007,6.3,,,,,,,,5.1
3100000US48020,48020,2008,6.7,,,,,,,,5.8
3100000US48020,48020,2009,11.5,,,,,,,46.6,9.300000000000001
310M100US48020,48020,2010,12,,,,,,,36.4,10.1
310M100US48020,48020,2011,10.5,,,,,,,,10.6
310M100US48020,48020,2012,10.4,,,,,,,,8.5
310M200US48020,48020,2013,11.2,,,,,,,29.4,8.9
310M200US48020,48020,2014,11.8,,,,,,,,9.9
310M200US48020,48020,2015,9.199999999999999,,,,,,,27.8,7.6
310M300US48020,48020,2016,9.800000000000001,,,,,,,26.1,8.4
3100000US48060,48060,2006,16.6,,,,,,,,16
3100000US48060,48060,2007,14.7,,,,,,,,14.9
3100000US48060,48060,2008,13.4,,,,,,,,13.3
3100000US48060,48060,2009,16.2,,,,,,2685,39.9,13.2
310M100US48060,48060,2010,12.8,,,,,,,,12.8
310M100US48060,48060,2011,17.8,,,,,,,20.5,17.8
310M100US48060,48060,2012,14.5,,,,,,,14.7,15.1
310M200US48060,48060,2013,15.9,,,,,,43,,14.2
310M200US48060,48060,2014,14.4,20.9,,,,,30.7,13.5,13.7
310M200US48060,48060,2015,13.4,,,,,,30.8,,12.7
310M300US48060,48060,2016,16,,,,,,,31.8,13.5
3100000US48140,48140,2006,7.6,,,,,,,,6.5
3100000US48140,48140,2007,7.2,,,29.4,,,,,5.5
3100000US48140,48140,2008,6.9,,,,,,,,6.5
3100000US48140,48140,2009,10.5,,,19.4,,,,,9.6
310M100US48140,48140,2010,12.2,,,52.2,,,,,8.699999999999999
310M100US48140,48140,2011,11.2,,,,,,,33.5,9.5
310M100US48140,48140,2012,10.9,,,25.9,,,,,9.6
310M200US48140,48140,2013,11,,,,,,,,8.9
310M200US48140,48140,2014,9.4,,,36.6,,,,,6.5
