GEOID,MSA,year,pop15up,pct15up_married,pct15up_widowed,pct15up_divorced,pct15up_separated,pct15up_nevermar,pct15up_married_m,pct15up_widowed_m,pct15up_divorced_m,pct15up_separated_m,pct15up_nevermar_m,pct15up_married_f,pct15up_widowed_f,pct15up_divorced_f,pct15up_separated_f,pct15up_nevermar_f
310M300US16740,16740,2016,1978628,49.9,5.4,10.2,2.3,32.2,51.9,2.5,8.800000000000001,2.2,34.6,48.1,8.1,11.4,2.5,29.9
3100000US16820,16820,2006,157478,44.7,6,10.3,2.9,36.1,47.9,2.3,9.1,3,37.8,41.8,9.4,11.4,2.8,34.7
3100000US16820,16820,2007,159935,49,5.9,8.9,2,34.2,52.2,3,6.1,1.7,37.1,46.2,8.5,11.4,2.2,31.7
3100000US16820,16820,2008,159861,49.1,5,9.6,1.9,34.5,50.1,1.9,8.4,1.7,38,48.1,7.8,10.6,2.2,31.3
3100000US16820,16820,2009,163962,49.2,5.2,9,2.5,34.1,51.9,2.5,6.5,3,36.1,46.8,7.5,11.3,2,32.4
310M100US16820,16820,2010,165919,46.7,5.5,9.300000000000001,1.6,36.9,50.7,2.1,7,1.1,39,43,8.6,11.5,2.1,34.9
310M100US16820,16820,2011,169162,45.8,4.9,9.699999999999999,2.4,37.2,49.1,2.2,7,2.4,39.3,42.9,7.3,12.1,2.5,35.3
310M100US16820,16820,2012,172179,50.4,5.9,8.5,1.6,33.7,53.6,2.8,7.1,1.6,35,47.6,8.6,9.6,1.6,32.6
310M200US16820,16820,2013,186431,48.2,5,8.5,1.7,36.7,50.1,2,7.8,1.1,38.9,46.4,7.6,9.1,2.2,34.7
310M200US16820,16820,2014,190880,48.1,5.7,10,1.7,34.5,50.4,2,9.699999999999999,1.8,36.1,46,9,10.3,1.7,33
310M200US16820,16820,2015,192685,46.9,5.2,9.800000000000001,3.2,34.9,48.8,2.4,7.4,3.1,38.3,45.1,7.8,12.1,3.4,31.7
310M300US16820,16820,2016,192585,45.5,5.6,11,1.7,36.3,48.1,2.1,9.199999999999999,1.4,39.2,43,8.800000000000001,12.6,2,33.6
3100000US16860,16860,2006,406058,53,6.9,13.5,2.2,24.5,56.4,2.4,11.7,2,27.4,49.8,10.9,15.1,2.4,21.8
3100000US16860,16860,2007,422362,51.4,6.4,13.4,2.4,26.4,54,2.4,11.6,2.2,29.8,49.2,10,14.9,2.6,23.3
3100000US16860,16860,2008,421238,53.1,7.5,12.3,1.9,25.2,57.2,2.3,11.8,1.3,27.4,49.4,12.2,12.7,2.5,23.3
3100000US16860,16860,2009,423278,50.8,7.9,12.5,2.4,26.4,54.1,3.3,11.6,2,29.1,47.9,12,13.3,2.7,24.1
310M100US16860,16860,2010,430844,52.3,7.5,12.4,2,25.8,55.9,3,11.7,1.1,28.4,49,11.6,13,2.8,23.5
310M100US16860,16860,2011,431398,50.4,6.6,13.6,2,27.4,53.5,2.4,11.6,1.8,30.7,47.5,10.5,15.3,2.2,24.5
310M100US16860,16860,2012,441568,48.7,6.9,13.4,2.6,28.4,50.7,2.8,12.3,2.4,31.7,46.8,10.7,14.4,2.7,25.3
310M200US16860,16860,2013,443324,51.5,6.5,11.9,1.9,28.2,53.8,2.6,10.9,1.2,31.5,49.4,10,12.8,2.6,25.2
310M200US16860,16860,2014,445215,48.2,7.1,12.5,2.2,30.1,51.3,2.5,11.2,1.5,33.6,45.3,11.3,13.7,2.8,26.9
310M200US16860,16860,2015,450927,49.3,7.6,12.7,1.7,28.7,52.4,3,11.3,1.7,31.7,46.5,11.8,13.9,1.7,26
310M300US16860,16860,2016,454092,48.1,6.9,13.2,1.9,29.9,49.8,3.3,12.3,1.4,33.2,46.5,10.3,14,2.4,26.8
3100000US16940,16940,2006,67914,53.8,6,13.6,2,24.5,54.1,2.7,12.4,1.8,29,53.6,9.5,14.9,2.2,19.9
3100000US16940,16940,2007,68446,53.4,4.1,14.2,1.8,26.5,54.2,1.7,11.4,1.9,30.8,52.7,6.4,17,1.7,22.2
3100000US16940,16940,2008,69096,51.1,5.7,14.5,2.1,26.6,53.6,2,12.9,1.2,30.4,48.6,9.4,16,3.1,22.8
3100000US16940,16940,2009,70670,53.7,6.6,12.5,.8,26.4,56,3.9,10,.2,30,51.4,9.199999999999999,15,1.5,22.9
310M100US16940,16940,2010,72734,52.3,6.5,14.8,2.7,23.8,54.4,3.7,12.4,2.9,26.6,50.3,9.199999999999999,17.1,2.4,21
310M100US16940,16940,2011,74507,54,5.7,14.7,1.4,24.3,53,1.5,15.3,1.3,28.8,55,9.800000000000001,14.1,1.4,19.7
310M100US16940,16940,2012,75612,51,5.4,13.2,2.3,28.1,54.1,1.6,10.6,1.5,32.3,47.9,9.300000000000001,15.9,3.1,24
310M200US16940,16940,2013,,,,,,,,,,,,,,,,
310M200US16940,16940,2014,,,,,,,,,,,,,,,,
310M200US16940,16940,2015,,,,,,,,,,,,,,,,
310M300US16940,16940,2016,,,,,,,,,,,,,,,,
3100000US16980,16980,2006,7448592,48.9,6.2,8.800000000000001,2,34.1,51.2,2.4,7.3,1.7,37.4,46.7,9.800000000000001,10.2,2.3,31
3100000US16980,16980,2007,7484873,48.8,5.9,9,1.9,34.4,51.2,2.3,7.7,1.6,37.2,46.5,9.300000000000001,10.3,2.2,31.7
3100000US16980,16980,2008,7536251,48,5.8,9,1.9,35.3,50.5,2.4,7.6,1.5,38.1,45.7,9.1,10.4,2.2,32.6
3100000US16980,16980,2009,7553958,47.3,5.6,9.1,1.8,36.2,49.5,2.4,7.6,1.4,39.1,45.2,8.699999999999999,10.6,2.1,33.4
310M100US16980,16980,2010,7514789,47.4,5.7,9.199999999999999,1.9,35.8,49.4,2.4,7.9,1.5,38.9,45.6,8.9,10.4,2.2,33
310M100US16980,16980,2011,7563076,46.8,5.7,9.300000000000001,1.9,36.3,49.2,2.3,7.9,1.6,39,44.6,8.800000000000001,10.5,2.2,33.9
310M100US16980,16980,2012,7602101,46.7,5.7,9.199999999999999,1.9,36.6,48.9,2.4,7.6,1.5,39.6,44.6,8.800000000000001,10.7,2.2,33.8
310M200US16980,16980,2013,7640507,47.1,5.5,8.9,1.8,36.6,49.1,2.3,7.5,1.4,39.6,45.3,8.6,10.3,2.1,33.8
310M200US16980,16980,2014,7681967,46.8,5.4,9.1,1.8,36.9,48.9,2.3,7.7,1.5,39.7,44.9,8.300000000000001,10.5,2.1,34.3
310M200US16980,16980,2015,7698852,46.5,5.4,8.9,1.7,37.4,48.6,2.4,7.6,1.4,40,44.6,8.199999999999999,10.3,2,35
310M300US16980,16980,2016,7686394,46.3,5.5,9.199999999999999,1.7,37.3,48.3,2.5,7.8,1.4,40,44.5,8.300000000000001,10.5,2,34.8
3100000US17020,17020,2006,179226,43,6.5,13,2,35.5,44.4,2.8,10.8,2,40.1,41.7,10,15,2,31.3
3100000US17020,17020,2007,182280,44.8,7.2,11.4,2.7,34,45.5,2.9,10.1,2.7,38.6,44,11.2,12.6,2.6,29.6
3100000US17020,17020,2008,183007,45.2,5.9,12.2,2.3,34.4,45.7,2.8,10,2.3,39.2,44.8,8.800000000000001,14.1,2.3,30
3100000US17020,17020,2009,182441,43.4,6.6,11.7,2.3,35.9,45.5,3.2,9.800000000000001,2.3,39.3,41.5,9.800000000000001,13.6,2.4,32.8
310M100US17020,17020,2010,182917,46,6.3,11.9,2.4,33.4,45.7,2.9,9.300000000000001,3.4,38.8,46.3,9.699999999999999,14.4,1.5,28
310M100US17020,17020,2011,183503,41.9,6.5,13.9,2.5,35.2,43.9,2.4,11.5,2.7,39.5,39.9,10.4,16.2,2.4,31.1
310M100US17020,17020,2012,184751,43.3,5.6,13.4,2.4,35.2,44,1.8,12.7,1.4,40.1,42.7,9.300000000000001,14.2,3.4,30.4
310M200US17020,17020,2013,184728,41.6,6,14.6,1.7,36.1,42.5,3.2,12.2,1.5,40.6,40.8,8.699999999999999,16.8,1.9,31.7
310M200US17020,17020,2014,186492,41.4,6.2,12.9,1.8,37.7,42.4,2.8,11.4,.9,42.5,40.5,9.6,14.3,2.6,33
310M200US17020,17020,2015,187199,43.3,5.9,13,2.1,35.7,43.8,3.2,11,2.1,39.9,42.8,8.5,15,2.1,31.6
310M300US17020,17020,2016,188665,41.2,7.5,12.4,1.6,37.3,43.2,2.8,11,1.9,41.2,39.3,11.9,13.7,1.3,33.7
3100000US17060,17060,2006,61778,47.2,7.6,16.1,2.4,26.7,45.6,2.9,17.1,.9,33.6,49.1,12.9,15,4,18.9
3100000US17060,17060,2007,61546,46.6,7.7,17.1,2.6,26,46.5,3.7,17.2,1.8,30.8,46.8,12.1,17.1,3.5,20.5
3100000US17060,17060,2008,62226,49.7,6.4,14.4,1.3,28.2,49.5,3.1,13.1,1.5,32.8,49.8,10.2,15.8,1.2,22.9
3100000US17060,17060,2009,62444,48.8,6.6,13.9,3.1,27.7,47,1.7,13.2,2.5,35.6,50.9,12,14.7,3.7,18.8
310M100US17060,17060,2010,63576,46.4,6.4,15.9,1.7,29.5,45.3,3.1,16,2.2,33.5,47.8,10.2,15.8,1.1,25.1
310M100US17060,17060,2011,63801,54,6.3,12.2,2.8,24.7,49.3,3.5,13.5,4.1,29.6,59.2,9.5,10.7,1.4,19.2
310M100US17060,17060,2012,63287,47,6.2,16.9,2.8,27.1,46.3,2.4,18.3,3.3,29.6,47.8,10.3,15.3,2.2,24.3
310M200US17060,17060,2013,,,,,,,,,,,,,,,,
310M200US17060,17060,2014,,,,,,,,,,,,,,,,
310M200US17060,17060,2015,,,,,,,,,,,,,,,,
310M300US17060,17060,2016,,,,,,,,,,,,,,,,
3100000US17140,17140,2006,1666654,50.4,6.2,11.4,2,30.1,52.7,2.5,10.1,1.6,33.1,48.2,9.699999999999999,12.5,2.4,27.2
3100000US17140,17140,2007,1692696,49.9,6,11.2,1.9,31,52.3,2.7,9.699999999999999,1.7,33.6,47.7,9.1,12.6,2.1,28.5
3100000US17140,17140,2008,1709705,49.6,6.3,11.3,2.1,30.7,51.8,2.4,10.4,1.7,33.6,47.6,9.9,12.2,2.5,27.9
3100000US17140,17140,2009,1728345,49,6,11.4,2.3,31.4,51,2.4,10.1,2,34.4,47.1,9.300000000000001,12.6,2.5,28.5
310M100US17140,17140,2010,1691269,50.4,5.9,11.1,2,30.6,52.6,2.7,9.699999999999999,1.7,33.3,48.5,8.9,12.4,2.2,28
310M100US17140,17140,2011,1697199,49.4,6,11.5,1.8,31.3,51.6,2.7,10.2,1.5,34.1,47.4,9.1,12.8,2.1,28.7
310M100US17140,17140,2012,1710407,49,5.7,12.1,1.9,31.3,50.8,2.7,10.8,1.4,34.3,47.3,8.5,13.3,2.3,28.6
310M200US17140,17140,2013,1700326,49.1,5.8,11.5,1.9,31.7,50.8,2.9,10.3,1.5,34.5,47.6,8.5,12.6,2.2,29.1
310M200US17140,17140,2014,1719343,48.5,5.7,12.1,1.8,32,50,2.6,11,1.6,34.8,47.1,8.6,13,2,29.3
310M200US17140,17140,2015,1730788,48.7,5.6,11.1,1.8,32.8,50,2.5,10,1.7,35.8,47.6,8.4,12.2,1.9,29.9
310M300US17140,17140,2016,1737764,49.2,5.8,11.1,1.7,32.2,50.9,2.6,9.699999999999999,1.4,35.4,47.6,8.800000000000001,12.4,2,29.1
310M200US17200,17200,2013,184560,51.7,5.2,13.2,1.5,28.4,53.5,2.4,11.3,1.4,31.4,50,7.8,14.9,1.6,25.6
310M200US17200,17200,2014,185200,50.5,6.3,13.7,.9,28.6,52.1,2.5,13.4,.6,31.5,49,10,14,1.2,25.8
310M200US17200,17200,2015,184473,51.9,6.1,12.5,1.1,28.4,53.5,3,11.9,.8,30.8,50.4,9,13.2,1.4,26.1
310M300US17200,17200,2016,185158,47.7,6,13.5,1.3,31.6,49,2.1,11.6,1.4,35.9,46.5,9.699999999999999,15.3,1.2,27.4
3100000US17220,17220,2006,75476,54.5,7.7,11,1.5,25.2,58.4,3.5,9.4,2.1,26.7,51.2,11.3,12.5,1.1,23.9
3100000US17220,17220,2007,76693,56.2,8.6,10.4,1.7,23.2,58.9,2.9,8.4,1.9,27.9,53.6,13.7,12.1,1.6,18.9
3100000US17220,17220,2008,75403,53.5,8.6,10.7,1.9,25.2,57.7,3,8.699999999999999,1.5,29.1,49.7,13.8,12.5,2.4,21.6
3100000US17220,17220,2009,74240,56.2,8.4,13.4,1.4,20.7,59.8,3.8,11.8,.7,23.8,52.8,12.5,14.9,2,17.8
310M100US17220,17220,2010,78630,50.8,9.699999999999999,14.6,1.1,23.9,51.8,3.3,15.2,1.5,28.3,49.8,15.9,14,.8,19.5
310M100US17220,17220,2011,77341,54.1,8.5,10.4,2.3,24.7,56.4,4.5,9.9,2.3,26.9,51.8,12.4,11,2.2,22.6
310M100US17220,17220,2012,76657,52.2,8.9,13.2,1.8,23.8,55.9,3.4,12.8,1,26.8,48.9,13.9,13.6,2.5,21.1
310M200US17220,17220,2013,,,,,,,,,,,,,,,,
310M200US17220,17220,2014,,,,,,,,,,,,,,,,
310M200US17220,17220,2015,,,,,,,,,,,,,,,,
310M300US17220,17220,2016,,,,,,,,,,,,,,,,
3100000US17300,17300,2006,180908,56,5.9,12.2,2.8,23.1,57.9,2.2,10.4,2.9,26.6,54.2,9.5,14,2.7,19.7
3100000US17300,17300,2007,200417,58.6,5.3,10.6,2,23.5,59,1.9,8.5,2.1,28.6,58.3,8.6,12.6,1.9,18.6
3100000US17300,17300,2008,197774,56.4,5.6,10.8,3,24.2,58.1,1.8,9.4,2.4,28.3,54.7,9.300000000000001,12.2,3.5,20.3
3100000US17300,17300,2009,206297,55.9,5.2,12.2,2.7,24,56.6,2,10.8,1.9,28.6,55.2,8.300000000000001,13.5,3.4,19.6
310M100US17300,17300,2010,213066,52.8,4.9,11.6,2.6,28.1,51.5,2.4,10.1,2.7,33.4,54,7.4,13.1,2.5,22.9
310M100US17300,17300,2011,211779,55.7,5.7,10.6,2.5,25.5,56.3,2.6,8.4,2.3,30.5,55.2,8.6,12.7,2.7,20.8
310M100US17300,17300,2012,219726,53.7,5,11.1,2.5,27.6,54.1,2.4,10.4,2,31.1,53.4,7.6,11.8,2.9,24.3
310M200US17300,17300,2013,208227,53.6,4.8,11.9,2.8,26.9,53.1,2,10,2.9,32,54.2,7.5,13.8,2.8,21.8
310M200US17300,17300,2014,214091,53.3,5,12.2,2.3,27.2,53,2.1,10.3,2.2,32.3,53.7,7.9,14.1,2.4,21.9
310M200US17300,17300,2015,213840,52.4,5.3,12.3,1.8,28.2,52.6,2.3,11.9,1.6,31.6,52.1,8.300000000000001,12.7,2,24.8
310M300US17300,17300,2016,216996,52.7,4.6,11.7,2.5,28.5,54,1.8,9.199999999999999,1.8,33.2,51.5,7.4,14.2,3.2,23.7
3100000US17340,17340,2006,53748,44,9.4,16.1,4.7,25.7,46.9,5.8,13,4.9,29.4,41.4,12.7,19,4.5,22.4
3100000US17340,17340,2007,,,,,,,,,,,,,,,,
3100000US17340,17340,2008,,,,,,,,,,,,,,,,
3100000US17340,17340,2009,53137,52.6,5.1,15.4,2.3,24.6,52.1,1.8,14.2,1.8,30.1,53.1,8.199999999999999,16.6,2.7,19.4
310M100US17340,17340,2010,,,,,,,,,,,,,,,,
310M100US17340,17340,2011,53929,45.6,7.4,18.4,2.9,25.7,46.6,5.4,16.9,2.6,28.5,44.5,9.4,20,3.2,22.8
310M100US17340,17340,2012,53337,45.1,9.699999999999999,15,2.2,28,46.4,1.8,13.3,2.7,35.9,43.7,18,16.9,1.7,19.7
310M200US17340,17340,2013,,,,,,,,,,,,,,,,
310M200US17340,17340,2014,,,,,,,,,,,,,,,,
310M200US17340,17340,2015,,,,,,,,,,,,,,,,
310M300US17340,17340,2016,,,,,,,,,,,,,,,,
3100000US17420,17420,2006,87206,56.4,7.1,12.3,1.6,22.6,60.3,1.6,10.5,1,26.6,52.9,12.1,13.9,2.2,18.9
3100000US17420,17420,2007,88932,57.9,6.1,11.7,1.5,22.9,59.5,1.3,11.1,.5,27.5,56.4,10.4,12.1,2.5,18.6
3100000US17420,17420,2008,91709,56.3,6,13.6,1.7,22.3,58.5,2.5,12.6,.9,25.6,54.3,9.300000000000001,14.6,2.4,19.3
3100000US17420,17420,2009,92072,58.6,6.8,11.6,1.9,21.1,60.3,2.1,11,1.9,24.7,57.1,11,12.1,1.9,17.9
310M100US17420,17420,2010,93589,55.1,7,12.9,2,23,58.1,2.3,10.5,2.5,26.6,52.3,11.3,15.1,1.6,19.6
310M100US17420,17420,2011,96812,51.5,6.6,13.8,1.3,26.7,52.8,1.9,14.9,.8,29.6,50.4,11,12.8,1.8,24
310M100US17420,17420,2012,97396,51.8,7.6,14,2.2,24.3,53.3,3.3,13.6,2.3,27.5,50.4,11.7,14.5,2.1,21.3
310M200US17420,17420,2013,,,,,,,,,,,,,,,,
310M200US17420,17420,2014,,,,,,,,,,,,,,,,
310M200US17420,17420,2015,,,,,,,,,,,,,,,,
310M300US17420,17420,2016,,,,,,,,,,,,,,,,
3100000US17460,17460,2006,1697254,46.8,7.6,11.6,1.9,32.1,49.5,3.2,10.4,1.5,35.4,44.3,11.5,12.7,2.3,29.2
3100000US17460,17460,2007,1691446,47.4,7.2,11.8,2,31.5,50,2.9,10.4,1.7,34.9,45,11.1,13.1,2.3,28.4
3100000US17460,17460,2008,1690553,47,7.1,11.7,1.8,32.4,50,2.8,10.3,1.4,35.5,44.3,11,13,2.1,29.6
3100000US17460,17460,2009,1695372,45.6,7.4,11.9,1.8,33.3,48,3.1,11,1.6,36.2,43.4,11.2,12.8,1.9,30.7
310M100US17460,17460,2010,1685777,46.2,7.1,11.8,1.9,33,48.8,3,10.7,1.7,35.8,43.8,10.7,12.8,2.1,30.5
310M100US17460,17460,2011,1685766,45.4,7.1,12.3,1.8,33.4,47.9,3.1,10.9,1.5,36.6,43.1,10.8,13.5,2.1,30.6
310M100US17460,17460,2012,1686268,45.4,7.1,12.2,1.6,33.7,48.3,3,11,1.3,36.4,42.7,10.7,13.3,1.9,31.3
310M200US17460,17460,2013,1690523,44.8,6.8,11.9,1.9,34.7,47.3,3,10.4,1.7,37.5,42.5,10.2,13.1,2,32.1
310M200US17460,17460,2014,1694096,44.4,6.8,12.1,1.8,34.9,47.1,3.1,10.5,1.5,37.9,42,10.3,13.5,2.1,32.1
310M200US17460,17460,2015,1695121,45.1,6.5,12.2,1.8,34.4,47.1,2.7,11.4,1.6,37.3,43.3,10.1,13,1.9,31.7
310M300US17460,17460,2016,1694609,45.2,6.7,11.8,1.7,34.6,47.1,3.2,10.5,1.5,37.7,43.5,9.9,13,1.8,31.8
3100000US17620,17620,2009,57038,37.2,8.1,12.3,3.6,38.9,40,6.5,8.699999999999999,3.2,41.6,34.6,9.5,15.5,3.9,36.5
310M100US17620,17620,2010,56232,43.5,6.4,11.9,2.9,35.3,47.9,4.2,10.2,1.9,35.8,39.3,8.5,13.5,3.8,34.8
310M100US17620,17620,2011,57310,37.8,6.4,14.7,3.6,37.6,40.5,2.4,14.1,2.7,40.3,35.3,9.9,15.1,4.4,35.2
310M100US17620,17620,2012,57073,36.3,6.7,12.9,2.6,41.6,37.6,4.1,8.9,2.5,46.8,35,9,16.5,2.7,36.7
3100000US17660,17660,2006,105217,56.4,5.7,14.3,1.8,21.8,57.8,2,14.1,1.9,24.2,55,9.4,14.5,1.7,19.4
3100000US17660,17660,2007,107974,55.9,5.6,12.8,.7,24.9,55.9,2.4,12.4,1,28.4,55.9,8.800000000000001,13.3,.5,21.5
3100000US17660,17660,2008,109986,57.9,5,12.7,1,23.3,60.8,2.7,10.9,.7,24.9,55.2,7.2,14.5,1.3,21.8
3100000US17660,17660,2009,111608,56,5.8,13.5,1.9,22.8,58.4,3,11.1,2.4,25.1,53.7,8.4,15.9,1.5,20.6
310M100US17660,17660,2010,110567,56.5,4.3,16.3,.7,22.2,58.9,2.7,12.3,.5,25.5,54.1,5.8,20.2,.9,19
310M100US17660,17660,2011,113096,56,5,14.2,1.2,23.5,57.7,1.8,11.3,1.5,27.7,54.4,8,17.1,1,19.6
310M100US17660,17660,2012,114617,55.3,4.9,15.1,.7,24,55.9,2,13.4,.4,28.2,54.7,7.6,16.7,1,20.1
310M200US17660,17660,2013,,,,,,,,,,,,,,,,
310M200US17660,17660,2014,,,,,,,,,,,,,,,,
310M200US17660,17660,2015,,,,,,,,,,,,,,,,
310M300US17660,17660,2016,,,,,,,,,,,,,,,,
3100000US17780,17780,2006,159669,40.8,4.5,7.5,2,45.3,41.5,1.8,6,1.2,49.6,40.1,7.2,9,2.8,40.9
3100000US17780,17780,2007,168759,40.7,4,8.699999999999999,2.2,44.5,40.2,1.2,8.300000000000001,1.5,48.8,41.1,6.8,9.199999999999999,2.9,40
3100000US17780,17780,2008,171410,40.4,3.8,7.4,1.7,46.7,41.9,1.4,4.1,.5,52.1,39,6.2,10.7,2.8,41.4
3100000US17780,17780,2009,173983,37.3,4.6,7.6,1.5,48.9,38.9,2.5,5,1,52.6,35.8,6.7,10.3,2,45.3
310M100US17780,17780,2010,188994,38.9,4,7.3,2.4,47.5,40.1,.9,6,1.4,51.6,37.7,7,8.6,3.4,43.3
310M100US17780,17780,2011,188108,37.6,4.4,7.4,2.1,48.4,36.8,1.7,6.4,1.6,53.5,38.5,7,8.5,2.7,43.3
310M100US17780,17780,2012,192417,40.5,3.7,7.5,1.7,46.6,40.6,1.6,6.4,1.4,50,40.4,5.9,8.6,2,43.1
310M200US17780,17780,2013,196058,39.2,4.9,7.9,2.2,45.8,39.6,1.4,8.5,1.8,48.8,38.9,8.5,7.3,2.7,42.6
310M200US17780,17780,2014,198013,38.6,4.6,8.300000000000001,1.4,47,38.2,2.1,6.7,1,52,39.1,7.3,9.9,1.8,41.9
310M200US17780,17780,2015,205452,39.4,4.1,8.199999999999999,2,46.3,38.5,1.6,7.5,1.5,50.9,40.2,6.6,9,2.5,41.7
310M300US17780,17780,2016,209326,40.1,3.2,6.9,2.3,47.6,41,1.7,5.1,1.9,50.3,39.2,4.6,8.800000000000001,2.6,44.8
3100000US17820,17820,2006,472979,54.2,4.4,11.8,2,27.7,54.7,2,9.9,1.5,31.9,53.6,6.7,13.6,2.4,23.7
3100000US17820,17820,2007,478200,54.7,4.5,12,1.7,27.1,54.3,2,10.4,2,31.3,55.1,6.8,13.5,1.5,23.1
3100000US17820,17820,2008,485963,53.9,4.3,12.4,1.7,27.7,53.2,2.1,11.2,1.4,32.1,54.5,6.4,13.7,2.1,23.4
3100000US17820,17820,2009,492443,54.5,4.4,11.9,2.3,26.9,55.1,1.8,9.9,2.3,31,53.9,6.9,13.9,2.3,23
310M100US17820,17820,2010,509558,53.4,4.3,12.3,2.1,27.9,53.5,1.7,9.800000000000001,2.2,32.8,53.3,7,14.7,2,23.1
310M100US17820,17820,2011,520281,54.1,4.4,12,2.2,27.3,54.7,2.4,8.9,2.1,31.9,53.6,6.3,15,2.3,22.8
310M100US17820,17820,2012,527891,53.2,4.3,12.1,1.7,28.8,53.9,2.1,9.6,1.3,33.2,52.5,6.6,14.5,2,24.4
310M200US17820,17820,2013,537067,53.5,4.3,12.2,1.6,28.4,53.9,2.3,10.1,1.4,32.3,53,6.2,14.4,1.8,24.6
310M200US17820,17820,2014,544458,52.9,4,12.3,2,28.9,52.4,2.1,10.8,1.6,33.2,53.3,5.9,13.8,2.5,24.5
310M200US17820,17820,2015,555626,54.4,3.7,11.2,1.5,29.2,53.6,1.8,8.9,1.5,34.1,55.1,5.6,13.6,1.4,24.3
310M300US17820,17820,2016,568386,53.5,3.9,11.8,1.5,29.2,53.2,2,10.6,1.2,33.1,53.8,5.9,13.1,1.8,25.3
3100000US17860,17860,2006,128066,47.7,4.1,9.4,1.4,37.5,48.9,1.9,8.199999999999999,1.4,39.6,46.7,6.2,10.4,1.3,35.5
3100000US17860,17860,2007,132674,49.3,3.3,8.300000000000001,1.3,37.7,51.5,1.2,7,1,39.3,47.1,5.4,9.6,1.6,36.3
3100000US17860,17860,2008,134917,45,4.7,9.4,1.8,39.1,47.3,2,8.4,1.4,40.8,42.8,7.2,10.3,2.2,37.4
3100000US17860,17860,2009,136352,45.8,3.5,9.1,1.8,39.8,46.9,1.1,8.300000000000001,.9,42.8,44.8,5.7,9.9,2.6,37
310M100US17860,17860,2010,141345,44.1,4.2,9.6,1.2,40.8,47.3,.8,9.199999999999999,1,41.7,41.2,7.4,10,1.5,39.9
310M100US17860,17860,2011,144076,41.4,4.1,9.5,1.5,43.5,44.9,1.9,6.3,1.6,45.3,38.2,6.2,12.5,1.3,41.8
310M100US17860,17860,2012,146871,42.6,4.4,8.6,1.6,42.8,43.5,1.6,6.3,1.9,46.6,41.9,6.9,10.7,1.3,39.2
310M200US17860,17860,2013,,,,,,,,,,,,,,,,
310M200US17860,17860,2014,,,,,,,,,,,,,,,,
310M200US17860,17860,2015,,,,,,,,,,,,,,,,
310M300US17860,17860,2016,,,,,,,,,,,,,,,,
3100000US17900,17900,2006,564116,48.1,6.3,9.9,3.4,32.2,51,2.3,8.5,3,35.3,45.6,9.9,11.2,3.8,29.5
3100000US17900,17900,2007,570311,48.7,6.1,9.9,3.4,32,51.6,2.2,8.199999999999999,3,35,46,9.699999999999999,11.4,3.7,29.3
3100000US17900,17900,2008,578132,47,6,9.9,3,34.2,49.9,2.4,8.300000000000001,2.6,36.8,44.3,9.199999999999999,11.3,3.4,31.8
3100000US17900,17900,2009,595150,47.4,6,9.4,2.9,34.2,49.5,2.6,7.8,2.6,37.5,45.5,9.199999999999999,11,3.2,31.2
310M100US17900,17900,2010,621267,44.6,5.6,10.7,3.6,35.5,46.5,2.4,9.5,3.5,38.2,42.7,8.6,11.8,3.8,33.1
310M100US17900,17900,2011,627703,45.3,6.2,10.6,3.5,34.5,47.3,2.5,8.9,2.9,38.4,43.4,9.5,12.2,4,30.8
310M100US17900,17900,2012,634722,45.7,6,10.5,3.2,34.6,47.1,2.5,9.199999999999999,3.2,38,44.4,9.199999999999999,11.7,3.3,31.5
310M200US17900,17900,2013,642358,44.2,6.1,10.8,3.1,35.7,46.4,2.7,9.300000000000001,2.7,38.9,42.2,9.300000000000001,12.2,3.5,32.8
310M200US17900,17900,2014,651235,43.7,5.6,11.1,3.3,36.3,45.9,2.5,9.300000000000001,2.9,39.3,41.6,8.5,12.7,3.6,33.6
310M200US17900,17900,2015,662770,43.6,5.7,10.5,3.1,37,46.5,2.3,9.300000000000001,2.5,39.4,40.9,8.9,11.6,3.7,34.8
310M300US17900,17900,2016,667035,43.7,5.9,10.9,2.8,36.7,45.6,2.5,10.3,2.2,39.4,41.9,9,11.4,3.4,34.2
3100000US17940,17940,2006,62905,56.5,6.7,11.7,2.8,22.3,57.9,3.1,11.4,2.1,25.5,55.1,10.1,12,3.6,19.2
3100000US17940,17940,2007,,,,,,,,,,,,,,,,
3100000US17940,17940,2008,64903,50.6,7,13.8,.7,27.9,51.7,2.4,13.7,1.2,31,49.6,11.2,13.9,.2,25
3100000US17940,17940,2009,67648,54.9,5.4,14.2,1.5,24,55.2,1.7,13.2,1.6,28.3,54.7,8.9,15.2,1.3,19.9
310M100US17940,17940,2010,64254,55.8,5.8,14.4,1.7,22.3,57.6,1.9,13.5,1.1,25.9,54.2,9.5,15.2,2.2,18.9
310M100US17940,17940,2011,65170,44.6,9,17,1.8,27.6,47.4,4.3,16.3,1.8,30.3,42.1,13.4,17.7,1.8,25.1
310M100US17940,17940,2012,65520,49.3,5.8,14.9,2.8,27.1,51.1,1.5,15.6,2.5,29.3,47.7,9.699999999999999,14.2,3.2,25.2
3100000US17980,17980,2006,230722,46,6.3,12.4,3.5,31.9,46.3,2,9.199999999999999,2.5,40,45.7,10.5,15.5,4.4,23.8
3100000US17980,17980,2007,223487,45.7,7.9,12.8,3,30.6,48,2.6,10.6,3.1,35.6,43.6,12.6,14.7,2.8,26.3
