GEOID,MSA,year,income10lo,income10_15,income15_25,income25_35,income35_50,income50_75,income75_100,income100_150,income150_200,income200up,income_median,income_mean
3100000US19660,19660,2006,8.699999999999999,6.3,13.1,14.6,17.7,18.3,9.800000000000001,6.7,2,2.8,40881,57009
3100000US19660,19660,2007,8.1,7,13.4,13.7,14.5,21.3,10.8,7,2.4,1.9,42276,56128
3100000US19660,19660,2008,7.4,6.3,12.3,12,16,21.4,12,8.699999999999999,1.9,2,46139,57125
3100000US19660,19660,2009,8.6,6.5,14.9,12.3,16.2,19,10.9,7.4,2.3,1.9,41459,55177
310M100US19660,19660,2010,8.800000000000001,7.5,12.4,12.8,17,18.9,9.800000000000001,8.699999999999999,2.1,2,41556,54329
310M100US19660,19660,2011,9.9,7.4,14.5,13.6,17.4,17.3,9.699999999999999,6.8,1.6,1.9,38213,52002
310M100US19660,19660,2012,9.800000000000001,7.1,13.7,13,17.4,17.5,9.699999999999999,7.7,1.9,2.2,40106,54251
310M200US19660,19660,2013,8,5.7,13.7,14.2,17.7,18.1,10.5,7.4,2.6,2.1,41554,56507
310M200US19660,19660,2014,8.4,4.8,14.3,13.6,15.9,18.8,11.2,8.5,2.3,2,42468,56396
310M200US19660,19660,2015,6.5,6.2,13.8,13.9,16.2,19.5,9.9,9.199999999999999,2.7,2.2,43284,59514
310M300US19660,19660,2016,8.199999999999999,5.1,12,12.6,16,19.1,11.7,10,2.8,2.6,46090,61275
3100000US19740,19740,2006,6.5,4.5,9.4,10.3,14.8,18.8,12.8,13.5,4.9,4.4,54994,72837
3100000US19740,19740,2007,6.3,4.4,8.800000000000001,8.9,14.3,19.4,13.5,14.6,5.1,4.7,58875,77069
3100000US19740,19740,2008,6,4.6,8.800000000000001,9.4,13,18.6,13,15.4,5.6,5.6,60344,80753
3100000US19740,19740,2009,6.3,4.4,9.1,9.199999999999999,13.6,18.5,13.5,15,5.7,4.8,59007,78399
310M100US19740,19740,2010,6.3,4.5,9.4,9.699999999999999,13.2,18.1,13.3,14.8,5.6,5.2,58732,77765
310M100US19740,19740,2011,6.2,4.1,9.199999999999999,9.1,13.5,18.7,13,14.7,6.1,5.4,59230,79780
310M100US19740,19740,2012,6.2,4.1,8.5,9.199999999999999,12.6,18.7,13.3,15.3,6,6.1,61453,82296
310M200US19740,19740,2013,5.6,3.7,8.6,9.5,12.7,18,13.2,15.5,6.7,6.6,62760,84810
310M200US19740,19740,2014,5.4,3.3,7.5,8.5,12.6,18.3,13.6,16.6,7,7.3,66870,89498
310M200US19740,19740,2015,4.7,3.1,7.1,7.5,12.5,18.4,13.6,17.5,7.8,7.8,70283,93705
310M300US19740,19740,2016,4.3,3,6.8,7.7,11.7,18.5,14.1,16.9,8.1,9,71926,97172
3100000US19780,19780,2006,6,4.5,10.3,10.7,15.6,20.9,13.8,12,3.2,3,53384,67819
3100000US19780,19780,2007,5.3,4.4,9.1,11.3,13.9,22,14.4,12.7,3.8,3.1,55853,70842
3100000US19780,19780,2008,5.4,4.6,9.300000000000001,9.4,14.3,19.9,15.3,13.5,4.1,4.2,57854,73938
3100000US19780,19780,2009,5.1,5.5,9.6,8.800000000000001,15,19.7,13.6,14.8,4,3.8,56576,73179
310M100US19780,19780,2010,5,4.3,10,10.6,15.6,19.4,13.9,13.7,4.6,3.1,54685,69886
310M100US19780,19780,2011,5.8,3.8,9.800000000000001,10.5,13,19.9,14.3,14.5,5.2,3.1,58228,72403
310M100US19780,19780,2012,5.7,4.5,9.1,9.1,13.2,20.5,14.3,15.1,4.6,4.1,59157,74962
310M200US19780,19780,2013,5.9,4.1,7.4,9.9,13.2,19.8,14.2,15.3,5.1,5.3,61194,80656
310M200US19780,19780,2014,5.3,3.6,8.199999999999999,8.5,12.8,20.2,13.5,16.3,6.2,5.4,62446,83213
310M200US19780,19780,2015,5.4,3.9,8,8.9,12.8,20.9,13.8,15,6.1,5.2,62024,81722
310M300US19780,19780,2016,4.3,3,8.5,8.6,13.4,18.8,14.5,16.4,6.1,6.3,65704,85195
3100000US19820,19820,2006,7.7,5.3,10.6,10.4,13.8,19,13.1,12.7,4.2,3.2,52004,68059
3100000US19820,19820,2007,7.7,5,10.5,10.6,13.6,18.6,12.8,13.4,4.2,3.5,52542,69348
3100000US19820,19820,2008,7.5,5.4,10.1,10.2,14.1,18,12.9,13.3,4.6,3.7,52451,70511
3100000US19820,19820,2009,9.300000000000001,5.5,11.7,10.7,14.2,18,12.1,11.6,3.8,3.2,48535,64781
310M100US19820,19820,2010,8.6,5.9,12,10.6,14.2,18.4,11.7,11.5,4.1,3,48198,64299
310M100US19820,19820,2011,8.9,5.9,11.8,10.6,13.4,17.5,11.9,12,4.3,3.6,48968,66562
310M100US19820,19820,2012,9.1,5.5,11.2,10.2,13.7,17.3,11.9,12.6,4.6,4,50310,68618
310M200US19820,19820,2013,8.9,5.4,10.6,9.800000000000001,13.5,17.7,12.1,13,4.8,4.2,51857,70882
310M200US19820,19820,2014,8.199999999999999,5.2,10.5,9.9,13.5,17.7,12.1,13.2,4.9,4.6,52462,71997
310M200US19820,19820,2015,8.199999999999999,4.9,10.3,9.9,13.1,17.7,11.9,13.7,5.4,4.9,53628,74403
310M300US19820,19820,2016,7.6,4.7,10.3,9.6,12.8,17.3,12.1,14.3,5.6,5.7,56142,78464
3100000US20020,20020,2006,12.4,9.300000000000001,15.9,13.3,13.5,16.7,9.4,5.6,2.1,1.7,34182,49705
3100000US20020,20020,2007,10.2,8.1,15.2,14.5,14.5,15.4,9.800000000000001,8.300000000000001,1.9,2.2,36616,53107
3100000US20020,20020,2008,10.9,7.6,13.7,11.7,15.7,17.9,10.2,8.4,2.2,1.8,40728,53245
3100000US20020,20020,2009,11.3,8.9,14.8,14,14.6,14.9,11.2,6.8,2.1,1.2,35879,51642
310M100US20020,20020,2010,10.8,7.3,14.8,12.6,16.9,16.8,9.699999999999999,8.4,1.5,1.1,38638,49922
310M100US20020,20020,2011,9.4,8.4,13.4,12.7,15,18.5,10.3,8.4,1.8,2.2,40465,55550
310M100US20020,20020,2012,9.699999999999999,10.3,14.4,12.8,13.6,16.2,9.300000000000001,8.699999999999999,3.1,2,37632,54527
310M200US20020,20020,2013,9.699999999999999,7.8,14.6,12.3,15.7,16,12,7,2.6,2.3,40186,54981
310M200US20020,20020,2014,9.800000000000001,8.4,15.4,11.7,16.1,16.7,8.4,9,2.4,2.1,38300,53968
310M200US20020,20020,2015,9.4,6.7,13.5,11.2,17.7,18.3,9.1,8.199999999999999,2.9,3.1,42492,59338
310M300US20020,20020,2016,9.199999999999999,7.6,15.4,11.2,13.8,17.6,11.7,8.5,3,2.1,41040,56872
3100000US20100,20100,2006,7.9,3.9,12.3,11,17.4,22.1,9.800000000000001,11.2,2.1,2.3,47722,60038
3100000US20100,20100,2007,8.800000000000001,5.3,12.1,10.4,15.9,19.2,13.1,10.9,2.9,1.4,46788,58387
3100000US20100,20100,2008,4.7,4.1,8,10.9,16.3,23.5,16.1,12,2.8,1.6,56039,63880
3100000US20100,20100,2009,6.3,4.7,10.3,10.6,16.3,23.2,12.8,12.1,1.8,1.9,51485,62311
310M100US20100,20100,2010,6.4,7,8.1,8.199999999999999,15.9,22.1,16,11.6,3.2,1.5,54617,63041
310M100US20100,20100,2011,7.4,6.3,9.4,8.5,16.4,19.5,15,14.7,1.9,1,52512,60147
310M100US20100,20100,2012,4.6,4.9,10.4,10.9,14.6,19.5,14.8,14.4,3.6,2.3,52894,65595
310M200US20100,20100,2013,5.8,5.2,9.199999999999999,11,14.3,22.2,13,12.6,4.2,2.5,54794,66594
310M200US20100,20100,2014,7.2,4.4,8.5,11,14.4,20.7,12.9,13.6,5.5,1.9,55227,68479
310M200US20100,20100,2015,5.2,4.6,10.9,11,12.7,20.7,14.6,12.7,4,3.6,56778,71135
310M300US20100,20100,2016,5.9,4.1,9.800000000000001,12.2,14.6,21.7,13.6,13,2.2,3,54140,66154
3100000US20180,20180,2006,8.5,9.1,19,15.5,15,19.3,7.8,4,1,.9,33590,43824
3100000US20180,20180,2007,10.1,8.4,17,12.7,16.2,16.4,11.2,5.3,.7,1.8,36271,47106
3100000US20180,20180,2008,11.5,7.8,12.7,15.6,18.4,17.4,8.9,6.2,.7,.8,36930,45874
3100000US20180,20180,2009,8.4,8.1,15.9,14.5,19.8,16.7,9.800000000000001,5.4,.4,1.2,37282,46615
310M100US20180,20180,2010,7.6,9.6,18.5,12.9,17.4,16.3,10.9,5.4,.8,.5,36331,45179
310M100US20180,20180,2011,7.6,7.4,15.7,10.9,15.2,21,9.5,8.9,2.5,1.3,42780,54045
310M100US20180,20180,2012,7.3,7.3,13.6,12.7,18.9,20.9,9.9,7.8,1.2,.5,41817,49415
310M200US20180,20180,2013,10.8,4.5,15.1,15.4,14.4,21.1,9.800000000000001,6,1.9,1,39236,50500
310M200US20180,20180,2014,8.199999999999999,8.800000000000001,14.5,11.5,19.2,19.5,9.4,6.8,1.6,.5,39592,47848
310M200US20180,20180,2015,7.9,8.800000000000001,12.6,11.1,15.5,21.1,10.7,8.5,1.8,1.8,44666,54258
310M300US20180,20180,2016,5.2,9,11.9,12.2,13.2,23.3,11.9,9.4,1.6,2.3,47352,58404
3100000US20220,20220,2006,7.8,7.2,10.7,11.7,17.8,22.2,11.4,7.1,1.8,2.3,45419,56488
3100000US20220,20220,2007,5,6.9,13.3,14.3,15.1,19.9,12.2,8.6,2,2.7,46320,59354
3100000US20220,20220,2008,7.1,4.1,11.4,13,15.1,22.4,11.2,11.2,1.9,2.6,49023,63692
3100000US20220,20220,2009,4.9,4.7,12.2,14,18.3,18.8,15.2,8.300000000000001,1.6,2,46637,59582
310M100US20220,20220,2010,4.2,5.5,9.800000000000001,13.9,16.9,19.8,14.6,11.7,1.5,2.1,49776,62990
310M100US20220,20220,2011,5,5.4,9.5,11.9,15.7,22.1,16.7,8.800000000000001,2.8,2.2,53011,64405
310M100US20220,20220,2012,6.2,6.1,10.8,13,14.1,20.5,13.8,11.2,1.6,2.9,49793,63391
310M200US20220,20220,2013,6,4.5,10.7,12.1,14.9,20.5,13.4,11,3.4,3.6,51735,66198
310M200US20220,20220,2014,6.2,3.1,11,9.300000000000001,16,20.9,16.2,11.6,3.8,1.8,56129,65924
310M200US20220,20220,2015,6.4,3.7,9.1,9.9,12.8,22.1,15.1,14.3,3.9,2.7,58487,70651
310M300US20220,20220,2016,6.4,3.9,7.8,9.300000000000001,13.8,17.5,17.1,16.3,3.1,4.7,60456,82731
3100000US20260,20260,2006,8.5,7.7,13,11.7,14.8,21.9,11.3,7.6,2,1.3,44256,53993
3100000US20260,20260,2007,9.300000000000001,6.6,13.1,12.4,16.4,19.3,10.8,8.4,2,1.6,42615,54266
3100000US20260,20260,2008,9.4,6.6,12.5,11.8,15.7,18.4,12.7,9,2.5,1.4,44669,56178
3100000US20260,20260,2009,7.7,7.8,12.8,11.5,15.3,21.4,11,9,1.7,1.7,44597,55908
310M100US20260,20260,2010,8,8.4,13.3,12.3,14.1,19,11.9,9.300000000000001,2.1,1.7,42083,55716
310M100US20260,20260,2011,9.5,6.6,12.3,11.1,13.8,20.1,11.8,10.6,2.5,1.8,46110,57539
310M100US20260,20260,2012,9.1,5.8,11.9,10.9,14.7,21.6,12.8,9.199999999999999,2.2,1.8,46848,57408
310M200US20260,20260,2013,8.699999999999999,6.3,12.7,10.9,15,18.5,12.2,10.7,3,2.1,46385,59302
310M200US20260,20260,2014,6.9,7.2,10.8,10,14.8,20.4,13,11.8,2.5,2.6,50275,62843
310M200US20260,20260,2015,6.8,5,12.3,11.2,14,19.5,12.4,12.3,4,2.6,50566,64985
310M300US20260,20260,2016,7.1,5.1,11.5,10.8,14.3,19,12.7,12.8,3.3,3.3,51294,66342
3100000US20380,20380,2006,11.1,6.5,11.8,13.9,15.3,21.6,12.2,6.1,.9,.7,40943,48767
3100000US20380,20380,2007,10.9,8.800000000000001,11.1,13.3,17.5,21.1,9.9,5.1,1.3,1,38657,47766
3100000US20380,20380,2008,8,6.5,11.9,13,16.6,21.2,13.5,7,1.7,.4,43547,51089
3100000US20380,20380,2009,11.9,7,13,10.4,13.4,20.4,13.6,7.5,2,.8,43815,51375
310M100US20380,20380,2010,8,8.699999999999999,12.6,15.3,14.8,15.9,13.2,9,1.4,1.2,39584,51341
310M100US20380,20380,2011,7.1,6.2,15.8,14.7,16.1,18.6,11,8.1,1.2,1.4,39513,51969
310M100US20380,20380,2012,7.8,8,13.1,12.1,13.2,18.3,12.3,11.4,2.5,1.3,45655,56571
310M200US20380,20380,2013,9.9,5.4,10.3,12.3,16.1,17.7,12.2,10.7,3,2.5,45533,59440
310M200US20380,20380,2014,7.9,6.9,11.2,14.2,14.3,20.3,10.9,10.1,3,1.2,44880,55131
310M200US20380,20380,2015,7.8,4.9,12.4,9.4,16.1,21.6,13.1,11.1,2.2,1.4,48960,58631
310M300US20380,20380,2016,7.5,6.1,9.300000000000001,10.9,13.9,20.9,13.8,13.2,2.8,1.5,51637,62276
3100000US20500,20500,2006,9.800000000000001,5.1,11.6,11.5,15.1,17.7,10.8,10.8,3.7,3.9,46563,65286
3100000US20500,20500,2007,10.4,5.2,10.6,11.4,13.7,18.3,10.6,11.1,4.2,4.5,48362,68610
3100000US20500,20500,2008,7.8,5.1,10,10.2,14.5,16.9,12,13.5,5.1,4.9,52367,73335
3100000US20500,20500,2009,8.9,5.7,10.6,11.2,13.7,16.7,12.2,12.2,4.5,4.4,49902,68593
310M100US20500,20500,2010,9.199999999999999,5.2,11.2,11.5,14.2,16.6,12.3,11.7,3.8,4.3,47982,68179
310M100US20500,20500,2011,8.5,6,11.9,10.7,14,16.5,10.9,12,4.4,5.1,48689,70964
310M100US20500,20500,2012,9.1,4.9,11.1,10.7,13.9,17.4,10.2,12.8,4.6,5.2,50262,73246
310M200US20500,20500,2013,7.5,4.5,10.8,9.9,13.8,18.4,10.8,12,5.4,7,53492,79146
310M200US20500,20500,2014,7.8,5.1,10.5,9.9,14.5,17.3,11.6,12.1,4.7,6.6,51988,78110
310M200US20500,20500,2015,7.2,4.9,10.7,9.5,13.9,16.2,11.8,13,5.6,7.2,54160,80006
310M300US20500,20500,2016,7.5,4.7,8.800000000000001,9.5,13.6,17.1,12.3,13.6,5.8,7.1,56182,82641
3100000US20620,20620,2006,9.800000000000001,7.4,14.8,14,19.3,18.6,9.9,5.2,.7,.4,37791,44801
3100000US20620,20620,2007,9.6,6.4,13.7,14.3,15.6,18.7,10.7,7.8,1.1,2.1,39605,51862
3100000US20620,20620,2008,7.2,6.3,13.1,14.7,18.8,21.3,8.699999999999999,7,2.1,.7,40941,50262
3100000US20620,20620,2009,10.2,6.2,17.1,13.6,15,19.2,11.9,5.7,.7,.5,37595,46948
310M100US20620,20620,2010,9.300000000000001,8.6,16,14.9,15.3,20.6,8.699999999999999,5.5,.6,.5,35909,44839
310M100US20620,20620,2011,6,6.4,15.7,11.7,15.6,23.5,10.5,7.9,1.4,1.3,43975,55182
310M100US20620,20620,2012,9.1,6.1,12.2,12.2,15.1,20.6,12.5,7.4,1.8,2.9,44210,57391
3100000US20700,20700,2006,6.8,6.5,9.9,9.6,16.9,21.4,13.7,10.7,3.4,1.1,50173,60242
3100000US20700,20700,2007,5.1,3.1,8.199999999999999,10.8,15.2,21.5,14.6,15,4.4,2,56860,69992
3100000US20700,20700,2008,4.3,4.3,11.4,9.699999999999999,14,21.6,14,15.4,3.6,1.6,56838,65475
3100000US20700,20700,2009,3.9,4.1,12,12.1,13.7,21,13.2,14.3,3.6,2.1,54879,67061
310M100US20700,20700,2010,6.3,5.9,11.2,8.300000000000001,14.5,19.1,14.4,13.8,4,2.4,54549,66397
310M100US20700,20700,2011,7.5,3.2,13.4,8.800000000000001,14.9,20.5,14.1,12,4.1,1.5,51875,63028
310M100US20700,20700,2012,4.8,5.8,8.199999999999999,11.3,13.6,19.6,16.2,14.6,3.1,2.8,56178,67588
310M200US20700,20700,2013,3.4,5.4,10.1,12.2,13.5,21.5,10.3,14.2,6.7,2.7,55536,69895
310M200US20700,20700,2014,7.4,3.3,7.7,10.3,13,17.1,17.8,15.9,4.1,3.3,63118,71199
310M200US20700,20700,2015,4.8,4.4,10,8.6,16,20.2,13.1,14.3,5.8,2.7,57318,69094
310M300US20700,20700,2016,4.9,2.8,8.800000000000001,10,13.2,21.8,12.9,15.9,5.1,4.7,60095,76141
3100000US20740,20740,2006,8.699999999999999,7.5,11.4,11.1,14.1,22,12.7,8.9,2,1.4,46729,56187
3100000US20740,20740,2007,6.2,6.6,13.6,11.2,17.6,20.7,12.5,7.3,2.4,1.8,45420,59135
3100000US20740,20740,2008,6.4,6.1,14.5,9.1,14.4,21.3,13.6,9.300000000000001,3,2.4,49385,61459
3100000US20740,20740,2009,7.3,6.4,13.6,11,17.2,19.3,12.1,10.6,1.3,1.1,44623,55818
310M100US20740,20740,2010,6.2,7.4,13.5,11.6,17,19.2,11.7,9.9,2.2,1.2,44086,57483
310M100US20740,20740,2011,6.9,6.8,12,11.4,13.5,23.1,12.4,9.199999999999999,2.8,2,49375,59235
310M100US20740,20740,2012,6.7,7.3,11.8,12.5,13,21.9,10.2,11.9,2.3,2.4,48691,62057
310M200US20740,20740,2013,5,6.9,11.6,11.4,16,19.7,12.5,11.8,3,2.1,49046,61697
310M200US20740,20740,2014,4.8,5.9,12.8,12.6,15.1,18.4,13.3,11.5,3.3,2.4,48873,64089
310M200US20740,20740,2015,4.7,5.8,10.5,10,15.9,21.5,13.7,12.1,3,2.7,52094,66647
310M300US20740,20740,2016,5.7,5.5,11.9,11.1,15.1,17.4,14,14,2.8,2.5,51058,66019
3100000US20940,20940,2006,7.2,8.1,16.1,14.4,16.6,15.5,11.2,7.2,2.4,1.4,37086,52262
3100000US20940,20940,2007,11.9,11.8,15.5,13.2,11.1,17.3,8.4,7.2,2.4,1.1,31912,47983
3100000US20940,20940,2008,9.699999999999999,8.5,17.5,11.3,14.2,16.7,10.1,7.8,2.8,1.3,37936,52219
3100000US20940,20940,2009,12.2,10.7,13.2,10.3,12.8,15.9,9.4,9.800000000000001,3.2,2.5,38594,56096
310M100US20940,20940,2010,5.8,11.4,15.3,11.3,14.6,17.9,10.7,8,3.3,1.8,41802,54396
310M100US20940,20940,2011,12.1,8.6,14.4,13,11,16.1,9.6,9.800000000000001,3.1,2.2,37843,55095
310M100US20940,20940,2012,11.2,9.9,14.6,10.8,15.8,14.7,8.9,10.2,2.8,1.1,40200,51780
310M200US20940,20940,2013,8.300000000000001,8.699999999999999,12.1,12.2,13.4,18.1,12,10.3,3.1,1.9,43310,57230
310M200US20940,20940,2014,9.199999999999999,11.5,14.6,10.8,11.9,14.5,10.1,10.7,3.9,3,39290,58528
310M200US20940,20940,2015,9.1,12.4,12.7,11.2,12.3,14.8,8.800000000000001,13.2,3.6,1.9,40852,55930
310M300US20940,20940,2016,8.300000000000001,9.4,12.2,9.6,10.7,20.7,12.2,11,3.2,2.7,49095,63208
310M100US21020,21020,2012,6.8,6.9,11.1,10.5,19.4,20.3,12.6,7.8,3.6,1,45779,56465
310M200US21020,21020,2013,9.5,5.7,14.1,12.2,13.2,15.7,13.3,11,3,2.4,44473,61629
310M200US21020,21020,2014,10.4,5.2,9.1,14,15.7,19.5,11.8,11.4,1.9,1.1,46866,55723
310M200US21020,21020,2015,7.3,7.3,13.2,12.3,15.7,17.3,10.6,10.8,3.5,1.9,44807,59210
310M300US21020,21020,2016,6.7,5.9,12.9,8.9,15.7,14.2,15.7,11.4,6.6,2,49781,66235
3100000US21060,21060,2006,7,4.8,15.4,12.6,18.9,18.7,11.5,9.300000000000001,1.3,.5,41561,52853
3100000US21060,21060,2007,5.9,4.5,13.2,12.9,14.7,21.5,11.5,11.4,2.7,1.7,48133,59663
3100000US21060,21060,2008,7,5.5,12.2,12.1,15.7,20.9,15.5,8.800000000000001,1.5,.8,47383,54849
3100000US21060,21060,2009,7.7,5.1,11.9,12.4,17.7,21.4,10.8,10.1,1.8,1.2,45224,55276
310M100US21060,21060,2010,7,8.4,14.4,11.2,15.9,16.4,12.1,10.2,2.4,2,42363,57461
310M100US21060,21060,2011,7.3,7.4,12.2,10.8,16.1,18.8,12.9,9.6,1.9,3,46448,60259
310M100US21060,21060,2012,7.7,5.2,12.5,10.3,16.5,20.1,13,10.9,2.4,1.3,47323,59858
310M200US21060,21060,2013,7.3,5.8,11.1,13.6,15.6,19.8,12.3,10.1,2.9,1.6,46680,58528
310M200US21060,21060,2014,6.7,5.7,9.4,13,15.5,19.1,13.4,12.3,2.7,2.1,49649,63083
310M200US21060,21060,2015,7.1,4.3,12,12.9,14.9,20.7,11.6,11.8,3.2,1.4,48955,59973
310M300US21060,21060,2016,8.300000000000001,4.2,8.699999999999999,9.800000000000001,16.3,21.5,12.7,11.8,4.1,2.5,51936,65316
3100000US21140,21140,2006,5.5,5.6,13.1,10.3,18.8,22.1,12.4,7.9,2.1,2.3,46710,60140
3100000US21140,21140,2007,5.3,5.1,11.5,13.7,15.5,23.9,12.9,7.8,2.4,2,47965,59676
3100000US21140,21140,2008,6.2,4.2,11.4,12.7,16.2,20.2,13.3,11.5,2,2.3,49507,65695
3100000US21140,21140,2009,5.8,5.9,13.6,13,21,18.1,10.8,9.1,1.4,1.3,42781,54051
310M100US21140,21140,2010,8.800000000000001,5.2,11.4,14.5,18.2,21.1,9.9,7.6,1.6,1.8,41748,54539
310M100US21140,21140,2011,7.3,6.2,11,14.1,16.1,23.4,11.6,7.1,1.8,1.4,43317,55257
310M100US21140,21140,2012,6.1,5.8,13,11.7,18.9,20.3,11.7,8.199999999999999,3.1,1.2,45315,57735
310M200US21140,21140,2013,7,5.6,12.1,13,18,19.6,12.3,8.800000000000001,2,1.7,45387,55697
310M200US21140,21140,2014,6,5.5,10.5,11.2,16.9,23,12.1,10.5,2.1,2.3,49937,60416
310M200US21140,21140,2015,5.9,4.9,11.3,11.7,16.8,21.8,11.7,10.3,3.1,2.7,49556,64099
310M300US21140,21140,2016,5.5,5.2,9.5,9,16.3,22.9,15.9,10.3,2.7,2.6,54216,65321
3100000US21300,21300,2006,6.6,9.699999999999999,12.6,15.3,15.8,20.1,7.6,9.6,1.1,1.8,39683,52524
3100000US21300,21300,2007,9.199999999999999,7.1,15.8,14.5,12.9,17,7.7,10.9,2.2,2.7,39836,57057
3100000US21300,21300,2008,9.300000000000001,7.5,11.7,14,15.5,19.8,12.4,7.1,1.4,1.3,41607,52685
3100000US21300,21300,2009,10.2,6.2,15.1,8.5,17,19.3,10.9,8.800000000000001,2.6,1.4,43727,53862
310M100US21300,21300,2010,5.6,5.6,16,12,13.5,19.4,12.5,8.9,3.7,2.7,47643,60867
310M100US21300,21300,2011,9.800000000000001,5.4,11.4,10.6,12.6,19.1,11.5,12.6,3.7,3.2,50120,66096
310M100US21300,21300,2012,6.4,7.8,15.8,12.4,9.9,20.1,10.9,12.3,3.5,.9,45974,56838
310M200US21300,21300,2013,7.8,7.4,14.3,8.699999999999999,17,16.8,11.7,9.5,4.2,2.6,45237,63093
310M200US21300,21300,2014,9.6,4.8,11,9.6,14.7,18.8,11.9,12.4,3.8,3.4,50232,65626
310M200US21300,21300,2015,7.6,4.3,9.800000000000001,11.2,13.1,23.4,12.1,13.5,2.5,2.4,53119,65125
310M300US21300,21300,2016,7.5,5.7,13.2,10.5,11.2,17.1,14,12.6,4.8,3.4,51269,67332
3100000US21340,21340,2006,14,10.2,15.9,13.5,14.6,15.5,7.5,6.4,1.3,1.2,32111,45123
3100000US21340,21340,2007,13.1,9.199999999999999,15.7,12.1,16,14.8,9,6.3,2,1.8,34980,49026
3100000US21340,21340,2008,11.2,8.800000000000001,16,12.5,14.7,16.3,9.300000000000001,7,2.6,1.7,36485,50885
3100000US21340,21340,2009,11.8,8.4,14.7,13.9,15.9,15.8,8.9,7.4,1.6,1.6,36146,49621
310M100US21340,21340,2010,10.8,8.1,16.7,12.9,16,15.6,7.6,8.300000000000001,2.2,1.8,36015,51048
310M100US21340,21340,2011,10.1,7.9,14.7,12.2,15.4,17.5,9,8.6,2.7,2,39573,54805
310M100US21340,21340,2012,11,7.4,13.5,12.8,14.5,17.7,9.9,8.199999999999999,2.6,2.2,40345,55089
310M200US21340,21340,2013,10.2,7.6,14.5,12.2,16.3,16.7,9.6,8.4,2.5,2,39873,54728
310M200US21340,21340,2014,10.3,6.8,14,12.8,16.6,16.8,9.300000000000001,8.300000000000001,2.9,2,40133,54484
310M200US21340,21340,2015,8.4,6.5,12.3,12.6,16.6,19.2,9.9,10.1,2.8,1.5,43633,56608
310M300US21340,21340,2016,9.199999999999999,8.1,12.4,11.8,15.7,17.7,10.8,9.5,2.8,2.1,42116,57013
310M300US21420,21420,2016,4.8,7.9,13,11.8,12.2,20.3,11.9,13.8,2.5,1.9,50288,60299
3100000US21460,21460,2006,9.9,8.300000000000001,14.1,12.5,15.6,20,9.9,7.3,1.2,1.2,40541,50100
3100000US21460,21460,2007,10.3,9.1,13.1,13.8,16.9,17.1,8,9.300000000000001,1.8,.6,37220,49102
3100000US21460,21460,2008,9,7.2,10.5,12.3,17.3,17.7,11.9,11.2,1.7,.9,44254,54806
3100000US21460,21460,2009,9.5,8.1,14.5,9.199999999999999,14.1,20.2,11.5,8.5,2.2,2.1,43461,56831
310M100US21460,21460,2010,9.699999999999999,10,11.3,12.4,14.7,19.6,11.8,7.8,1.8,.9,40886,51102
310M100US21460,21460,2011,9.4,7.5,12.1,15.2,10.3,20.3,13.5,8.6,2.2,.9,41909,53125
310M100US21460,21460,2012,11,6.4,11.8,12.3,16.1,16.8,10.9,10.3,3.5,.9,43128,54501
3100000US21500,21500,2006,10.5,6.9,14.3,12.7,15.5,19,10.4,7.5,1.7,1.4,39649,51322
3100000US21500,21500,2007,8.4,7,12.9,12.9,16.3,19.9,10.7,8.5,1.9,1.7,42394,55104
3100000US21500,21500,2008,7.3,6.9,12,13.5,15.3,20.2,10.9,9.800000000000001,2,2.1,44247,57575
3100000US21500,21500,2009,8.699999999999999,6.6,13.6,11.4,16.4,18.8,12,8.199999999999999,2.7,1.5,42888,56347
310M100US21500,21500,2010,11.2,7.1,13.3,11.4,13.1,19.3,11,9.800000000000001,1.9,1.9,42519,54905
310M100US21500,21500,2011,8.699999999999999,7.9,12.1,12.3,16.4,19.6,9.4,9.6,2.2,1.9,41975,55681
310M100US21500,21500,2012,8.300000000000001,6.1,13.5,10.7,15,19.1,13.5,9,2.5,2.4,46563,61074
310M200US21500,21500,2013,8.800000000000001,6.5,12.6,11.6,16.8,17.5,11.3,10,2.6,2.3,44292,59282
310M200US21500,21500,2014,8.6,5.7,12.1,12.5,14.8,18.6,10.7,11.2,3,2.7,45560,62404
310M200US21500,21500,2015,8.4,5.8,11.7,11.2,14.4,18.8,12,11.8,2.9,3,47386,64276
310M300US21500,21500,2016,7,5.2,11.6,11.2,16.1,20,12.6,10.1,3.3,2.9,48964,63819
3100000US21660,21660,2006,10.6,6.9,12.4,11.3,16.3,20.4,10.9,7.1,2.6,1.5,42127,53610
3100000US21660,21660,2007,9.1,5.1,12.7,12.9,16.9,20.4,10.6,8.5,1.5,2.2,43111,56211
3100000US21660,21660,2008,9.5,6.2,13.4,12.6,14,20.1,11.6,8.6,2.4,1.6,43343,55849
3100000US21660,21660,2009,10.7,6.5,14.7,12.1,14.9,19.9,9.5,7.3,2.1,2.2,39867,54022
310M100US21660,21660,2010,10.6,6.3,14.2,13.2,14.2,17.8,10.5,9.199999999999999,1.9,2,40276,54742
310M100US21660,21660,2011,10.7,8,12.4,12.4,15.7,19.3,9.6,8.1,2.1,1.8,40584,53049
310M100US21660,21660,2012,11.6,6,13.8,12,14.3,17.4,11.2,9.300000000000001,2.5,1.7,40675,55906
