GEOID,MSA,year,num_hunits,num_hunits_owned,num_hunits_rented
3100000US40580,40580,2009,60465,37419,23046
310M100US40580,40580,2010,59832,38272,21560
310M100US40580,40580,2011,57369,35930,21439
310M100US40580,40580,2012,55868,36189,19679
310M200US40580,40580,2013,58462,36612,21850
310M200US40580,40580,2014,58714,37162,21552
310M200US40580,40580,2015,57450,34851,22599
310M300US40580,40580,2016,56153,34407,21746
3100000US40660,40660,2006,34763,23318,11445
3100000US40660,40660,2007,33472,24025,9447
3100000US40660,40660,2008,35247,23117,12130
3100000US40660,40660,2009,34566,23243,11323
310M100US40660,40660,2010,35634,22925,12709
310M100US40660,40660,2011,34919,22457,12462
310M100US40660,40660,2012,34373,22636,11737
310M200US40660,40660,2013,33099,18579,14520
310M200US40660,40660,2014,36177,20432,15745
310M200US40660,40660,2015,34931,20154,14777
310M300US40660,40660,2016,35411,21498,13913
3100000US40700,40700,2006,42554,29948,12606
3100000US40700,40700,2007,41824,29196,12628
3100000US40700,40700,2008,40993,27771,13222
3100000US40700,40700,2009,42259,30163,12096
310M100US40700,40700,2010,44191,31316,12875
310M100US40700,40700,2011,43401,29926,13475
310M100US40700,40700,2012,43348,29562,13786
310M200US40700,40700,2013,43389,28820,14569
310M200US40700,40700,2014,43290,29993,13297
310M200US40700,40700,2015,44046,28694,15352
310M300US40700,40700,2016,43818,29708,14110
3100000US40740,40740,2008,23568,14937,8631
3100000US40740,40740,2009,22276,16133,6143
310M100US40740,40740,2010,23859,16104,7755
310M100US40740,40740,2011,23447,16380,7067
310M100US40740,40740,2012,22944,14617,8327
310M200US40740,40740,2013,23806,15530,8276
310M200US40740,40740,2014,23747,14969,8778
310M200US40740,40740,2015,22665,15942,6723
310M300US40740,40740,2016,22516,15149,7367
3100000US40780,40780,2006,29320,21082,8238
3100000US40780,40780,2007,30255,20981,9274
3100000US40780,40780,2008,30360,21621,8739
3100000US40780,40780,2009,29026,19909,9117
310M100US40780,40780,2010,29950,21974,7976
310M100US40780,40780,2011,31478,21563,9915
310M100US40780,40780,2012,29533,20623,8910
310M200US40780,40780,2013,31676,21165,10511
310M200US40780,40780,2014,30488,20748,9740
310M200US40780,40780,2015,30171,19374,10797
310M300US40780,40780,2016,30654,21024,9630
3100000US40900,40900,2006,753246,480881,272365
3100000US40900,40900,2007,766216,484148,282068
3100000US40900,40900,2008,764628,475063,289565
3100000US40900,40900,2009,766713,472308,294405
310M100US40900,40900,2010,781425,476733,304692
310M100US40900,40900,2011,782019,467562,314457
310M100US40900,40900,2012,786864,465098,321766
310M200US40900,40900,2013,792639,458162,334477
310M200US40900,40900,2014,797624,467443,330181
310M200US40900,40900,2015,809295,474156,335139
310M300US40900,40900,2016,816902,482989,333913
3100000US40980,40980,2006,77391,58710,18681
3100000US40980,40980,2007,76003,56682,19321
3100000US40980,40980,2008,78521,57327,21194
3100000US40980,40980,2009,78862,58218,20644
310M100US40980,40980,2010,75609,55781,19828
310M100US40980,40980,2011,76342,54407,21935
310M100US40980,40980,2012,78010,57017,20993
310M200US40980,40980,2013,77518,55187,22331
310M200US40980,40980,2014,78000,57738,20262
310M200US40980,40980,2015,77211,54489,22722
310M300US40980,40980,2016,78494,56476,22018
3100000US41060,41060,2006,70059,51278,18781
3100000US41060,41060,2007,69834,51017,18817
3100000US41060,41060,2008,70908,52778,18130
3100000US41060,41060,2009,72178,52000,20178
310M100US41060,41060,2010,71145,51430,19715
310M100US41060,41060,2011,72032,51630,20402
310M100US41060,41060,2012,71971,51735,20236
310M200US41060,41060,2013,72873,50393,22480
310M200US41060,41060,2014,72884,51623,21261
310M200US41060,41060,2015,74617,48773,25844
310M300US41060,41060,2016,74834,51248,23586
3100000US41100,41100,2006,43972,31660,12312
3100000US41100,41100,2007,44814,32370,12444
3100000US41100,41100,2008,46210,32141,14069
3100000US41100,41100,2009,45603,32085,13518
310M100US41100,41100,2010,47413,32513,14900
310M100US41100,41100,2011,46216,32155,14061
310M100US41100,41100,2012,48186,32841,15345
310M200US41100,41100,2013,49394,35164,14230
310M200US41100,41100,2014,49468,33987,15481
310M200US41100,41100,2015,52453,34818,17635
310M300US41100,41100,2016,51774,38299,13475
3100000US41140,41140,2006,46227,32840,13387
3100000US41140,41140,2007,47619,32901,14718
3100000US41140,41140,2008,46054,31883,14171
3100000US41140,41140,2009,44943,31300,13643
310M100US41140,41140,2010,48133,32447,15686
310M100US41140,41140,2011,46101,31384,14717
310M100US41140,41140,2012,47656,30841,16815
310M200US41140,41140,2013,46237,29715,16522
310M200US41140,41140,2014,46526,31071,15455
310M200US41140,41140,2015,46518,31512,15006
310M300US41140,41140,2016,48068,31332,16736
3100000US41180,41180,2006,1095451,800702,294749
3100000US41180,41180,2007,1094448,802490,291958
3100000US41180,41180,2008,1109251,803941,305310
3100000US41180,41180,2009,1111547,785781,325766
310M100US41180,41180,2010,1112442,784138,328304
310M100US41180,41180,2011,1105266,778562,326704
310M100US41180,41180,2012,1108723,772434,336289
310M200US41180,41180,2013,1105652,769289,336363
310M200US41180,41180,2014,1096200,752867,343333
310M200US41180,41180,2015,1108303,756824,351479
310M300US41180,41180,2016,1113234,760308,352926
310M200US41400,41400,2013,40274,29382,10892
310M200US41400,41400,2014,42107,29990,12117
310M200US41400,41400,2015,42116,29519,12597
310M300US41400,41400,2016,41469,30823,10646
3100000US41420,41420,2006,135614,89654,45960
3100000US41420,41420,2007,138677,87263,51414
3100000US41420,41420,2008,138343,88214,50129
3100000US41420,41420,2009,137767,86761,51006
310M100US41420,41420,2010,143114,89531,53583
310M100US41420,41420,2011,139316,82516,56800
310M100US41420,41420,2012,142746,89220,53526
310M200US41420,41420,2013,142174,84549,57625
310M200US41420,41420,2014,141971,85731,56240
310M200US41420,41420,2015,144600,86925,57675
310M300US41420,41420,2016,146078,88125,57953
3100000US41500,41500,2006,123600,68716,54884
3100000US41500,41500,2007,126010,64807,61203
3100000US41500,41500,2008,126066,65439,60627
3100000US41500,41500,2009,128025,64565,63460
310M100US41500,41500,2010,125446,63894,61552
310M100US41500,41500,2011,123757,58668,65089
310M100US41500,41500,2012,124171,60584,63587
310M200US41500,41500,2013,125553,61919,63634
310M200US41500,41500,2014,123920,63113,60807
310M200US41500,41500,2015,126904,62257,64647
310M300US41500,41500,2016,125740,61838,63902
3100000US41540,41540,2006,42743,29153,13590
3100000US41540,41540,2007,44887,28760,16127
3100000US41540,41540,2008,45521,29526,15995
3100000US41540,41540,2009,44666,28690,15976
310M100US41540,41540,2010,43998,28110,15888
310M100US41540,41540,2011,44556,29669,14887
310M100US41540,41540,2012,44623,28712,15911
310M200US41540,41540,2013,143465,103400,40065
310M200US41540,41540,2014,151227,109845,41382
310M200US41540,41540,2015,154242,110184,44058
310M300US41540,41540,2016,149074,108923,40151
3100000US41580,41580,2006,51268,36629,14639
3100000US41580,41580,2007,52947,40525,12422
3100000US41580,41580,2008,52547,36085,16462
3100000US41580,41580,2009,53870,38208,15662
310M100US41580,41580,2010,53585,37062,16523
310M100US41580,41580,2011,52767,36061,16706
310M100US41580,41580,2012,51406,35161,16245
3100000US41620,41620,2006,351280,249396,101884
3100000US41620,41620,2007,359981,248111,111870
3100000US41620,41620,2008,364078,253160,110918
3100000US41620,41620,2009,369005,256113,112892
310M100US41620,41620,2010,369754,253208,116546
310M100US41620,41620,2011,375903,250917,124986
310M100US41620,41620,2012,380362,254754,125608
310M200US41620,41620,2013,366765,244038,122727
310M200US41620,41620,2014,376913,250051,126862
310M200US41620,41620,2015,377058,249644,127414
310M300US41620,41620,2016,386481,258449,128032
3100000US41660,41660,2006,42121,28008,14113
3100000US41660,41660,2007,41154,29376,11778
3100000US41660,41660,2008,41315,27033,14282
3100000US41660,41660,2009,42942,28555,14387
310M100US41660,41660,2010,42192,28437,13755
310M100US41660,41660,2011,42426,26750,15676
310M100US41660,41660,2012,43104,25380,17724
310M200US41660,41660,2013,44059,28046,16013
310M200US41660,41660,2014,43143,26279,16864
310M200US41660,41660,2015,45137,27401,17736
310M300US41660,41660,2016,44044,26964,17080
3100000US41700,41700,2006,663074,442700,220374
3100000US41700,41700,2007,679614,444213,235401
3100000US41700,41700,2008,689432,453751,235681
3100000US41700,41700,2009,690063,448642,241421
310M100US41700,41700,2010,749906,475760,274146
310M100US41700,41700,2011,763204,480563,282641
310M100US41700,41700,2012,766963,478614,288349
310M200US41700,41700,2013,778939,478111,300828
310M200US41700,41700,2014,786460,482770,303690
310M200US41700,41700,2015,791273,481236,310037
310M300US41700,41700,2016,796140,492304,303836
3100000US41740,41740,2006,1039619,599242,440377
3100000US41740,41740,2007,1045265,584243,461022
3100000US41740,41740,2008,1037958,585307,452651
3100000US41740,41740,2009,1048975,578787,470188
310M100US41740,41740,2010,1061210,572400,488810
310M100US41740,41740,2011,1061056,565447,495609
310M100US41740,41740,2012,1079653,573530,506123
310M200US41740,41740,2013,1093386,576985,516401
310M200US41740,41740,2014,1100858,574323,526535
310M200US41740,41740,2015,1113610,579465,534145
310M300US41740,41740,2016,1110568,578303,532265
3100000US41780,41780,2006,31507,22873,8634
3100000US41780,41780,2007,31889,24649,7240
3100000US41780,41780,2008,31132,22840,8292
3100000US41780,41780,2009,30861,22172,8689
310M100US41780,41780,2010,32243,22290,9953
310M100US41780,41780,2011,31148,21158,9990
310M100US41780,41780,2012,31739,21872,9867
310M200US41780,41780,2013,33168,23010,10158
310M200US41780,41780,2014,31492,21060,10432
310M200US41780,41780,2015,30876,21227,9649
310M300US41780,41780,2016,30682,21808,8874
3100000US41860,41860,2006,1551115,906476,644639
3100000US41860,41860,2007,1559168,901482,657686
3100000US41860,41860,2008,1566000,890946,675054
3100000US41860,41860,2009,1559650,866198,693452
310M100US41860,41860,2010,1601506,871721,729785
310M100US41860,41860,2011,1622840,870876,751964
310M100US41860,41860,2012,1636828,867828,769000
310M200US41860,41860,2013,1654554,886449,768105
310M200US41860,41860,2014,1665925,886304,779621
310M200US41860,41860,2015,1689907,903500,786407
310M300US41860,41860,2016,1691781,906858,784923
3100000US41900,41900,2006,49159,38332,10827
3100000US41900,41900,2007,45578,34106,11472
3100000US41900,41900,2008,44657,34070,10587
3100000US41900,41900,2009,41211,31383,9828
310M100US41900,41900,2010,43287,31090,12197
310M100US41900,41900,2011,43016,28288,14728
310M100US41900,41900,2012,45276,29287,15989
310M200US41900,41900,2013,46143,29976,16167
310M200US41900,41900,2014,46975,30052,16923
310M200US41900,41900,2015,43954,27331,16623
310M300US41900,41900,2016,43167,29144,14023
3100000US41940,41940,2006,601239,365780,235459
3100000US41940,41940,2007,598199,364526,233673
3100000US41940,41940,2008,604720,366099,238621
3100000US41940,41940,2009,603865,355557,248308
310M100US41940,41940,2010,616837,353431,263406
310M100US41940,41940,2011,622532,354510,268022
310M100US41940,41940,2012,630849,355685,275164
310M200US41940,41940,2013,636628,356372,280256
310M200US41940,41940,2014,639301,359965,279336
310M200US41940,41940,2015,651352,366317,285035
310M300US41940,41940,2016,653296,369737,283559
3100000US41980,41980,2006,828207,612511,215696
3100000US41980,41980,2007,802715,599463,203252
3100000US41980,41980,2008,795254,579780,215474
3100000US41980,41980,2009,791409,562958,228451
310M100US41980,41980,2010,888077,624565,263512
310M100US41980,41980,2011,841104,586514,254590
310M100US41980,41980,2012,855555,592472,263083
310M200US41980,41980,2013,797979,552540,245439
310M200US41980,41980,2014,789015,539393,249622
310M200US41980,41980,2015,782561,540056,242505
310M300US41980,41980,2016,770603,522470,248133
3100000US42020,42020,2006,102007,60654,41353
3100000US42020,42020,2007,104382,59915,44467
3100000US42020,42020,2008,100901,63686,37215
3100000US42020,42020,2009,103011,63780,39231
310M100US42020,42020,2010,99653,59862,39791
310M100US42020,42020,2011,101179,56773,44406
310M100US42020,42020,2012,101897,56105,45792
310M200US42020,42020,2013,104669,59488,45181
310M200US42020,42020,2014,102645,61202,41443
310M200US42020,42020,2015,104760,61742,43018
310M300US42020,42020,2016,106312,66537,39775
3100000US42060,42060,2006,140752,75011,65741
3100000US42060,42060,2007,142465,76420,66045
3100000US42060,42060,2008,139212,75128,64084
3100000US42060,42060,2009,140128,74286,65842
310M100US42060,42060,2010,140842,75146,65696
310M100US42060,42060,2011,140889,71387,69502
310M100US42060,42060,2012,141639,73176,68463
3100000US42100,42100,2006,92998,55666,37332
3100000US42100,42100,2007,93690,55748,37942
3100000US42100,42100,2008,93759,55999,37760
3100000US42100,42100,2009,92227,56015,36212
310M100US42100,42100,2010,91264,54209,37055
310M100US42100,42100,2011,94775,54319,40456
310M100US42100,42100,2012,93253,52900,40353
310M200US42100,42100,2013,93982,56426,37556
310M200US42100,42100,2014,96127,54393,41734
310M200US42100,42100,2015,93317,51705,41612
310M300US42100,42100,2016,96257,56232,40025
3100000US42140,42140,2006,53277,38641,14636
3100000US42140,42140,2007,53358,37856,15502
3100000US42140,42140,2008,55090,39908,15182
3100000US42140,42140,2009,54826,38302,16524
310M100US42140,42140,2010,61494,42279,19215
310M100US42140,42140,2011,60935,40028,20907
310M100US42140,42140,2012,62311,42035,20276
310M200US42140,42140,2013,60405,42819,17586
310M200US42140,42140,2014,60565,41273,19292
310M200US42140,42140,2015,60642,42530,18112
310M300US42140,42140,2016,60096,41983,18113
310M200US42200,42200,2013,140665,73083,67582
310M200US42200,42200,2014,142912,74653,68259
310M200US42200,42200,2015,144261,73953,70308
310M300US42200,42200,2016,142449,72634,69815
3100000US42220,42220,2006,178483,114133,64350
3100000US42220,42220,2007,178505,110167,68338
3100000US42220,42220,2008,181159,115000,66159
3100000US42220,42220,2009,180378,109437,70941
310M100US42220,42220,2010,185711,110953,74758
310M100US42220,42220,2011,180703,107486,73217
310M100US42220,42220,2012,184348,110476,73872
310M200US42220,42220,2013,189087,110682,78405
310M200US42220,42220,2014,190875,111446,79429
310M200US42220,42220,2015,190662,113432,77230
310M300US42220,42220,2016,187504,114629,72875
3100000US42260,42260,2006,307668,232647,75021
3100000US42260,42260,2007,296886,226544,70342
3100000US42340,42340,2006,124109,76016,48093
3100000US42340,42340,2007,126311,80441,45870
3100000US42340,42340,2008,127807,76886,50921
3100000US42340,42340,2009,127926,80643,47283
310M100US42340,42340,2010,130517,79750,50767
310M100US42340,42340,2011,129708,78707,51001
310M100US42340,42340,2012,132868,79764,53104
310M200US42340,42340,2013,132260,77371,54889
310M200US42340,42340,2014,135708,79916,55792
310M200US42340,42340,2015,138784,76514,62270
310M300US42340,42340,2016,143081,83608,59473
3100000US42540,42540,2006,226177,157699,68478
3100000US42540,42540,2007,227021,155896,71125
3100000US42540,42540,2008,229234,155352,73882
3100000US42540,42540,2009,232193,158027,74166
310M100US42540,42540,2010,225165,152751,72414
310M100US42540,42540,2011,227044,152571,74473
310M100US42540,42540,2012,225527,147844,77683
310M200US42540,42540,2013,223354,151882,71472
310M200US42540,42540,2014,220225,150731,69494
310M200US42540,42540,2015,221200,149212,71988
310M300US42540,42540,2016,220572,147260,73312
3100000US42580,42580,2006,73397,59422,13975
3100000US42580,42580,2007,74715,57428,17287
3100000US42580,42580,2008,74546,57092,17454
3100000US42580,42580,2009,73007,59092,13915
310M100US42580,42580,2010,74029,59304,14725
310M100US42580,42580,2011,74205,59379,14826
310M100US42580,42580,2012,77995,60055,17940
3100000US42620,42620,2006,27454,19691,7763
3100000US42620,42620,2007,26721,17989,8732
3100000US42620,42620,2008,28079,20430,7649
3100000US42620,42620,2009,28750,19254,9496
310M100US42620,42620,2010,29806,19645,10161
310M100US42620,42620,2011,30359,20403,9956
310M100US42620,42620,2012,29089,20792,8297
310M200US42620,42620,2013,29038,20381,8657
310M200US42620,42620,2014,29146,19812,9334
310M200US42620,42620,2015,28895,18450,10445
310M300US42620,42620,2016,28221,17640,10581
3100000US42660,42660,2006,1293236,819357,473879
3100000US42660,42660,2007,1309665,842396,467269
3100000US42660,42660,2008,1341688,851384,490304
3100000US42660,42660,2009,1345187,830952,514235
310M100US42660,42660,2010,1353765,820666,533099
310M100US42660,42660,2011,1364274,817886,546388
310M100US42660,42660,2012,1375184,818600,556584
310M200US42660,42660,2013,1392337,823321,569016
310M200US42660,42660,2014,1406259,833924,572335
310M200US42660,42660,2015,1437222,861541,575681
310M300US42660,42660,2016,1464941,871443,593498
3100000US42680,42680,2006,59550,44239,15311
3100000US42680,42680,2007,57334,43443,13891
3100000US42680,42680,2008,60427,45003,15424
3100000US42680,42680,2009,61398,45253,16145
310M100US42680,42680,2010,53151,40013,13138
310M100US42680,42680,2011,57515,43810,13705
310M100US42680,42680,2012,58950,43984,14966
310M200US42680,42680,2013,57435,41217,16218
310M200US42680,42680,2014,55618,40644,14974
310M200US42680,42680,2015,55494,42755,12739
310M300US42680,42680,2016,55427,43141,12286
3100000US42700,42700,2006,40989,33186,7803
3100000US42700,42700,2007,41295,31648,9647
3100000US42700,42700,2008,38894,30058,8836
3100000US42700,42700,2009,39062,32092,6970
310M100US42700,42700,2010,39675,30618,9057
310M100US42700,42700,2011,40123,31982,8141
310M100US42700,42700,2012,39112,29697,9415
310M200US42700,42700,2013,40368,30646,9722
310M200US42700,42700,2014,39288,29995,9293
310M200US42700,42700,2015,41116,30814,10302
310M300US42700,42700,2016,38808,28468,10340
3100000US42860,42860,2006,28087,22222,5865
3100000US42860,42860,2007,29267,21548,7719
3100000US42860,42860,2008,31240,23319,7921
3100000US42860,42860,2009,30958,22836,8122
310M100US42860,42860,2010,29783,22500,7283
310M100US42860,42860,2011,29728,22468,7260
310M100US42860,42860,2012,30688,21678,9010
310M200US42860,42860,2013,29866,22434,7432
310M200US42860,42860,2014,32113,23274,8839
310M200US42860,42860,2015,31488,22618,8870
310M300US42860,42860,2016,31498,22319,9179
3100000US42940,42940,2006,30893,22099,8794
3100000US42940,42940,2007,31247,23059,8188
3100000US42940,42940,2008,31220,22142,9078
3100000US42940,42940,2009,31027,21569,9458
310M100US42940,42940,2010,36141,24607,11534
310M100US42940,42940,2011,35873,23494,12379
310M100US42940,42940,2012,36334,24889,11445
310M200US42940,42940,2013,36836,24435,12401
310M200US42940,42940,2014,35072,22870,12202
310M200US42940,42940,2015,37846,24324,13522
310M300US42940,42940,2016,36098,25161,10937
3100000US43060,43060,2006,24352,17897,6455
3100000US43060,43060,2007,25397,18358,7039
3100000US43060,43060,2008,24578,16733,7845
3100000US43060,43060,2009,24470,18306,6164
310M100US43060,43060,2010,26086,19337,6749
310M100US43060,43060,2011,25663,18901,6762
310M100US43060,43060,2012,26333,18052,8281
310M200US43060,43060,2013,25894,17853,8041
310M200US43060,43060,2014,25733,16802,8931
310M200US43060,43060,2015,26111,18263,7848
310M300US43060,43060,2016,25547,17744,7803
3100000US43100,43100,2006,46575,32906,13669
3100000US43100,43100,2007,46763,33450,13313
3100000US43100,43100,2008,46191,33734,12457
3100000US43100,43100,2009,45804,33757,12047
310M100US43100,43100,2010,46153,33285,12868
310M100US43100,43100,2011,45977,32770,13207
310M100US43100,43100,2012,46653,32777,13876
310M200US43100,43100,2013,47295,33579,13716
310M200US43100,43100,2014,46504,32925,13579
310M200US43100,43100,2015,47438,33060,14378
310M300US43100,43100,2016,47652,33022,14630
3100000US43140,43140,2006,36260,27043,9217
3100000US43140,43140,2007,36611,25601,11010
3100000US43140,43140,2008,38503,24858,13645
3100000US43140,43140,2009,38804,25966,12838
310M100US43140,43140,2010,37208,25396,11812
310M100US43140,43140,2011,36513,24086,12427
310M100US43140,43140,2012,36818,25023,11795
310M200US43140,43140,2013,38409,26290,12119
310M200US43140,43140,2014,37038,25193,11845
310M200US43140,43140,2015,36291,24404,11887
310M300US43140,43140,2016,36405,23315,13090
3100000US43300,43300,2006,45202,32658,12544
3100000US43300,43300,2007,43556,29976,13580
3100000US43300,43300,2008,44588,32468,12120
3100000US43300,43300,2009,46019,30537,15482
310M100US43300,43300,2010,44885,30447,14438
310M100US43300,43300,2011,46447,30458,15989
310M100US43300,43300,2012,47770,33065,14705
310M200US43300,43300,2013,46311,29546,16765
310M200US43300,43300,2014,46621,31504,15117
310M200US43300,43300,2015,47538,32387,15151
310M300US43300,43300,2016,47135,31842,15293
3100000US43320,43320,2008,36400,26024,10376
3100000US43320,43320,2009,35112,25299,9813
310M100US43320,43320,2010,34891,25760,9131
310M100US43320,43320,2011,33305,23437,9868
310M100US43320,43320,2012,35488,24620,10868
310M200US43320,43320,2013,34147,23649,10498
310M200US43320,43320,2014,33236,23235,10001
310M200US43320,43320,2015,33772,23414,10358
310M300US43320,43320,2016,33587,23358,10229
3100000US43340,43340,2006,147352,98071,49281
3100000US43340,43340,2007,151642,96053,55589
3100000US43340,43340,2008,148779,94996,53783
3100000US43340,43340,2009,154991,101024,53967
310M100US43340,43340,2010,154252,97593,56659
310M100US43340,43340,2011,154371,99680,54691
310M100US43340,43340,2012,153275,95553,57722
310M200US43340,43340,2013,169481,108626,60855
310M200US43340,43340,2014,167018,103166,63852
310M200US43340,43340,2015,171531,105354,66177
310M300US43340,43340,2016,170899,104126,66773
3100000US43420,43420,2006,48718,34226,14492
3100000US43420,43420,2007,48054,33552,14502
3100000US43420,43420,2008,47692,32859,14833
3100000US43420,43420,2009,48839,34300,14539
310M100US43420,43420,2010,49834,33663,16171
310M100US43420,43420,2011,47402,33151,14251
310M100US43420,43420,2012,49983,33070,16913
310M200US43420,43420,2013,48368,34059,14309
310M200US43420,43420,2014,47653,31958,15695
310M200US43420,43420,2015,50202,33958,16244
310M300US43420,43420,2016,50147,33179,16968
3100000US43580,43580,2006,54963,39397,15566
3100000US43580,43580,2007,53866,37280,16586
3100000US43580,43580,2008,54831,37501,17330
3100000US43580,43580,2009,54811,36227,18584
310M100US43580,43580,2010,54012,36555,17457
310M100US43580,43580,2011,54922,36619,18303
310M100US43580,43580,2012,53573,36346,17227
310M200US43580,43580,2013,63754,45294,18460
310M200US43580,43580,2014,64369,44262,20107
310M200US43580,43580,2015,63198,43320,19878
310M300US43580,43580,2016,64589,44838,19751
3100000US43620,43620,2006,83708,58366,25342
3100000US43620,43620,2007,85405,58569,26836
3100000US43620,43620,2008,88273,61213,27060
3100000US43620,43620,2009,86409,59368,27041
310M100US43620,43620,2010,89664,60124,29540
310M100US43620,43620,2011,90887,61552,29335
310M100US43620,43620,2012,90466,58482,31984
310M200US43620,43620,2013,94244,64129,30115
310M200US43620,43620,2014,94764,63646,31118
310M200US43620,43620,2015,98273,66476,31797
310M300US43620,43620,2016,98176,65932,32244
3100000US43740,43740,2006,30332,23534,6798
3100000US43740,43740,2007,30593,23804,6789
3100000US43740,43740,2008,30615,24264,6351
3100000US43740,43740,2009,29960,24024,5936
310M100US43740,43740,2010,29592,21836,7756
310M100US43740,43740,2011,28898,23059,5839
310M100US43740,43740,2012,30048,23988,6060
310M200US43740,43740,2013,30066,23216,6850
310M200US43740,43740,2014,29481,23627,5854
310M200US43740,43740,2015,29199,22740,6459
310M300US43740,43740,2016,29189,22559,6630
3100000US43780,43780,2006,120393,89430,30963
3100000US43780,43780,2007,120627,87871,32756
3100000US43780,43780,2008,119313,87171,32142
3100000US43780,43780,2009,122038,90278,31760
310M100US43780,43780,2010,119517,84877,34640
310M100US43780,43780,2011,121910,87193,34717
310M100US43780,43780,2012,121241,87200,34041
310M200US43780,43780,2013,123138,84812,38326
310M200US43780,43780,2014,121857,84299,37558
310M200US43780,43780,2015,119494,84865,34629
310M300US43780,43780,2016,117259,80370,36889
3100000US43860,43860,2006,31154,23823,7331
3100000US43860,43860,2007,26315,21214,5101
3100000US43860,43860,2008,31743,23908,7835
3100000US43860,43860,2009,36931,26570,10361
310M100US43860,43860,2010,37834,27893,9941
310M100US43860,43860,2011,35673,27056,8617
310M100US43860,43860,2012,37060,28133,8927
3100000US43900,43900,2006,107254,77239,30015
3100000US43900,43900,2007,104485,77449,27036
3100000US43900,43900,2008,106848,72502,34346
3100000US43900,43900,2009,106692,76920,29772
310M100US43900,43900,2010,105598,74427,31171
310M100US43900,43900,2011,105420,72672,32748
310M100US43900,43900,2012,108569,73545,35024
310M200US43900,43900,2013,119827,81345,38482
310M200US43900,43900,2014,121860,81273,40587
310M200US43900,43900,2015,124570,85497,39073
310M300US43900,43900,2016,125096,86666,38430
3100000US44060,44060,2006,178958,118155,60803
3100000US44060,44060,2007,180645,118941,61704
3100000US44060,44060,2008,184672,119071,65601
3100000US44060,44060,2009,185827,120711,65116
310M100US44060,44060,2010,187672,118781,68891
310M100US44060,44060,2011,187360,120608,66752
310M100US44060,44060,2012,189004,119019,69985
310M200US44060,44060,2013,208513,132011,76502
310M200US44060,44060,2014,209867,132961,76906
310M200US44060,44060,2015,215652,133806,81846
310M300US44060,44060,2016,217598,139740,77858
3100000US44100,44100,2006,86276,61153,25123
3100000US44100,44100,2007,87911,62483,25428
3100000US44100,44100,2008,86405,64785,21620
3100000US44100,44100,2009,88253,61974,26279
310M100US44100,44100,2010,88364,61387,26977
310M100US44100,44100,2011,87671,62129,25542
310M100US44100,44100,2012,87490,62171,25319
310M200US44100,44100,2013,87918,61524,26394
310M200US44100,44100,2014,88468,60393,28075
310M200US44100,44100,2015,88081,60153,27928
310M300US44100,44100,2016,87484,61735,25749
3100000US44140,44140,2006,258921,169654,89267
3100000US44140,44140,2007,260619,168121,92498
3100000US44140,44140,2008,262916,173419,89497
3100000US44140,44140,2009,267069,170845,96224
310M100US44140,44140,2010,270260,170970,99290
310M100US44140,44140,2011,265490,168871,96619
310M100US44140,44140,2012,263453,168945,94508
310M200US44140,44140,2013,234947,147263,87684
310M200US44140,44140,2014,235074,141243,93831
310M200US44140,44140,2015,233619,145984,87635
310M300US44140,44140,2016,236790,149053,87737
3100000US44180,44180,2006,165143,110724,54419
3100000US44180,44180,2007,168158,115136,53022
3100000US44180,44180,2008,171666,113908,57758
3100000US44180,44180,2009,172091,109368,62723
310M100US44180,44180,2010,173946,113855,60091
310M100US44180,44180,2011,173517,110007,63510
310M100US44180,44180,2012,176987,112374,64613
310M200US44180,44180,2013,179138,111498,67640
310M200US44180,44180,2014,179069,113184,65885
310M200US44180,44180,2015,179752,110427,69325
310M300US44180,44180,2016,181989,111912,70077
3100000US44220,44220,2006,56292,38911,17381
3100000US44220,44220,2007,54093,39459,14634
3100000US44220,44220,2008,54606,38982,15624
3100000US44220,44220,2009,55848,38517,17331
310M100US44220,44220,2010,55459,35821,19638
310M100US44220,44220,2011,54573,37104,17469
310M100US44220,44220,2012,54288,35114,19174
310M200US44220,44220,2013,54372,37017,17355
310M200US44220,44220,2014,55199,35284,19915
310M200US44220,44220,2015,54232,35524,18708
310M300US44220,44220,2016,54548,34859,19689
3100000US44300,44300,2006,50014,29888,20126
3100000US44300,44300,2007,52515,32919,19596
3100000US44300,44300,2008,51205,31764,19441
3100000US44300,44300,2009,53246,30210,23036
310M100US44300,44300,2010,56358,33057,23301
310M100US44300,44300,2011,58695,34712,23983
310M100US44300,44300,2012,56980,34479,22501
310M200US44300,44300,2013,56729,35118,21611
310M200US44300,44300,2014,57583,34440,23143
310M200US44300,44300,2015,56116,33154,22962
310M300US44300,44300,2016,57410,36884,20526
3100000US44340,44340,2007,24525,14451,10074
3100000US44340,44340,2008,24036,14772,9264
3100000US44340,44340,2009,24172,12852,11320
310M100US44340,44340,2010,25215,13431,11784
310M100US44340,44340,2011,25535,12696,12839
310M100US44340,44340,2012,26718,12902,13816
310M200US44340,44340,2013,25010,12337,12673
310M200US44340,44340,2014,25844,13130,12714
310M200US44340,44340,2015,26495,13563,12932
310M300US44340,44340,2016,26411,14951,11460
3100000US44380,44380,2006,55684,41457,14227
3100000US44380,44380,2007,57295,43268,14027
3100000US44380,44380,2008,61243,44133,17110
3100000US44380,44380,2009,60643,44975,15668
310M100US44380,44380,2010,58813,42554,16259
310M100US44380,44380,2011,59952,45073,14879
310M100US44380,44380,2012,58660,42835,15825
3100000US44420,44420,2006,45514,32773,12741
