GEOID,MSA,year,num_fam,poor_fam,poor_fam_kid18,num_fam_singlemom_kid18,poor_fam_singlemom_kid18,famhead_worked_full,fam_cash_assist,fam_social_sec
310M300US19260,19260,2016,29723,12.3,19.9,4971,45.5,13606,3868,11738
3100000US19300,19300,2006,51578,9.6,16.1,5148,34.9,23636,1730,17106
3100000US19300,19300,2007,50267,9,12.8,5521,41.6,25197,1526,14875
3100000US19300,19300,2008,49197,5.7,9.5,6070,28,28630,1713,15492
3100000US19300,19300,2009,53855,10.5,17.9,5650,42.9,25581,1610,16758
310M100US19300,19300,2010,48021,9.5,17,4746,41.2,23691,2174,15989
310M100US19300,19300,2011,52198,9.9,18.8,5332,40.7,25065,3078,18405
310M100US19300,19300,2012,56774,10.4,17.6,5635,39.5,25933,2338,19797
310M200US19300,19300,2013,46918,11.2,20.3,4906,53.6,24087,3233,15090
310M200US19300,19300,2014,47040,10.1,16.4,3403,42.9,22089,2384,16270
310M200US19300,19300,2015,45858,7.5,13.8,3789,26.6,19563,2549,17326
310M300US19300,19300,2016,49943,8.300000000000001,14.5,4510,36.2,23947,3236,19148
3100000US19340,19340,2006,100144,9,15.3,12798,41.1,52080,4809,24556
3100000US19340,19340,2007,98725,8.199999999999999,14.9,12041,41.6,49103,5555,25100
3100000US19340,19340,2008,98069,8,14.8,11332,44.9,56244,3418,22803
3100000US19340,19340,2009,101561,7.7,13.6,11472,36.5,55137,3912,26205
310M100US19340,19340,2010,101636,9.6,17.2,12906,47,52261,6764,27184
310M100US19340,19340,2011,95200,9.1,15.6,12979,36.7,50110,5385,25219
310M100US19340,19340,2012,99027,8.6,15,12730,39.8,56249,5301,26200
310M200US19340,19340,2013,99358,10.1,17.8,11917,44.6,51525,6238,27835
310M200US19340,19340,2014,96062,9.5,15.1,12216,35,49007,5183,26234
310M200US19340,19340,2015,99208,8.800000000000001,14.7,10751,39.5,52024,6611,27174
310M300US19340,19340,2016,99699,10.8,18.1,12767,44.9,51818,4366,28140
3100000US19380,19380,2006,216625,9.4,15.8,29968,42.1,110458,12700,57020
3100000US19380,19380,2007,219808,9.699999999999999,17.1,33125,40.1,111763,12160,55272
3100000US19380,19380,2008,220637,9.1,15.3,30419,37.3,119263,12819,57565
3100000US19380,19380,2009,219320,10.3,17.9,32257,39.4,113390,13165,58755
310M100US19380,19380,2010,216739,11.9,20.9,29679,44.1,102584,17163,59797
310M100US19380,19380,2011,217716,12.9,23,31889,48.4,107680,16468,62893
310M100US19380,19380,2012,210460,12,22.3,31529,47,108441,17133,58178
310M200US19380,19380,2013,203849,12.6,21.9,32501,46.1,98966,16535,58630
310M200US19380,19380,2014,201630,13.8,23.3,32513,47,102701,17527,57122
310M200US19380,19380,2015,203858,12,20.8,27774,46.2,101799,16392,62441
310M300US19380,19380,2016,200620,12.3,21,28667,46.3,104004,14595,61208
3100000US19460,19460,2006,41908,11.3,19.7,5271,40.6,20846,1234,10940
3100000US19460,19460,2007,44030,10.7,17.7,4711,36.4,23455,2176,12343
3100000US19460,19460,2008,42337,9.4,14,3661,42.4,23608,2500,11897
3100000US19460,19460,2009,43551,13.1,23.7,5610,54.2,19663,2156,12559
310M100US19460,19460,2010,40851,10,18.1,5283,48.4,20091,2828,11402
310M100US19460,19460,2011,39753,10.8,19.3,4729,51.6,21051,2713,11957
310M100US19460,19460,2012,41426,15.5,23.8,5821,47.9,21339,2447,11585
310M200US19460,19460,2013,42083,14,23.2,5633,51.8,20338,1809,12112
310M200US19460,19460,2014,40190,11.8,18.5,4489,48.2,19663,2949,11868
310M200US19460,19460,2015,42128,14.7,24.4,5757,59.8,21283,2912,12735
310M300US19460,19460,2016,38191,13.1,23.6,3583,44.8,17898,4151,12108
3100000US19500,19500,2006,29834,11.9,18.7,3805,45.9,13932,1671,8080
3100000US19500,19500,2007,29768,9.699999999999999,16.7,4000,45.3,15195,846,7702
3100000US19500,19500,2008,27268,9,16.8,3026,41.2,13882,688,8567
3100000US19500,19500,2009,29394,10.4,19.3,3943,39.9,15025,1297,8471
310M100US19500,19500,2010,28024,12.6,22.3,4060,51.8,12839,2210,7894
310M100US19500,19500,2011,25201,9.5,16.8,3644,39.6,12068,1343,8319
310M100US19500,19500,2012,28912,17.2,35.2,4913,69.90000000000001,14223,2753,8490
310M200US19500,19500,2013,28046,15.3,24.8,4067,61.9,13477,2141,7736
310M200US19500,19500,2014,27387,11.4,20.2,4391,37.7,13355,1980,8148
310M200US19500,19500,2015,27118,13.8,25.6,3970,49.1,12806,2088,8169
310M300US19500,19500,2016,26865,14.8,28,4634,56.9,12562,3159,8927
3100000US19660,19660,2006,124571,8.300000000000001,13.3,14012,34.3,55940,5751,45134
3100000US19660,19660,2007,123964,10.4,20.1,13961,45.7,51851,5767,45008
3100000US19660,19660,2008,126106,9,15,12598,42.5,60079,4568,44590
3100000US19660,19660,2009,122022,11.2,18.2,12913,38.6,50560,5120,44118
310M100US19660,19660,2010,120242,10.3,19.2,11431,43.2,51319,6463,46861
310M100US19660,19660,2011,115220,11.6,22.2,14034,37.6,47901,10365,46310
310M100US19660,19660,2012,122097,13.6,26.6,13922,47.2,48578,8842,50435
310M200US19660,19660,2013,147496,11.2,20.4,15170,40.4,58532,9498,61020
310M200US19660,19660,2014,151881,10.8,22,16207,44.5,63965,10513,65943
310M200US19660,19660,2015,155112,10.9,21.1,17439,40.7,62876,9393,67792
310M300US19660,19660,2016,157956,7.7,13.2,15394,22.6,65219,12973,67647
3100000US19740,19740,2006,607158,8.699999999999999,13.3,69558,34.5,341430,21306,104512
3100000US19740,19740,2007,605919,8.199999999999999,13.3,70238,30.8,338200,22921,107641
3100000US19740,19740,2008,601474,8,12.3,68562,27.6,366635,20053,102966
3100000US19740,19740,2009,618094,8.699999999999999,13.1,69474,31.9,360612,26709,110934
310M100US19740,19740,2010,637538,9,13.9,72998,34.9,362215,33203,117118
310M100US19740,19740,2011,626360,8.9,13.9,73659,33.4,354150,31679,121176
310M100US19740,19740,2012,639796,9,14.3,79022,30.5,372073,31154,123296
310M200US19740,19740,2013,646334,8.6,13.3,75797,32.6,362498,30181,131484
310M200US19740,19740,2014,668248,7.4,11.5,73177,30.1,383511,33209,140260
310M200US19740,19740,2015,683260,7,11,70878,29.6,386803,29946,142678
310M300US19740,19740,2016,688399,6.2,9.6,67971,26.8,395855,30986,149671
3100000US19780,19780,2006,143618,6.8,10.5,16478,31.8,89259,6951,27608
3100000US19780,19780,2007,143886,5.9,9.1,16505,25,84370,5918,27556
3100000US19780,19780,2008,142962,6.2,9.699999999999999,14480,31.9,92596,4515,28053
3100000US19780,19780,2009,147015,7.3,11.9,17118,34.1,91299,7301,28769
310M100US19780,19780,2010,147348,6.8,11.4,17916,30.2,90927,8379,30629
310M100US19780,19780,2011,148868,7.2,11.6,16333,34.3,88949,8795,31299
310M100US19780,19780,2012,154879,9.5,15.4,19605,33.5,93573,8241,31382
310M200US19780,19780,2013,155834,7.9,11.7,18587,31.2,95959,8069,31618
310M200US19780,19780,2014,155953,8.5,13.9,17122,41.4,95737,9157,32410
310M200US19780,19780,2015,156694,6.9,11.3,17885,28.1,96531,8009,35648
310M300US19780,19780,2016,157235,6.4,10.1,19470,28.2,96382,7947,34345
3100000US19820,19820,2006,1119628,9.4,14.4,158308,35.5,554149,75203,261544
3100000US19820,19820,2007,1115738,10.1,15.8,160726,37.5,537292,77275,268240
3100000US19820,19820,2008,1086611,10.5,15.9,159522,37.4,577880,72439,265284
3100000US19820,19820,2009,1087154,12,18.7,153234,39.2,518318,83086,278846
310M100US19820,19820,2010,1080893,12.3,19.7,154943,41.6,500217,97347,291674
310M100US19820,19820,2011,1068169,13.6,21.8,151336,44.6,494908,103682,296376
310M100US19820,19820,2012,1068575,13.4,21.5,151556,47,514583,102782,299927
310M200US19820,19820,2013,1076710,12.8,20.5,150548,44.6,519854,98371,310862
310M200US19820,19820,2014,1068415,12.1,19.6,142380,44,514103,98180,314071
310M200US19820,19820,2015,1076964,12.2,19.9,141178,44.1,520809,90190,324626
310M300US19820,19820,2016,1066390,10.6,17.6,142284,37.2,533331,94843,314780
3100000US20020,20020,2006,35433,13.8,21.9,5405,52.1,18434,2238,10835
3100000US20020,20020,2007,36522,12.7,21.6,5944,44.4,18481,2235,10990
3100000US20020,20020,2008,35644,11,19.3,5704,39.5,17866,1796,11297
3100000US20020,20020,2009,37881,14.5,24.1,5402,52.8,17674,2277,11505
310M100US20020,20020,2010,41552,14,21.8,6844,42.6,20443,3641,12801
310M100US20020,20020,2011,39586,15.9,30,6105,60.9,19126,3556,12682
310M100US20020,20020,2012,37471,15.3,28.2,5993,56.7,19018,3229,12572
310M200US20020,20020,2013,38661,14.7,25.8,5877,54.6,18294,3724,13173
310M200US20020,20020,2014,37292,16.1,29.3,5824,60.9,17692,3652,12594
310M200US20020,20020,2015,37461,14,24.6,5585,52.2,18209,3309,12532
310M300US20020,20020,2016,36780,15.3,24.5,5587,53.6,17317,3580,12672
3100000US20100,20100,2006,38815,11.3,18.7,5804,46.4,20124,2598,10624
3100000US20100,20100,2007,40804,9.4,16.1,6605,38.5,20969,2209,9609
3100000US20100,20100,2008,40946,7.4,11.7,5271,38,23127,2325,10373
3100000US20100,20100,2009,40571,9.4,16.1,6462,38.2,21831,2184,9890
310M100US20100,20100,2010,37640,8.5,14.9,5756,31,20073,1775,11026
310M100US20100,20100,2011,40101,9.5,14.1,5677,35.7,21436,3216,12172
310M100US20100,20100,2012,40837,8.300000000000001,13.8,5065,31.6,20832,2979,13157
310M200US20100,20100,2013,43954,9.1,13.4,7224,27,22705,3436,13522
310M200US20100,20100,2014,43053,10.7,18.1,7048,31.6,21608,2899,13149
310M200US20100,20100,2015,42633,10.5,18.3,5745,49.6,21082,4079,14191
310M300US20100,20100,2016,43282,11.3,17.5,8226,31.9,21596,4764,13925
3100000US20180,20180,2006,22657,10.1,17.5,2196,44.4,10450,1496,6452
3100000US20180,20180,2007,22288,11.3,22.8,2314,62.1,9440,1881,6420
3100000US20180,20180,2008,22184,11.3,22.6,2321,58.9,10043,1922,6120
3100000US20180,20180,2009,22324,10.2,19,2452,41.9,9983,1385,6367
310M100US20180,20180,2010,20123,12.3,25,1418,63.2,8611,1486,6176
310M100US20180,20180,2011,22659,9.800000000000001,20.1,2095,53.9,11195,1145,7767
310M100US20180,20180,2012,21145,10.6,19.6,1869,64.59999999999999,9967,1112,7349
310M200US20180,20180,2013,20066,10.6,19.3,2060,37.5,8334,2073,6692
310M200US20180,20180,2014,20358,13.3,20.2,1664,35,9144,2158,7144
310M200US20180,20180,2015,20504,10.4,23.3,1923,60.6,8038,2320,7560
310M300US20180,20180,2016,19113,7.5,17.8,976,60.5,8130,2184,7334
3100000US20220,20220,2006,25324,8.5,14.8,2839,45.9,13461,915,7156
3100000US20220,20220,2007,23482,5.5,8.9,2041,40.7,12171,1681,6091
3100000US20220,20220,2008,24330,7.8,14.2,2687,50.3,14520,952,5945
3100000US20220,20220,2009,25643,5.6,9.9,2065,37.6,14495,1303,5978
310M100US20220,20220,2010,24722,7.1,11.8,2443,39.7,13601,1482,6350
310M100US20220,20220,2011,24216,6,10.1,1681,46.8,13355,1512,6185
310M100US20220,20220,2012,24471,9.800000000000001,15.9,2946,46.5,13946,1449,6536
310M200US20220,20220,2013,23807,8,14.6,2575,51.2,13325,1462,6280
310M200US20220,20220,2014,26913,8.6,13.5,2371,48.7,13985,1446,7055
310M200US20220,20220,2015,25213,8.300000000000001,15.6,2629,45.9,13998,975,7301
310M300US20220,20220,2016,25666,6.6,12.7,2406,53.8,13712,1284,7456
3100000US20260,20260,2006,70331,7.7,12.7,8162,35.4,33723,3429,18891
3100000US20260,20260,2007,74793,9.800000000000001,19,9799,40.9,31554,6006,20838
3100000US20260,20260,2008,70558,7.4,12.7,8259,41.5,36205,3614,18305
3100000US20260,20260,2009,72335,8.800000000000001,16.5,7581,44.3,32907,3343,20961
310M100US20260,20260,2010,74406,11.1,19.2,8615,49.3,32357,5931,21911
310M100US20260,20260,2011,70147,10,18.1,7121,51.6,33409,4454,20906
310M100US20260,20260,2012,69916,9.800000000000001,17.4,8413,40.5,32347,4654,21341
310M200US20260,20260,2013,68349,9.9,18.5,8753,42.7,31716,5587,20898
310M200US20260,20260,2014,71343,9.9,18.5,6958,51.8,33318,4838,22381
310M200US20260,20260,2015,68965,8.6,15.1,7603,41.1,32747,4862,21496
310M300US20260,20260,2016,68095,8.800000000000001,16.4,8219,41.7,33141,5824,20728
3100000US20380,20380,2006,25824,12.9,19,3946,45.9,13977,1707,5487
3100000US20380,20380,2007,28519,13.1,21.3,4609,45.1,14115,1469,5902
3100000US20380,20380,2008,29309,8.699999999999999,12.4,4531,28.5,17749,942,6444
3100000US20380,20380,2009,29436,14.3,20.2,5423,41.4,16037,1029,6770
310M100US20380,20380,2010,28607,13.2,20.3,3812,46.2,15097,1612,6667
310M100US20380,20380,2011,27869,12.5,18.5,4691,28.5,14918,1883,5886
310M100US20380,20380,2012,30368,13.7,19.5,3936,47.2,17277,1338,7428
310M200US20380,20380,2013,30591,13.7,18.4,3268,45.3,18281,1623,7103
310M200US20380,20380,2014,33030,18.3,25.3,5516,49.6,15383,1904,6771
310M200US20380,20380,2015,31479,13.6,19.7,4013,52.8,17325,1303,7287
310M300US20380,20380,2016,30968,10.4,16.2,4557,32.1,17956,1732,7921
3100000US20500,20500,2006,112436,10.3,15.4,18120,35,58775,4165,23543
3100000US20500,20500,2007,112934,10.3,15.9,17369,35.7,62420,4415,24381
3100000US20500,20500,2008,122360,9.1,13.8,17670,32.2,71751,4961,24801
3100000US20500,20500,2009,120678,9.9,16,17788,30.9,64087,4894,29030
310M100US20500,20500,2010,123244,12.5,20.6,17725,44.7,64067,8560,28240
310M100US20500,20500,2011,126930,12.8,20.6,21711,39.4,70372,7736,28944
310M100US20500,20500,2012,128278,11.8,19,18123,37.1,69603,5619,30819
310M200US20500,20500,2013,127580,11.2,17.1,16928,32.8,68568,5063,30347
310M200US20500,20500,2014,128205,11.6,17.3,19829,37.5,66164,6818,31090
310M200US20500,20500,2015,126683,9.800000000000001,18.5,17544,42.3,67682,6584,33607
310M300US20500,20500,2016,132508,11.1,17.3,17851,42.2,70996,6788,34797
3100000US20620,20620,2006,29531,14.9,29.3,4118,56.9,14395,1645,7480
3100000US20620,20620,2007,30209,12.8,23.8,3173,61.1,13831,1478,9144
3100000US20620,20620,2008,27735,10.6,18.7,3055,60.9,14505,1519,8269
3100000US20620,20620,2009,29203,11.3,19.8,2261,39.8,12330,2269,9390
310M100US20620,20620,2010,27706,14.2,26.2,3297,55.3,13208,2119,8904
310M100US20620,20620,2011,28681,12.7,23.7,2937,56.4,12227,2602,10087
310M100US20620,20620,2012,29431,11.7,21,3855,58.6,14397,1629,9142
3100000US20700,20700,2006,41918,8.6,11.2,3270,32.9,21547,2133,10514
3100000US20700,20700,2007,44941,5.7,8.6,4660,29.9,22459,2168,12338
3100000US20700,20700,2008,46493,6.5,9.699999999999999,6212,21.4,24816,2301,12577
3100000US20700,20700,2009,43198,6.1,10.9,5609,19.9,22120,2068,11934
310M100US20700,20700,2010,42958,10.9,17.9,5224,47.4,17962,3590,12728
310M100US20700,20700,2011,43974,11,17.6,5598,31,21115,4116,12804
310M100US20700,20700,2012,40865,10.5,15.6,5227,41.5,19107,2613,12409
310M200US20700,20700,2013,43135,7.5,12.1,4427,37.3,19747,3481,14691
310M200US20700,20700,2014,40005,11.6,18.6,4823,49.1,19957,2650,13017
310M200US20700,20700,2015,39693,9.300000000000001,13.8,2894,28,20086,3711,13584
310M300US20700,20700,2016,37671,6.8,13.4,4026,24.7,18646,2531,13681
3100000US20740,20740,2006,41856,8.4,15.3,3676,50.7,21902,1563,9387
3100000US20740,20740,2007,39391,6.2,11.1,3823,31.3,19998,1716,10356
3100000US20740,20740,2008,39966,6.1,10.9,3714,41.1,23199,1721,9238
3100000US20740,20740,2009,39146,8.699999999999999,16,3810,44.8,19801,1531,11032
310M100US20740,20740,2010,37623,9.199999999999999,15.7,4328,43,20062,2377,8959
310M100US20740,20740,2011,39523,7.2,10.5,3528,16.2,20789,1847,10628
310M100US20740,20740,2012,41611,7.9,13.6,3686,38.5,21503,1514,11569
310M200US20740,20740,2013,39817,6,9.6,3062,33.6,21859,2135,10167
310M200US20740,20740,2014,40456,6.9,12.6,2940,39.4,20801,1962,11906
310M200US20740,20740,2015,39247,6.6,12.3,3532,25.4,20852,1788,11506
310M300US20740,20740,2016,40631,7,14.8,3910,35.6,22261,2636,11798
3100000US20940,20940,2006,37080,16.1,19.8,6105,29,17680,4347,9706
3100000US20940,20940,2007,36705,22,29.6,7684,59,15419,7693,9577
3100000US20940,20940,2008,37662,21.9,27.1,8171,43.1,16663,4968,10727
3100000US20940,20940,2009,38731,20.9,28.4,7548,48.4,18550,4990,9919
310M100US20940,20940,2010,39657,19.6,26.7,6673,40.9,15778,5847,10094
310M100US20940,20940,2011,37087,23,31.9,7017,50.8,15082,5062,10602
310M100US20940,20940,2012,36577,21.4,27.6,6961,52.1,15617,5899,10841
310M200US20940,20940,2013,37079,20.2,25.8,6160,52.9,17493,4324,9483
310M200US20940,20940,2014,33902,19.2,26.8,5737,47.8,14484,5942,8834
310M200US20940,20940,2015,34623,23.3,28.5,5370,54.5,15627,5876,10833
310M300US20940,20940,2016,34950,20.3,29.6,5024,57.2,14559,6490,12354
310M100US21020,21020,2012,17798,10.4,17.5,2460,45,9054,1989,4975
310M200US21020,21020,2013,15791,17.5,31,3059,62,7242,1015,5598
310M200US21020,21020,2014,17011,11,16.8,1777,46,8294,1315,5578
310M200US21020,21020,2015,16163,11.6,22,1834,50.6,7683,1239,5116
310M300US21020,21020,2016,15592,6.9,8.800000000000001,1768,21.5,6789,1407,5906
3100000US21060,21060,2006,30454,8.9,14.4,4080,46.8,16663,2354,7317
3100000US21060,21060,2007,29857,7.4,12.2,3726,25.8,16990,1962,7382
3100000US21060,21060,2008,31221,8,14.1,2901,37.7,17362,3504,7195
3100000US21060,21060,2009,32122,10.9,17.3,3750,33.3,18175,2346,7729
310M100US21060,21060,2010,32983,12.6,22.4,4351,51.9,17213,2396,7695
310M100US21060,21060,2011,30046,13.9,22.7,5548,55.4,15019,2942,7304
310M100US21060,21060,2012,32563,12.3,20.3,4629,45.5,18293,2754,7948
310M200US21060,21060,2013,39058,10.9,17.1,4674,41.5,20464,3401,10811
310M200US21060,21060,2014,37313,10.5,16.1,3972,58.9,19633,3118,10025
310M200US21060,21060,2015,39112,11.1,19.6,4328,44.3,20127,2003,11556
310M300US21060,21060,2016,37988,11,17.4,5054,33.4,18903,3223,11303
3100000US21140,21140,2006,50174,7.5,12.4,4864,33.2,30580,1957,9911
3100000US21140,21140,2007,51802,8.1,12.9,7205,38.6,29769,2965,10999
3100000US21140,21140,2008,51080,10,17.5,5576,43.4,30053,3691,11569
3100000US21140,21140,2009,49779,11.8,19,5869,40,22543,3320,10545
310M100US21140,21140,2010,48442,13.6,23.8,5797,59.7,23290,4859,11141
310M100US21140,21140,2011,50963,15.8,26.8,7587,59.7,25867,4187,13248
310M100US21140,21140,2012,51391,12.5,18.4,7445,41.9,28230,4550,12413
310M200US21140,21140,2013,52272,14.1,22,7506,44.6,28332,3177,13141
310M200US21140,21140,2014,50555,11.2,19.3,6676,47.3,28074,3945,13581
310M200US21140,21140,2015,47788,11,18.4,5261,45.8,28014,1718,11811
310M300US21140,21140,2016,50774,10,15.7,5887,34.8,27367,2746,13501
3100000US21300,21300,2006,24270,12.1,22.1,4278,50.7,12913,2055,6097
3100000US21300,21300,2007,23049,13.7,25,3496,51.9,11239,2168,6151
3100000US21300,21300,2008,21978,12.9,24.2,2710,52.4,11436,988,6349
3100000US21300,21300,2009,22843,14.8,23.7,4321,36,11025,1444,7162
310M100US21300,21300,2010,22362,11.4,19.3,2780,36.1,10568,1699,5620
310M100US21300,21300,2011,22636,13.4,25.3,3279,55,11033,1699,7570
310M100US21300,21300,2012,21481,9.5,16.3,2546,43.2,10709,1578,6529
310M200US21300,21300,2013,21750,12.6,22.9,3370,48.1,9608,1568,7135
310M200US21300,21300,2014,22466,16,27.4,3347,56.8,9933,1291,7326
310M200US21300,21300,2015,21753,10.5,18.3,2459,46.3,9771,1392,6654
310M300US21300,21300,2016,21203,7.4,14.1,2246,22.6,10571,2258,6776
3100000US21340,21340,2006,175419,24.9,33.3,31744,56,78819,11952,39524
3100000US21340,21340,2007,177339,24.6,34,32657,55,85373,11432,39776
3100000US21340,21340,2008,183058,22.4,30.5,34291,53,99367,19255,42946
3100000US21340,21340,2009,180789,20.3,27.2,33636,46.3,98847,18526,42342
310M100US21340,21340,2010,188849,20.7,27.8,34226,49.6,91724,22392,47670
310M100US21340,21340,2011,190520,21.6,29.3,35974,47,99703,19340,46010
310M100US21340,21340,2012,200341,20.6,29.1,36232,52.1,104626,19832,48863
310M200US21340,21340,2013,192611,19.8,27.2,33828,48.6,102383,19254,44903
310M200US21340,21340,2014,190654,20.8,28.5,33452,50.8,97583,20554,50216
310M200US21340,21340,2015,194126,16.3,23.6,29205,49.6,103953,16281,50486
310M300US21340,21340,2016,195644,19.5,26.9,34851,45.2,101098,16528,47271
310M300US21420,21420,2016,15677,11.9,20.4,1973,54.6,9052,1301,4236
3100000US21460,21460,2006,26820,10.2,14.6,3355,36.5,13203,2370,7932
3100000US21460,21460,2007,27097,15.6,24.7,3371,53.6,13816,1909,7827
3100000US21460,21460,2008,27858,12.5,20.5,3674,57.9,15037,1570,8316
3100000US21460,21460,2009,26251,12.2,20.9,2741,62.5,14125,987,7898
310M100US21460,21460,2010,25899,17.4,29,4819,55.4,12621,1797,7673
310M100US21460,21460,2011,25266,13.6,22.7,3769,38,13051,1155,6803
310M100US21460,21460,2012,26416,12.7,23.5,4281,53.8,13468,2120,8209
3100000US21500,21500,2006,69966,10.7,20,10811,44.8,35189,5703,19138
3100000US21500,21500,2007,67851,9.800000000000001,17,9850,39.2,34189,6157,17934
3100000US21500,21500,2008,69846,10.3,16.5,10923,35.7,37183,5505,17923
3100000US21500,21500,2009,69165,10.6,18.5,9504,41.3,34930,4786,19086
310M100US21500,21500,2010,67345,12.9,22.9,9389,43.4,31589,6352,20034
310M100US21500,21500,2011,68590,12.1,21.2,8556,52.5,32280,8038,20774
310M100US21500,21500,2012,71175,11,20.3,9529,45.1,36820,7140,21146
310M200US21500,21500,2013,70247,13.3,25.2,10707,52.7,33732,6311,19816
310M200US21500,21500,2014,70494,11.5,19.5,9713,41.6,34092,6805,21648
310M200US21500,21500,2015,70215,12.8,23.2,11431,45.4,33276,6713,21768
310M300US21500,21500,2016,67945,10.5,19.9,9145,45.2,32683,6317,21956
3100000US21660,21660,2006,84969,9.1,15,9554,34.9,36295,4913,22961
3100000US21660,21660,2007,84654,8.699999999999999,14.5,9481,44.4,36461,4796,22701
3100000US21660,21660,2008,83240,8.9,12.8,8995,30.1,39638,3646,22144
3100000US21660,21660,2009,85473,10.6,15.3,9363,32.2,33784,5206,25567
310M100US21660,21660,2010,85769,12.1,20.8,9444,42.4,36940,6792,24794
310M100US21660,21660,2011,85311,12.2,21.6,8647,46.2,32820,5642,25113
310M100US21660,21660,2012,86257,13.5,24.1,12206,46,34190,8289,28502
310M200US21660,21660,2013,84801,12.8,23.4,9439,54.6,34397,6119,27330
310M200US21660,21660,2014,85451,9.9,17,10238,38.2,36135,7217,30304
310M200US21660,21660,2015,87881,11,20.7,9873,35.3,39218,7053,29386
